Rank Name Score Finish Time Q1 (3) Q2 (6) Q3 (9)
153|yellow2016|9|0:21:03|0:09:31|0|0:21:03|0|-1|-1|
154|chidong|9|0:21:04|0:10:00|0|0:21:04|0|-1|-1|
155|layor|9|0:21:05|0:05:30|0|0:11:05|1|-1|-1|
156|kislayabhi|9|0:21:06|0:06:14|0|0:21:06|0|-1|-1|
157|laurion|9|0:21:19|0:05:12|0|0:21:19|0|-1|-1|
158|hehe666|9|0:21:22|0:04:57|0|0:11:22|1|-1|-1|
159|Ipeq1|9|0:21:32|0:07:15|0|0:11:32|1|-1|-1|
160|chenyy0527|9|0:21:38|0:03:38|0|0:11:38|1|-1|-1|
161|venkatcharan|9|0:21:57|0:03:48|0|0:11:57|1|-1|-1|
162|cooldown|9|0:21:58|0:10:45|0|0:21:58|0|-1|-1|
163|bic2017|9|0:22:03|0:05:29|0|0:22:03|0|-1|-1|
164|cxrorange|9|0:22:07|0:08:34|0|0:22:07|0|-1|-1|
165|TaoYang|9|0:22:12|0:06:33|0|0:22:12|0|-1|-1|
166|rantd|9|0:22:12|0:22:12|0|0:20:37|0|-1|-1|
167|fatalme|9|0:22:45|0:03:45|0|0:12:45|1|-1|-1|
168|nafi3000|9|0:22:45|0:07:38|0|0:22:45|0|-1|-1|
169|GXH|9|0:22:48|0:05:49|0|0:22:48|0|-1|-1|
170|jiuzhou18|9|0:22:52|0:04:13|0|0:12:52|1|-1|-1|
171|_fenghao_|9|0:23:00|0:10:42|1|0:13:00|0|-1|-1|
172|must2334|9|0:23:17|0:11:47|0|0:23:17|0|-1|-1|
173|zwftest|9|0:23:32|0:09:46|0|0:23:32|0|-1|-1|
174|zerr|9|0:23:43|0:06:59|0|0:23:43|0|-1|-1|
175|iroot900|9|0:24:15|0:17:33|0|0:24:15|0|-1|-1|
176|louisgb|9|0:24:19|0:24:19|0|0:18:32|0|-1|-1|
177|jonesbp|9|0:24:21|0:07:14|0|0:24:21|0|-1|-1|
178|hongjing|9|0:24:22|0:03:24|0|0:14:22|1|-1|-1|
179|caobao|9|0:24:22|0:04:40|0|0:24:22|0|-1|-1|
180|democoffee|9|0:24:28|0:04:28|0|0:14:28|1|-1|-1|
181|XiangmingWang|9|0:24:30|0:14:52|0|0:24:30|0|-1|-1|
182|xipeace|9|0:24:31|0:03:40|0|0:14:31|1|-1|-1|
183|ydli|9|0:24:37|0:04:38|0|0:14:37|1|-1|-1|
184|Mirando|9|0:24:37|0:04:08|0|0:24:37|0|-1|-1|
185|ccal|9|0:24:52|0:08:54|0|0:24:52|0|-1|-1|
186|dorinmoldovan|9|0:24:56|0:04:19|0|0:14:56|1|-1|-1|
187|ZYCSwing|9|0:25:26|0:03:59|0|0:15:26|1|-1|-1|
188|abhinandan19|9|0:25:34|0:08:26|0|0:25:34|0|-1|-1|
189|zpt0219@gmail.com_job_seeking|9|0:25:50|0:06:32|0|0:25:50|0|-1|-1|
190|ln1992|9|0:25:57|0:18:47|0|0:25:57|0|-1|-1|
191|lyn200|9|0:25:59|0:08:14|0|0:15:59|1|-1|-1|
192|geniuszhaoyi|9|0:26:03|0:05:28|1|0:16:03|0|-1|-1|
193|churningocean|9|0:26:20|0:11:26|0|0:26:20|0|-1|-1|
194|magee256|9|0:26:21|0:06:52|0|0:26:21|0|-1|-1|
195|mr_fang|9|0:26:24|0:06:00|0|0:16:24|1|-1|-1|
196|weiii9|9|0:26:39|0:08:16|0|0:16:39|1|-1|-1|
197|kimixuchen|9|0:27:01|0:05:30|0|0:27:01|0|-1|-1|
198|lost.temple|9|0:27:10|0:13:34|0|0:27:10|0|-1|-1|
199|NerdyCoder|9|0:27:11|0:05:15|0|0:17:11|1|-1|-1|
200|mij5171|9|0:27:12|0:07:50|0|0:27:12|0|-1|-1|
201|jaewoo|9|0:27:24|0:04:33|0|0:27:24|0|-1|-1|
202|RainVision|9|0:27:25|0:04:12|0|0:17:25|1|-1|-1|
203|kunge12345|9|0:27:27|0:07:22|0|0:27:27|0|-1|-1|
204|2015E1511301|9|0:27:33|0:09:53|0|0:27:33|0|-1|-1|
205|kangtaku|9|0:27:44|0:09:49|0|0:27:44|0|-1|-1|
206|sacer|9|0:28:07|0:20:27|0|0:28:07|0|-1|-1|
207|david81|9|0:28:08|0:11:28|0|0:28:08|0|-1|-1|
208|ankitjainb27|9|0:28:28|0:22:33|0|0:28:28|0|-1|-1|
209|ben1491|9|0:28:34|0:07:11|0|0:18:34|1|-1|-1|
210|0418jasmine|9|0:28:45|0:07:49|0|0:28:45|0|-1|-1|
211|pankajmore|9|0:29:27|0:03:40|0|0:19:27|1|-1|-1|
212|varun44|9|0:29:40|0:08:37|0|0:19:40|1|-1|-1|
213|murali|9|0:29:41|0:06:56|0|0:29:41|0|-1|-1|
214|sane|9|0:29:43|0:08:34|0|0:29:43|0|-1|-1|
215|Hcisly|9|0:29:44|0:05:54|0|0:19:44|1|-1|-1|
216|8aAsr5|9|0:29:46|0:11:15|0|0:29:46|0|-1|-1|
217|TangRong|9|0:29:49|0:11:58|1|0:19:49|0|-1|-1|
218|LTKJ|9|0:29:59|0:05:30|0|0:29:59|0|-1|-1|
219|zhangsl16|9|0:30:03|0:07:37|0|0:20:03|1|-1|-1|
220|pandamaooo|9|0:30:04|0:12:13|0|0:30:04|0|-1|-1|
221|batilei|9|0:30:08|0:06:59|0|0:30:08|0|-1|-1|
222|tmpao|9|0:30:08|0:08:35|0|0:30:08|0|-1|-1|
223|xiecong|9|0:30:09|0:30:09|0|0:29:43|0|-1|-1|
224|aristowang|9|0:30:09|0:05:29|0|0:30:09|0|-1|-1|
225|concon|9|0:30:15|0:08:52|0|0:20:15|1|-1|-1|
226|johnsondu2|9|0:30:24|0:11:07|0|0:20:24|1|-1|-1|
227|feiyoshang|9|0:30:30|0:08:07|1|0:20:30|0|-1|-1|
228|maoyi16|9|0:30:36|0:08:06|0|0:30:36|0|-1|-1|
229|2499370956|9|0:30:43|0:07:56|0|0:20:43|1|-1|-1|
230|youquan86|9|0:30:46|0:07:51|0|0:20:46|1|-1|-1|
231|khgupta|9|0:30:49|0:07:54|0|0:30:49|0|-1|-1|
232|wei121|9|0:31:00|0:13:37|0|0:31:00|0|-1|-1|
233|bharos92|9|0:31:07|0:10:35|0|0:31:07|0|-1|-1|
234|twangal|9|0:31:17|0:05:53|0|0:11:17|2|-1|-1|
235|codermonk|9|0:31:17|0:05:01|0|0:31:17|0|-1|-1|
236|zhsl|9|0:31:22|0:07:15|0|0:21:22|1|-1|-1|
237|hacker001|9|0:31:41|0:11:28|0|0:31:41|0|-1|-1|
238|NotMillennial|9|0:31:43|0:16:24|0|0:31:43|0|-1|-1|
239|0xFFFFFFFF|9|0:31:47|0:23:01|0|0:31:47|0|-1|-1|
240|leetcodeaccount|9|0:32:13|0:05:24|0|0:22:13|1|-1|-1|
241|KevinZou|9|0:32:25|0:12:08|0|0:22:25|1|-1|-1|
242|vigjadel|9|0:32:38|0:05:57|0|0:32:38|0|-1|-1|
243|cashweaver|9|0:32:38|0:06:24|0|0:32:38|0|-1|-1|
244|amin__|9|0:32:39|0:12:16|0|0:32:39|0|-1|-1|
245|oleg.smirnov|9|0:32:48|0:09:46|0|0:32:48|0|-1|-1|
246|Nagato_Yuki|9|0:33:08|0:05:25|0|0:23:08|1|-1|-1|
247|piy9|9|0:33:18|0:14:32|0|0:33:18|0|-1|-1|
248|vpabani@hawk.iit.edu|9|0:33:44|0:06:46|0|0:13:44|2|-1|-1|
249|debajyoti2510|9|0:33:45|0:08:56|0|0:33:45|0|-1|-1|
250|yanzhan2|9|0:33:51|0:03:35|0|0:23:51|1|-1|-1|
251|KimLai|9|0:34:08|0:08:31|0|0:34:08|0|-1|-1|
252|snowcat|9|0:34:25|0:03:05|0|0:14:25|2|-1|-1|
253|Alpher|9|0:34:39|0:08:35|0|0:34:39|0|-1|-1|
254|hermann|9|0:34:39|0:12:50|0|0:24:39|1|-1|-1|
255|trucle|9|0:34:50|0:27:06|0|0:34:50|0|-1|-1|
256|guoxiaoxiaoxiao|9|0:34:53|0:03:03|0|0:24:53|1|-1|-1|
257|rdikhaled|9|0:35:15|0:21:58|0|0:35:15|0|-1|-1|
258|Zhuzeng|9|0:35:16|0:08:35|0|0:35:16|0|-1|-1|
259|paine1690|9|0:35:25|0:17:55|0|0:35:25|0|-1|-1|
260|hao250|9|0:35:26|0:10:51|0|0:25:26|1|-1|-1|
261|zhugexubin|9|0:35:40|0:07:42|0|0:35:40|0|-1|-1|
262|jhwei|9|0:35:57|0:08:24|0|0:25:57|1|-1|-1|
263|yao3|9|0:36:13|0:11:18|0|0:36:13|0|-1|-1|
264|mortal42|9|0:36:57|0:19:27|0|0:36:57|0|-1|-1|
265|shuvra|9|0:37:36|0:05:47|0|0:27:36|1|-1|-1|
266|daniexia|9|0:37:38|0:04:32|0|0:27:38|1|-1|-1|
267|sooshiant|9|0:37:57|0:07:01|0|0:27:57|1|-1|-1|
268|Ariasul|9|0:38:15|0:15:52|0|0:28:15|1|-1|-1|
269|cygnus|9|0:38:19|0:33:28|0|0:38:19|0|-1|-1|
270|eterxroc|9|0:38:23|0:03:59|0|0:28:23|1|-1|-1|
271|qiuping345|9|0:38:28|0:04:26|0|0:38:28|0|-1|-1|
272|gilbertwang0159|9|0:38:29|0:18:18|0|0:38:29|0|-1|-1|
273|rvanga|9|0:38:35|0:07:53|0|0:28:35|1|-1|-1|
274|szp14|9|0:39:27|0:06:05|0|0:29:27|1|-1|-1|
275|yxk|9|0:39:29|0:04:19|0|0:29:29|1|-1|-1|
276|fengzlzl|9|0:39:30|0:07:12|0|0:19:30|2|-1|-1|
277|shanemileham|9|0:39:49|0:15:02|0|0:19:49|2|-1|-1|
278|notturno|9|0:39:51|0:14:00|0|0:39:51|0|-1|-1|
279|hanry|9|0:39:55|0:11:08|0|0:39:55|0|-1|-1|
280|polesun|9|0:39:57|0:06:04|0|0:19:57|2|-1|-1|
281|kovitn|9|0:40:17|0:06:40|0|0:40:17|0|-1|-1|
282|hell0123|9|0:40:20|0:09:06|0|0:20:20|2|-1|-1|
283|2ndRound|9|0:40:49|0:05:57|0|0:20:49|2|-1|-1|
284|pheonix21|9|0:40:57|0:26:47|0|0:40:57|0|-1|-1|
285|neverland785|9|0:41:03|0:31:03|0|0:41:03|0|-1|-1|
286|shiyang6017|9|0:41:09|0:23:01|0|0:31:09|1|-1|-1|
287|rohansumant|9|0:41:12|0:10:07|0|0:31:12|1|-1|-1|
288|haoranc|9|0:41:17|0:15:21|1|0:31:17|0|-1|-1|
289|edisondun|9|0:41:27|0:10:17|0|0:31:27|1|-1|-1|
290|Davmod|9|0:41:46|0:04:31|0|0:21:46|2|-1|-1|
291|ZihanWang98|9|0:42:03|0:09:48|0|0:22:03|2|-1|-1|
292|q820|9|0:42:17|0:03:54|0|0:22:17|2|-1|-1|
293|saber47|9|0:42:35|0:22:35|2|0:15:24|0|-1|-1|
294|jmolinari|9|0:42:42|0:02:48|0|0:32:42|1|-1|-1|
295|suguru03|9|0:42:44|0:06:57|0|0:32:44|1|-1|-1|
296|yuhaowang001|9|0:42:49|0:09:49|0|0:22:49|2|-1|-1|
297|jxc0510|9|0:42:50|0:23:53|0|0:42:50|0|-1|-1|
298|melon123|9|0:42:56|0:20:57|0|0:42:56|0|-1|-1|
299|thebenman|9|0:42:56|0:05:24|0|0:42:56|0|-1|-1|
300|kiven|9|0:43:01|0:06:01|0|0:33:01|1|-1|-1|
301|TryingToLearn|9|0:43:53|0:17:08|0|0:43:53|0|-1|-1|
302|cicici|9|0:44:04|0:34:04|1|0:27:06|0|-1|-1|
303|Hobbes-San|9|0:44:29|0:05:23|0|0:34:29|1|-1|-1|
304|cassieyrh|9|0:44:33|0:19:00|0|0:44:33|0|-1|-1|
305|fun4LeetCode|9|0:44:42|0:05:59|0|0:24:42|2|-1|-1|
306|llyou|9|0:44:42|0:44:42|0|0:44:08|0|-1|-1|
307|JeremyLi28|9|0:44:46|0:08:07|0|0:34:46|1|-1|-1|
308|Nylon|9|0:45:29|0:15:57|0|0:45:29|0|-1|-1|
309|wisdompeak|9|0:45:38|0:11:44|0|0:45:38|0|-1|-1|
310|zywzl|9|0:45:41|0:40:19|0|0:45:41|0|-1|-1|
311|ycymio|9|0:45:57|0:15:48|0|0:35:57|1|-1|-1|
312|xiangyuan|9|0:46:10|0:12:27|0|0:46:10|0|-1|-1|
313|tangalai|9|0:46:20|0:42:53|0|0:46:20|0|-1|-1|
314|yan35|9|0:46:36|0:36:36|1|0:29:05|0|-1|-1|
315|cgl_fai|9|0:46:41|0:09:44|0|0:46:41|0|-1|-1|
316|MatthewMerrill|9|0:46:54|0:06:40|0|0:26:54|2|-1|-1|
317|ucan_mg|9|0:47:16|0:32:02|0|0:47:16|0|-1|-1|
318|levans|9|0:47:36|0:31:55|0|0:47:36|0|-1|-1|
319|mxu2015|9|0:47:44|0:07:48|0|0:47:44|0|-1|-1|
320|bbdev|9|0:47:58|0:07:08|0|0:37:58|1|-1|-1|
321|Venkata_Rathnam_M|9|0:48:04|0:12:48|0|0:48:04|0|-1|-1|
322|Byu|9|0:48:49|0:12:57|0|0:18:49|3|-1|-1|
323|cizhen|9|0:49:20|0:29:50|0|0:39:20|1|-1|-1|
324|xingfenglovedt|9|0:49:28|0:04:41|0|0:19:28|3|-1|-1|
325|sgupta25|9|0:49:31|0:07:15|0|0:39:31|1|-1|-1|
326|wgx731|9|0:49:39|0:12:27|0|0:49:39|0|-1|-1|
327|chiboy1949|9|0:49:44|0:10:15|0|0:49:44|0|-1|-1|
328|pouring|9|0:50:11|0:18:36|0|0:50:11|0|-1|-1|
329|Sankalp22|9|0:50:22|0:10:04|0|0:50:22|0|-1|-1|
330|ayzmkk|9|0:50:25|0:03:42|0|0:30:25|2|-1|-1|
331|dorian926|9|0:50:26|0:44:29|0|0:50:26|0|-1|-1|
332|shizuka|9|0:50:30|0:06:57|0|0:50:30|0|-1|-1|
333|votrubac|9|0:50:35|0:06:18|0|0:50:35|0|-1|-1|
334|7color|9|0:50:41|0:04:32|0|0:20:41|3|-1|-1|
335|Xiaotian_Fu|9|0:50:58|0:10:55|0|0:30:58|2|-1|-1|
336|prathak07|9|0:51:14|0:07:15|0|0:41:14|1|-1|-1|
337|stormysun513|9|0:51:16|0:08:57|0|0:31:16|2|-1|-1|
338|vladimirt221|9|0:51:44|0:14:06|0|0:31:44|2|-1|-1|
339|wzypangpang|9|0:52:02|0:31:38|0|0:42:02|1|-1|-1|
340|vivekn|9|0:52:24|0:32:24|0|0:27:53|2|-1|-1|
341|Winbobob|9|0:52:32|0:09:53|0|0:32:32|2|-1|-1|
342|HankerZheng|9|0:52:33|0:13:05|0|0:32:33|2|-1|-1|
343|karim5|9|0:52:37|0:18:40|0|0:52:37|0|-1|-1|
344|ks864148379|9|0:52:42|0:32:30|0|0:42:42|1|-1|-1|
345|iwfwcf|9|0:52:44|0:35:19|0|0:52:44|0|-1|-1|
346|jeremyFo|9|0:52:56|0:11:48|2|0:22:56|1|-1|-1|
347|457368837|9|0:52:56|0:11:31|0|0:52:56|0|-1|-1|
348|rebriy|9|0:53:08|0:05:53|0|0:43:08|1|-1|-1|
349|amitsingh|9|0:53:13|0:22:21|0|0:53:13|0|-1|-1|
350|luntai|9|0:53:22|0:03:38|0|0:33:22|2|-1|-1|
351|liuzhipeng|9|0:53:31|0:11:16|0|0:43:31|1|-1|-1|
352|chenxigrace|9|0:54:16|0:47:23|0|0:54:16|0|-1|-1|
353|punk0706|9|0:54:22|0:13:39|0|0:34:22|2|-1|-1|
