Rank Name Score Finish Time Q1 (3) Q2 (4) Q3 (5) Q4 (6)
1|hank55663|18|0:10:27|0:01:07|0|0:02:26|0|0:04:53|0|0:10:27|0|
28|enigma3oo4|18|0:25:07|0:01:18|0|0:04:53|0|0:12:45|0|0:20:07|1|
29|coderdhanraj|18|0:25:23|0:01:40|0|0:04:39|0|0:10:13|0|0:25:23|0|
30|uwi|18|0:25:30|0:01:04|0|0:03:50|0|0:09:37|0|0:20:30|1|
31|louisfghbvc|18|0:25:56|0:06:33|0|0:05:26|0|0:15:25|0|0:25:56|0|
32|lddlinan|18|0:26:15|0:00:46|0|0:03:19|0|0:08:41|1|0:21:15|0|
33|qingczha|18|0:26:19|0:07:42|0|0:09:02|0|0:10:52|0|0:26:19|0|
34|qing-feng-zz|18|0:26:32|0:00:56|0|0:03:25|0|0:07:58|0|0:26:32|0|
35|wincss|18|0:26:33|0:01:11|0|0:04:54|0|0:10:57|0|0:26:33|0|
36|natsugiri|18|0:27:33|0:01:08|0|0:03:16|0|0:09:09|0|0:22:33|1|
37|yi-meng-san-sheng|18|0:28:07|0:01:17|0|0:05:57|0|0:17:17|0|0:28:07|0|
38|lichen-7i|18|0:28:12|0:23:33|0|0:03:25|0|0:28:12|0|0:25:35|0|
39|SsssD|18|0:28:24|0:01:05|0|0:03:44|0|0:11:04|0|0:23:24|1|
40|hopeful-volhardveo|18|0:28:36|0:00:49|0|0:11:15|0|0:06:14|1|0:23:36|0|
41|zanj0|18|0:28:38|0:01:03|0|0:03:27|0|0:09:16|0|0:28:38|0|
42|bilyhurington|18|0:28:39|0:01:22|0|0:05:13|1|0:10:00|0|0:23:39|0|
43|yashss1|18|0:28:44|0:01:08|0|0:04:31|0|0:12:52|1|0:23:44|0|
44|gooday-3|18|0:29:16|0:01:14|0|0:05:03|0|0:13:58|0|0:29:16|0|
45|llegendx|18|0:29:20|0:29:15|0|0:29:12|0|0:29:20|0|0:29:09|0|
46|anant_83|18|0:29:36|0:01:21|0|0:06:20|0|0:16:54|0|0:29:36|0|
47|xymabinogi|18|0:29:54|0:00:58|0|0:04:02|0|0:12:32|0|0:24:54|1|
48|ExRoc|18|0:30:04|0:01:14|0|0:03:38|0|0:11:03|0|0:30:04|0|
49|tao-ge-h7|18|0:30:16|0:30:16|0|0:29:59|0|0:29:39|0|0:28:14|0|
50|0ng|18|0:30:17|0:00:57|0|0:04:04|0|0:09:48|0|0:30:17|0|
51|prajwal_733|18|0:30:17|0:01:20|0|0:03:55|0|0:07:26|0|0:30:17|0|
52|nafnil|18|0:30:30|0:10:44|0|0:10:34|0|0:10:26|0|0:30:30|0|
53|crackersamdjam|18|0:30:34|0:01:13|0|0:04:09|0|0:10:24|0|0:30:34|0|
54|Chap_|18|0:30:46|0:00:59|0|0:03:19|0|0:12:00|0|0:25:46|1|
55|DeliriousWave|18|0:30:49|0:03:24|0|0:13:52|1|0:18:58|0|0:25:49|0|
56|int65536|18|0:30:53|0:01:05|0|0:06:17|0|0:09:48|1|0:20:53|1|
57|py-is-best-lang|18|0:31:07|0:00:51|0|0:02:49|0|0:06:04|0|0:26:07|1|
58|wery0|18|0:31:36|0:00:58|0|0:03:28|0|0:08:47|0|0:26:36|1|
59|long-brogia|18|0:31:37|0:01:00|0|0:04:10|0|0:11:34|0|0:31:37|0|
60|shawnxi|18|0:31:58|0:01:03|0|0:04:39|0|0:10:16|0|0:31:58|0|
61|damya|18|0:32:26|0:01:12|0|0:06:19|0|0:14:00|0|0:27:26|1|
62|arsh_agarwal|18|0:32:27|0:02:05|0|0:07:02|0|0:14:43|0|0:32:27|0|
63|duong2803|18|0:32:38|0:00:57|0|0:05:28|0|0:14:06|0|0:32:38|0|
64|callmepandey|18|0:32:46|0:01:04|0|0:26:06|0|0:32:46|0|0:23:58|0|
65|huang-chen-yu|18|0:32:52|0:10:17|0|0:10:15|0|0:10:13|0|0:32:52|0|
66|user2937Vz|18|0:32:59|0:01:14|0|0:06:27|0|0:12:57|0|0:27:59|1|
67|gaomany-5|18|0:33:04|0:28:56|0|0:29:37|0|0:30:02|0|0:33:04|0|
68|yangy-4|18|0:33:06|0:32:37|0|0:32:59|0|0:33:06|0|0:32:49|0|
69|profchi|18|0:33:09|0:01:10|0|0:04:48|0|0:14:07|0|0:33:09|0|
70|balakrishnan_v|18|0:33:20|0:33:20|0|0:32:36|0|0:19:07|0|0:14:21|0|
71|gradesking|18|0:33:32|0:00:58|0|0:33:32|0|0:15:37|0|0:31:02|0|
72|TushaarDTU|18|0:33:34|0:33:34|0|0:32:11|0|0:29:43|0|0:25:48|0|
73|ji-nian-ceng-jing-de-xin-nian|18|0:33:37|0:01:35|0|0:13:49|0|0:17:48|0|0:33:37|0|
74|scotchtape|18|0:33:45|0:02:24|0|0:03:23|0|0:09:32|0|0:33:45|0|
75|mtewathia99|18|0:34:00|0:01:19|0|0:06:15|0|0:14:25|0|0:34:00|0|
76|theonepieceisreal|18|0:34:13|0:00:58|0|0:05:26|0|0:13:49|0|0:29:13|1|
77|great-cartwrightbav|18|0:34:29|0:28:05|0|0:34:29|0|0:29:40|0|0:32:41|0|
78|Ruiko|18|0:34:34|0:00:59|0|0:06:05|0|0:14:35|0|0:29:34|1|
79|jalansprakhar|18|0:34:47|0:01:11|0|0:03:48|0|0:13:12|0|0:34:47|0|
80|yanawz|18|0:34:48|0:00:58|0|0:08:13|0|0:17:40|0|0:34:48|0|
81|skywalkert|18|0:34:53|0:01:07|0|0:03:04|0|0:06:37|0|0:24:53|2|
82|i_m_karank|18|0:34:58|0:01:16|0|0:11:26|0|0:29:58|0|0:16:47|1|
83|Fandou-Hututu|18|0:35:09|0:35:09|0|0:34:25|0|0:33:28|0|0:32:59|0|
84|nik09877|18|0:35:11|0:01:17|0|0:04:13|0|0:11:41|0|0:35:11|0|
85|dkochetov|18|0:35:32|0:01:43|0|0:09:37|0|0:25:46|0|0:35:32|0|
86|lucifer1006|18|0:35:45|0:00:47|0|0:04:16|0|0:08:04|0|0:30:45|1|
87|hp2104|18|0:36:03|0:01:07|0|0:04:58|0|0:13:02|0|0:31:03|1|
88|Italics8593|18|0:36:07|0:04:03|0|0:02:12|0|0:14:21|1|0:31:07|0|
89|xyseu1|18|0:36:11|0:26:23|0|0:26:19|0|0:26:14|0|0:31:11|1|
90|marksman_|18|0:36:12|0:15:46|0|0:27:48|0|0:14:42|1|0:31:12|0|
91|CZjOL1TmVc|18|0:36:13|0:01:02|0|0:08:50|0|0:12:50|0|0:31:13|1|
92|woruo27|18|0:36:15|0:01:05|0|0:03:29|0|0:08:11|0|0:31:15|1|
93|mars-102|18|0:36:27|0:01:50|0|0:05:55|0|0:11:46|0|0:36:27|0|
94|wjli|18|0:36:31|0:00:50|0|0:04:05|1|0:07:24|0|0:31:31|0|
95|qi-ying-dv|18|0:36:35|0:03:06|0|0:10:06|0|0:18:51|0|0:31:35|1|
96|shashwat_nayak|18|0:36:42|0:01:39|0|0:05:50|0|0:14:07|0|0:36:42|0|
97|Howpig2003|18|0:36:44|0:01:48|0|0:07:02|0|0:15:07|0|0:36:44|0|
98|subhra_29|18|0:36:56|0:01:33|0|0:04:57|0|0:11:25|0|0:36:56|0|
99|shakugan_no_shana|18|0:36:57|0:01:13|0|0:05:59|0|0:14:18|0|0:31:57|1|
100|Navodayan|18|0:37:09|0:01:30|0|0:07:42|0|0:24:10|0|0:37:09|0|
101|ant-8|18|0:37:09|0:19:00|0|0:18:50|0|0:18:39|0|0:32:09|1|
102|kresna|18|0:37:23|0:11:07|0|0:11:18|0|0:11:33|0|0:32:23|1|
103|lei-feng-lfss|18|0:37:30|0:09:36|0|0:09:43|0|0:09:50|0|0:27:30|2|
104|lintd|18|0:37:31|0:02:21|0|0:05:28|0|0:10:58|0|0:37:31|0|
105|Deepanshu_Dhakate|18|0:37:32|0:37:32|0|0:37:23|0|0:37:05|0|0:36:51|0|
106|huah-f|18|0:37:32|0:01:22|0|0:04:12|0|0:08:24|1|0:27:32|1|
107|mikeac|18|0:37:33|0:27:33|0|0:03:54|0|0:13:35|0|0:26:32|2|
108|anuragdw0710|18|0:37:35|0:01:30|0|0:05:32|0|0:16:51|0|0:37:35|0|
109|gcasd001-e|18|0:37:43|0:01:35|0|0:11:58|0|0:21:08|0|0:37:43|0|
110|dlh-4|18|0:37:44|0:01:10|0|0:06:02|0|0:17:37|0|0:37:44|0|
111|ml-terminator|18|0:37:45|0:01:37|0|0:09:06|0|0:32:45|1|0:25:40|0|
112|cwolf9|18|0:37:47|0:01:22|0|0:04:29|0|0:09:20|0|0:32:47|1|
113|jo7p|18|0:37:57|0:01:12|0|0:06:49|0|0:14:15|0|0:37:57|0|
114|da-chao-ren-a|18|0:38:03|0:15:14|0|0:15:33|0|0:18:01|2|0:28:03|0|
115|ayush_2800|18|0:38:07|0:01:15|0|0:03:29|0|0:33:07|1|0:25:51|0|
116|dhananjay_777|18|0:38:24|0:01:37|0|0:08:16|1|0:21:27|0|0:33:24|0|
117|NK-|18|0:38:31|0:02:50|0|0:03:33|1|0:06:52|0|0:33:31|0|
118|DylanSmith|18|0:38:31|0:00:50|0|0:04:41|0|0:08:18|0|0:38:31|0|
119|Yves_Liu|18|0:38:43|0:01:06|0|0:04:51|0|0:22:09|0|0:38:43|0|
120|mymelochan|18|0:38:55|0:02:27|0|0:11:45|0|0:20:53|0|0:38:55|0|
121|ShashankZobb|18|0:38:59|0:03:24|0|0:05:40|0|0:10:13|0|0:38:59|0|
122|Dark_Assassin|18|0:39:01|0:02:35|0|0:22:13|1|0:13:17|0|0:34:01|0|
123|xyzabcdef|18|0:39:07|0:01:08|0|0:09:38|0|0:17:10|0|0:39:07|0|
124|JfOoab5BRP|18|0:39:12|0:01:12|0|0:05:45|0|0:15:48|0|0:34:12|1|
125|CP_Lover|18|0:39:18|0:01:45|0|0:06:23|0|0:14:10|0|0:34:18|1|
126|farmerboy|18|0:39:18|0:01:08|0|0:05:17|0|0:12:47|0|0:39:18|0|
127|wzl722|18|0:39:30|0:01:25|0|0:06:21|0|0:15:31|0|0:39:30|0|
128|sun-man-man|18|0:39:32|0:00:59|0|0:11:09|0|0:25:44|0|0:34:32|1|
129|achildxd|18|0:39:34|0:02:14|0|0:20:38|0|0:25:14|0|0:39:34|0|
130|scut_dell|18|0:39:36|0:01:29|0|0:39:36|0|0:34:20|0|0:27:16|0|
131|chalkydoge|18|0:40:04|0:00:55|0|0:07:18|1|0:17:38|0|0:35:04|0|
132|chetan_saini21|18|0:40:09|0:02:59|0|0:05:42|0|0:11:36|0|0:35:09|1|
133|abhisht18|18|0:40:11|0:02:01|0|0:09:38|1|0:19:48|0|0:35:11|0|
134|chenyxuan|18|0:40:11|0:08:01|0|0:12:30|0|0:20:35|0|0:40:11|0|
135|heuristic-black3ze|18|0:40:33|0:00:56|0|0:07:35|1|0:13:18|1|0:30:33|0|
136|zronghui|18|0:40:36|0:01:59|0|0:04:37|0|0:11:02|1|0:30:36|1|
137|chshda|18|0:40:38|0:01:14|0|0:06:57|0|0:13:14|0|0:40:38|0|
138|danielchandg|18|0:40:38|0:00:47|0|0:03:54|0|0:08:55|0|0:35:38|1|
139|chuan-suo-de-xian-yu|18|0:40:39|0:00:55|0|0:05:57|0|0:12:44|0|0:35:39|1|
140|Nervose|18|0:40:54|0:00:58|0|0:04:12|0|0:12:02|0|0:40:54|0|
141|kaname_asuka|18|0:41:02|0:02:43|0|0:14:40|0|0:27:42|0|0:41:02|0|
142|rajatgoyal376|18|0:41:11|0:01:40|0|0:07:32|0|0:13:44|0|0:41:11|0|
143|liu-jia-jie-e|18|0:41:13|0:00:54|0|0:03:24|0|0:09:45|0|0:36:13|1|
144|shhk|18|0:41:20|0:01:33|0|0:05:29|0|0:12:33|0|0:41:20|0|
145|choudhary463|18|0:41:20|0:01:17|0|0:04:29|0|0:12:10|0|0:41:20|0|
146|he-an-ash|18|0:41:23|0:00:58|0|0:03:07|0|0:09:02|0|0:31:23|2|
147|w54mmm|18|0:41:26|0:03:43|0|0:06:02|0|0:14:01|0|0:41:26|0|
148|changhsumath666|18|0:41:27|0:35:02|0|0:36:09|0|0:24:34|0|0:36:27|1|
149|xi-jun-xiao-zi|18|0:41:32|0:01:06|0|0:06:10|0|0:13:18|0|0:41:32|0|
150|yanhulingya|18|0:41:36|0:21:40|0|0:24:17|0|0:08:09|0|0:41:36|0|
151|PepeTheBuilder74|18|0:41:43|0:18:27|0|0:21:08|0|0:41:43|0|0:17:04|0|
152|mu-zi-li-1|18|0:42:07|0:01:05|0|0:05:20|0|0:11:47|0|0:32:07|2|
153|Tinky1224|18|0:42:07|0:00:51|0|0:06:26|0|0:13:36|0|0:37:07|1|
154|enthushtism|18|0:42:08|0:00:59|0|0:04:04|0|0:37:08|0|0:13:34|1|
155|vPes3qrhC0|18|0:42:13|0:42:13|0|0:42:01|0|0:41:50|0|0:41:44|0|
156|ericlong|18|0:42:24|0:01:03|0|0:03:46|0|0:12:31|1|0:27:24|2|
157|sgsonugoyalsgNA|18|0:42:28|0:03:15|0|0:12:29|0|0:21:29|1|0:37:28|0|
158|newhar|18|0:42:28|0:01:20|0|0:15:37|0|0:21:07|0|0:37:28|1|
159|user9218i|18|0:42:30|0:01:03|0|0:05:44|0|0:37:30|0|0:29:36|1|
160|cuiaoxiang|18|0:42:41|0:01:51|0|0:32:41|1|0:15:33|0|0:29:36|1|
161|dhavalkumar|18|0:42:41|0:01:21|0|0:06:34|0|0:16:41|0|0:42:41|0|
162|hao-yue-xing-chen-e|18|0:42:44|0:01:05|0|0:06:30|0|0:18:07|1|0:37:44|0|
163|bruceyuj|18|0:42:45|0:01:08|0|0:04:28|0|0:12:30|0|0:42:45|0|
164|MuheshKumar|18|0:43:02|0:01:03|0|0:05:35|0|0:21:25|0|0:43:02|0|
165|solene|18|0:43:06|0:00:57|0|0:03:49|0|0:10:49|0|0:43:06|0|
166|Kude|18|0:43:28|0:01:04|0|0:06:50|0|0:12:07|0|0:38:28|1|
167|bhj2001|18|0:43:40|0:01:10|0|0:04:19|0|0:09:08|0|0:43:40|0|
168|cutepikachu|18|0:43:55|0:01:18|0|0:07:04|0|0:11:48|0|0:43:55|0|
169|limausine|18|0:43:58|0:00:46|0|0:02:54|0|0:08:24|1|0:28:58|2|
170|vermachakshu|18|0:44:00|0:01:04|0|0:06:35|0|0:16:48|0|0:39:00|1|
171|shyamer3|18|0:44:01|0:02:16|0|0:09:06|0|0:16:53|0|0:44:01|0|
172|xiaozhi-55|18|0:44:07|0:01:18|0|0:04:48|0|0:12:45|0|0:44:07|0|
173|Sariabell|18|0:44:31|0:01:29|0|0:08:21|0|0:15:19|0|0:44:31|0|
174|rgb234rgb|18|0:44:47|0:00:52|0|0:04:34|1|0:10:07|0|0:34:47|1|
175|hayoungsong|18|0:44:50|0:01:04|0|0:06:18|0|0:11:11|0|0:34:50|2|
176|sahilkesarwani|18|0:44:55|0:01:48|0|0:07:31|0|0:14:22|0|0:44:55|0|
177|hardcore-i3ellzux|18|0:44:56|0:22:42|0|0:22:52|0|0:23:08|0|0:44:56|0|
178|zuo-10|18|0:45:00|0:45:00|0|0:44:50|0|0:44:41|0|0:44:37|0|
179|spike1236|18|0:45:00|0:01:13|0|0:30:50|0|0:09:10|0|0:35:00|2|
180|desert-fu|18|0:45:04|0:35:03|0|0:35:16|0|0:40:04|1|0:36:32|0|
181|Ujimatsu_Chiya|18|0:45:04|0:00:56|0|0:03:34|0|0:09:45|1|0:30:04|2|
182|is_this_faraz|18|0:45:09|0:01:43|0|0:25:51|0|0:38:59|0|0:45:09|0|
183|dpdpdp|18|0:45:11|0:05:10|0|0:15:44|0|0:18:34|0|0:40:11|1|
184|samliu12|18|0:45:15|0:00:50|0|0:04:00|0|0:11:45|0|0:45:15|0|
185|hemanth_212|18|0:45:16|0:01:11|0|0:07:25|0|0:39:39|0|0:45:16|0|
186|shaojiexu1995|18|0:45:29|0:01:16|0|0:11:37|0|0:29:14|0|0:45:29|0|
187|liouzhou_101|18|0:45:37|0:00:55|0|0:05:17|0|0:08:35|0|0:35:37|2|
188|kporzycki|18|0:45:43|0:01:22|0|0:15:48|0|0:11:11|0|0:45:43|0|
189|tanmaytaneja2|18|0:45:49|0:05:15|0|0:10:31|0|0:19:50|0|0:40:49|1|
190|cjoa|18|0:46:06|0:01:20|0|0:07:51|0|0:18:37|0|0:41:06|1|
191|wyjsdpku|18|0:46:10|0:01:36|0|0:11:28|0|0:19:37|0|0:46:10|0|
192|shahrushin32|18|0:46:18|0:01:22|0|0:06:31|0|0:31:06|0|0:46:18|0|
193|MeetBrahmbhatt|18|0:46:20|0:01:40|0|0:16:33|0|0:36:20|2|0:11:08|0|
194|atishkumar|18|0:46:37|0:01:36|0|0:11:08|0|0:25:10|0|0:46:37|0|
195|hywo|18|0:46:43|0:01:21|0|0:04:51|0|0:13:24|0|0:41:43|1|
196|harshbardolia|18|0:46:51|0:01:09|0|0:04:16|0|0:25:11|0|0:46:51|0|
197|zhang-wei-uk|18|0:46:56|0:01:09|0|0:07:57|1|0:14:36|0|0:36:56|1|
198|tonghuikang|18|0:47:00|0:01:07|0|0:04:18|0|0:13:42|0|0:47:00|0|
199|A_Le_K|18|0:47:03|0:01:15|0|0:07:07|0|0:12:27|0|0:47:03|0|
200|traumatized|18|0:47:05|0:01:05|0|0:07:25|0|0:13:44|0|0:47:05|0|
201|nandapavan_26|18|0:47:08|0:41:32|0|0:43:05|0|0:47:08|0|0:40:06|0|
202|melodybreezing|18|0:47:08|0:01:14|0|0:42:08|1|0:16:49|0|0:33:12|0|
203|andrevv|18|0:47:14|0:01:03|0|0:11:29|2|0:17:00|0|0:32:14|1|
204|2amazing4me|18|0:47:18|0:02:26|0|0:07:59|0|0:47:18|0|0:32:14|0|
205|sarthak_tirpude|18|0:47:24|0:01:04|0|0:03:30|0|0:42:24|1|0:21:52|0|
206|xie-ding-e-zhi-zhong|18|0:47:28|0:02:01|0|0:08:09|0|0:17:54|0|0:47:28|0|
207|doantrunghuy|18|0:47:37|0:01:16|0|0:24:11|0|0:42:37|0|0:28:39|1|
208|user8383x|18|0:47:52|0:01:02|0|0:12:30|0|0:26:11|0|0:47:52|0|
209|lyw_|18|0:47:56|0:01:18|0|0:04:21|0|0:14:11|1|0:37:56|1|
210|redamancy-11|18|0:48:04|0:01:09|0|0:20:29|0|0:30:38|1|0:43:04|0|
211|AaronGZK|18|0:48:07|0:01:51|0|0:06:57|0|0:15:54|0|0:43:07|1|
212|gouravt2002|18|0:48:10|0:01:14|0|0:32:56|0|0:48:10|0|0:24:43|0|
213|dream_boy|18|0:48:15|0:02:33|0|0:08:08|0|0:21:34|0|0:43:15|1|
214|Vansh_Kapila|18|0:48:29|0:01:12|0|0:07:02|0|0:29:38|1|0:43:29|0|
215|o-5-3|18|0:48:30|0:01:03|0|0:05:09|0|0:19:13|1|0:38:30|1|
216|Ashwini_Tiwari|18|0:48:31|0:03:59|0|0:06:34|0|0:22:38|0|0:48:31|0|
217|great-elgamalzxq|18|0:48:49|0:01:07|0|0:03:14|0|0:07:20|0|0:28:49|4|
218|hongrock|18|0:48:50|0:00:59|0|0:03:33|0|0:14:32|1|0:43:50|0|
219|acvv_nan|18|0:48:56|0:01:08|0|0:04:25|0|0:10:00|0|0:38:56|2|
220|sharmaharisam|18|0:48:59|0:01:24|0|0:04:16|0|0:15:32|2|0:38:59|0|
221|xin-xiang-yuan-fang|18|0:49:03|0:03:21|0|0:09:46|0|0:16:15|0|0:44:03|1|
222|hum|18|0:49:10|0:01:04|0|0:08:27|0|0:23:10|2|0:39:10|0|
223|Ankur_8789|18|0:49:21|0:01:30|0|0:05:07|0|0:21:48|2|0:39:21|0|
224|thunder_strike|18|0:49:33|0:01:24|0|0:19:58|0|0:39:33|0|0:28:35|2|
225|admiring-teslamza|18|0:49:34|0:16:13|0|0:15:08|0|0:05:32|0|0:49:34|0|
226|hao-shou-bu-juan|18|0:49:34|0:49:34|0|0:49:26|0|0:49:19|0|0:49:07|0|
227|tonyli00000|18|0:49:41|0:00:47|0|0:02:37|0|0:18:09|0|0:44:41|1|
228|lm_confused|18|0:49:47|0:25:02|0|0:24:52|0|0:24:43|0|0:44:47|1|
229|GustavoV|18|0:49:54|0:01:24|0|0:08:12|0|0:16:58|0|0:49:54|0|
230|GodSekyMan|18|0:49:54|0:32:57|0|0:38:00|1|0:44:54|0|0:31:29|0|
231|jmyanxiang|18|0:50:03|0:01:02|0|0:06:35|0|0:19:29|0|0:50:03|0|
232|ethanrao|18|0:50:05|0:27:52|0|0:28:05|0|0:30:02|0|0:40:05|2|
233|itsayush2811|18|0:50:12|0:01:24|0|0:18:32|1|0:11:21|0|0:45:12|0|
234|Remineva|18|0:50:18|0:00:48|0|0:06:08|0|0:24:30|1|0:40:18|1|
235|KingRayuga|18|0:50:19|0:01:50|0|0:11:24|1|0:19:00|0|0:45:19|0|
236|kushan2302|18|0:50:19|0:01:58|0|0:12:06|0|0:32:06|0|0:50:19|0|
237|moransky|18|0:50:45|0:00:54|0|0:02:42|0|0:06:21|0|0:30:45|4|
238|ymghtzjzbssny|18|0:50:51|0:01:30|0|0:18:39|0|0:28:15|0|0:50:51|0|
239|Gaurav_Bilotia|18|0:50:55|0:01:44|0|0:13:18|0|0:26:51|0|0:50:55|0|
240|its_rohit|18|0:50:56|0:01:17|0|0:03:39|0|0:26:45|2|0:40:56|0|
241|kanakgautam5|18|0:51:12|0:02:20|0|0:08:15|0|0:20:07|0|0:51:12|0|
242|andrewtam360|18|0:51:13|0:01:20|0|0:04:32|0|0:12:31|1|0:41:13|1|
243|88ion|18|0:51:13|0:01:15|0|0:06:42|0|0:41:13|1|0:30:15|1|
244|vijay270619|18|0:51:15|0:01:25|0|0:07:12|0|0:16:57|0|0:41:15|2|
245|yogman|18|0:51:17|0:01:45|0|0:23:25|1|0:20:01|2|0:36:17|0|
246|huxiaotian123|18|0:51:17|0:02:14|0|0:09:30|0|0:28:33|0|0:51:17|0|
247|gaur1457|18|0:51:20|0:01:38|0|0:08:05|0|0:23:06|0|0:51:20|0|
248|theeeeeeekhai|18|0:51:24|0:51:24|0|0:50:15|0|0:46:38|0|0:40:17|0|
249|zui-mei-de-feng-jing-w|18|0:51:26|0:22:19|0|0:22:24|0|0:22:29|0|0:46:26|1|
250|DeadShot08112001AnshumanSINGH|18|0:51:27|0:51:27|0|0:50:19|0|0:46:40|0|0:42:09|0|
251|Topazz|18|0:51:35|0:02:16|0|0:06:51|0|0:25:49|0|0:46:35|1|
252|ou-hai-ziJHu23dNZ|18|0:51:38|0:01:09|0|0:08:03|0|0:18:22|0|0:46:38|1|
253|rishisr_9044|18|0:51:48|0:01:32|0|0:06:11|0|0:21:11|0|0:51:48|0|
254|exciting-banachmco|18|0:51:55|0:39:01|0|0:38:51|0|0:38:42|0|0:46:55|1|
255|hk_brave|18|0:51:57|0:01:10|0|0:06:32|0|0:22:38|0|0:46:57|1|
256|aranzRdX8G|18|0:51:57|0:01:12|0|0:04:57|0|0:13:27|0|0:46:57|1|
257|ABSORBER|18|0:52:06|0:01:19|0|0:06:20|0|0:13:07|0|0:47:06|1|
258|BetoSCL|18|0:52:08|0:01:20|0|0:05:34|0|0:23:52|0|0:47:08|1|
259|xiaoxing-e|18|0:52:09|0:01:14|0|0:07:12|0|0:14:42|0|0:52:09|0|
260|AnujJadhav|18|0:52:17|0:01:30|0|0:04:22|0|0:20:30|0|0:52:17|0|
261|AutumnMist|18|0:52:20|0:01:11|0|0:05:28|0|0:16:29|0|0:52:20|0|
262|Jayachandra_r_k|18|0:52:21|0:02:06|0|0:09:32|0|0:34:56|0|0:52:21|0|
263|AntonBorzenko|18|0:52:28|0:01:43|0|0:07:44|0|0:12:42|0|0:47:28|1|
264|jason7708|18|0:52:43|0:04:42|0|0:11:11|0|0:24:04|0|0:47:43|1|
265|zephyrr|18|0:52:49|0:01:08|0|0:10:53|0|0:23:06|0|0:52:49|0|
266|admiring-shockleyzns|18|0:52:51|0:01:07|0|0:04:10|0|0:14:46|1|0:47:51|0|
267|GyanPrakash456|18|0:52:53|0:02:14|0|0:11:10|0|0:26:33|0|0:47:53|1|
268|6cdh|18|0:52:56|0:02:10|0|0:12:21|0|0:19:39|0|0:52:56|0|
269|Chasey|18|0:53:06|0:01:05|0|0:04:25|0|0:23:24|2|0:43:06|0|
270|xmastreenigma|18|0:53:21|0:02:10|0|0:07:25|1|0:29:59|1|0:38:21|1|
271|w285714|18|0:53:24|0:00:56|0|0:04:47|0|0:10:08|0|0:48:24|1|
272|lu-xi-an-s|18|0:53:31|0:01:04|0|0:10:52|0|0:22:33|1|0:48:31|0|
273|Priyansh_31dec|18|0:53:32|0:53:32|0|0:52:14|0|0:21:38|0|0:47:30|0|
274|literalEval|18|0:53:33|0:01:25|0|0:06:17|0|0:37:20|0|0:53:33|0|
275|liviumc|18|0:53:37|0:01:07|0|0:10:43|0|0:38:57|0|0:53:37|0|
276|jujimeizuo|18|0:53:58|0:30:34|0|0:30:25|0|0:30:19|0|0:48:58|1|
