Rank Name Score Finish Time Q1 (3) Q2 (4) Q3 (5) Q4 (8)
1|neal_wu|20|0:28:36|0:02:05|0|0:08:38|0|0:05:20|0|0:28:36|0|
41|ychzhou|20|1:12:34|0:03:26|0|0:16:20|0|0:24:49|0|1:07:34|1|
42|mopriestt|20|1:13:13|0:03:50|0|0:20:29|0|0:33:45|0|1:08:13|1|
43|alan8585|20|1:13:24|0:04:33|0|0:23:14|1|0:32:53|0|1:08:24|0|
44|site1997|20|1:14:06|0:06:57|0|0:21:41|0|0:35:23|0|1:14:06|0|
45|cai_lw|20|1:14:36|0:02:10|0|0:11:37|1|0:26:38|1|0:59:36|1|
46|pjincz|20|1:15:13|0:04:43|0|1:10:13|0|0:19:04|1|0:57:20|0|
47|hansirchen|20|1:15:26|0:03:48|0|1:10:26|1|0:17:35|0|0:56:38|0|
48|raincoat911|20|1:15:35|0:02:30|0|1:10:35|1|0:14:36|0|0:50:56|0|
49|sayedgkm|20|1:16:35|0:03:41|0|0:12:00|0|0:34:48|0|1:16:35|0|
50|raft|20|1:17:22|0:03:04|0|0:16:40|0|0:29:15|0|1:17:22|0|
51|dancooper|20|1:17:40|0:03:13|0|0:13:39|0|0:24:16|0|1:17:40|0|
52|yottacto|20|1:17:41|0:03:38|0|0:17:40|0|0:25:51|0|1:12:41|1|
53|kangbb|20|1:19:02|0:02:57|0|0:13:35|0|0:29:54|0|1:19:02|0|
54|balakrishnan_v|20|1:19:08|1:14:08|0|1:11:32|0|1:04:20|0|0:56:06|1|
55|zqy1018|20|1:19:23|0:02:19|0|0:21:15|0|0:34:52|2|1:04:23|1|
56|Yulian_Yarema|20|1:19:28|0:02:15|0|0:33:35|0|0:26:33|0|1:19:28|0|
57|megaspazz|20|1:19:50|0:04:56|0|0:38:01|0|0:28:27|0|1:14:50|1|
58|IrisGuo|20|1:20:30|0:01:48|0|0:11:48|0|0:19:07|0|1:15:30|1|
59|Adancito|20|1:21:26|0:06:47|0|0:17:41|1|0:40:14|0|1:16:26|0|
60|caoboxiao|20|1:21:52|0:02:03|0|0:11:47|0|0:17:20|0|1:16:52|1|
61|HanBurger|20|1:21:55|0:06:48|0|1:16:55|1|0:17:15|0|0:48:59|0|
62|zhyack|20|1:22:23|0:08:04|1|0:33:13|0|0:43:56|0|1:17:23|0|
63|liuyubobobo|20|1:22:24|0:03:00|0|0:26:43|0|0:37:33|0|1:22:24|0|
64|liuyubobobo|20|1:22:38|0:03:11|0|0:27:08|0|0:38:03|0|1:22:38|0|
65|harshranjan069|20|1:22:44|0:01:54|0|0:11:06|1|0:17:17|0|1:17:44|0|
66|tonyli0000|20|1:25:59|0:02:31|0|0:15:23|1|0:20:54|0|1:15:59|1|
67|wisdompeak|20|1:26:12|0:03:20|0|1:26:12|0|0:36:34|0|1:21:49|0|
68|bigmiaomiao|20|1:26:40|0:03:18|0|0:20:11|1|0:30:40|0|1:16:40|1|
69|pernekhan|20|1:26:57|0:17:07|0|0:36:02|1|0:46:08|0|1:21:57|0|
70|LaSeineFirenze|20|1:27:12|0:02:42|0|1:07:12|3|0:11:13|0|0:44:24|1|
71|Hexadecimal|20|1:27:17|0:03:06|0|0:20:22|1|0:45:11|1|1:17:17|0|
72|ArthArenas|20|1:27:28|0:04:21|0|0:21:09|0|0:37:26|1|1:22:28|0|
73|luchy0120|20|1:28:55|1:28:55|0|0:24:22|0|0:33:49|0|1:28:33|0|
74|wengzhe|20|1:29:02|0:03:33|0|0:36:59|0|0:53:07|0|1:24:02|1|
75|jcaoso1a|20|1:29:30|0:03:58|0|1:29:30|0|0:34:32|0|1:21:20|0|
76|zuomingzh|20|1:29:33|0:04:26|0|0:49:06|0|0:19:58|0|1:29:33|0|
77|xpycc|20|1:29:38|0:03:56|0|0:18:57|1|0:49:44|0|1:19:38|1|
78|WrathfulMarble|20|1:30:00|0:06:14|0|0:34:33|0|0:51:00|0|1:25:00|1|
79|foreseeable|20|1:30:22|0:15:05|0|0:37:35|3|0:30:44|0|1:15:22|0|
80|plus2047|20|1:31:19|0:03:07|0|0:37:26|2|0:13:10|0|1:21:19|0|
81|nosrpku|20|1:31:21|0:02:54|0|0:12:42|1|0:31:20|0|1:21:21|1|
82|multipass|20|1:31:34|0:03:05|0|0:28:35|2|0:40:03|0|1:16:34|1|
83|SaveVMK|20|1:32:12|0:04:46|0|0:31:21|0|0:22:03|0|1:22:12|2|
84|mingqin-chen|20|1:32:24|0:01:54|0|0:18:55|0|0:20:22|0|1:27:24|1|
85|jevancc|20|1:33:48|0:02:01|0|0:41:55|2|0:13:59|0|1:18:48|1|
86|joshualian1989|20|1:34:39|0:02:23|0|0:18:50|0|0:30:40|0|1:29:39|1|
87|yu1419|20|1:34:50|0:02:52|0|0:44:32|0|0:37:04|1|1:24:50|1|
88|Tatami|20|1:35:35|0:54:27|0|0:57:37|1|0:54:46|0|1:25:35|1|
89|yge|20|1:36:22|0:05:00|0|0:51:39|0|0:30:45|2|1:26:22|0|
90|txingml|20|1:36:22|0:03:47|0|0:33:37|3|0:41:47|0|1:21:22|0|
91|wjasonhuang|20|1:36:36|0:03:59|0|0:25:39|1|1:26:36|0|1:15:24|1|
92|raymond_gnu|20|1:37:04|0:02:50|0|0:23:48|0|0:43:06|1|1:27:04|1|
93|wzc1995|20|1:37:40|0:01:38|0|0:50:13|1|1:02:00|0|1:27:40|1|
94|wxy9018|20|1:37:53|0:03:01|1|0:16:53|1|0:26:29|0|1:27:53|0|
95|OTTFF|20|1:38:43|0:18:22|0|1:05:03|1|0:23:09|0|1:28:43|1|
96|apoorvagarwal777|20|1:39:19|0:06:53|0|0:20:06|1|0:33:43|0|1:29:19|1|
97|danieldumitran|20|1:40:01|0:03:48|0|0:34:34|3|0:46:04|0|1:25:01|0|
98|zhutianqi|20|1:41:16|0:06:35|1|0:41:25|3|0:51:29|0|1:21:16|0|
99|dumb_lvlv|20|1:44:29|0:03:42|0|0:49:43|0|0:35:07|3|1:29:29|0|
100|NoCoriander|20|1:44:47|0:09:59|0|0:58:01|0|0:26:00|0|1:29:47|3|
101|luchy0120|20|1:48:23|0:02:28|0|0:24:12|2|0:33:42|0|1:28:23|2|
102|straddle|17|1:31:21|-1|-1|0:47:20|0|0:22:00|1|1:26:21|0|
103|dotuas|16|0:58:39|0:05:33|0|-1|-1|0:17:03|0|0:58:39|0|
104|0xFFFFFFFF|16|1:07:36|0:06:34|0|-1|-1|0:31:49|0|1:07:36|0|
105|ShidaLei|16|1:10:28|0:12:31|0|-1|-1|0:27:03|0|1:05:28|1|
106|yh157612|16|1:12:40|0:05:04|0|-1|-1|0:22:57|0|1:12:40|0|
107|hanwang|16|1:13:03|0:02:36|0|-1|-1|0:35:58|0|1:13:03|0|
108|y119777|16|1:16:13|0:07:44|0|-1|-1|0:21:34|0|1:16:13|0|
109|louiezhang|16|1:17:01|0:05:18|0|-1|-1|0:23:48|0|1:17:01|0|
110|ygao727|16|1:20:29|0:05:03|0|-1|-1|0:33:22|0|1:20:29|0|
111|hupili|16|1:21:02|0:04:43|0|-1|-1|0:26:22|2|1:11:02|0|
112|alexym|16|1:24:34|0:07:43|0|-1|-1|0:34:23|0|1:19:34|1|
113|baldFemale|16|1:24:48|0:05:33|0|-1|-1|0:20:08|0|1:24:48|0|
114|maddigerati|16|1:25:48|0:03:42|0|-1|-1|0:17:42|0|1:25:48|0|
115|lddlinan|16|1:26:55|0:06:31|0|-1|-1|0:29:52|1|1:21:55|0|
116|dogma|16|1:28:42|0:03:19|0|-1|-1|0:30:20|0|1:23:42|1|
117|kuangjie|16|1:29:12|0:25:17|0|-1|-1|0:41:36|0|1:29:12|0|
118|johnnykwwang|16|1:29:22|0:04:13|0|-1|-1|0:32:42|0|1:24:22|1|
119|wannacry89|16|1:32:54|0:36:05|0|-1|-1|0:44:17|0|1:27:54|1|
120|Ferret088|16|1:40:41|0:03:40|0|-1|-1|0:26:52|0|1:25:41|3|
121|rpdong|16|1:43:44|0:02:59|0|-1|-1|0:26:40|0|1:28:44|3|
122|whx|16|1:44:31|0:08:29|0|-1|-1|0:27:24|0|1:24:31|4|
123|joy32812|16|1:48:47|0:04:18|0|-1|-1|0:29:14|3|1:23:47|2|
124|XBB_HOME|15|1:09:18|0:04:12|0|0:54:56|0|-1|-1|1:04:18|1|
125|user5045P|15|1:20:15|0:04:22|0|0:13:32|0|-1|-1|1:10:15|2|
126|BenL|12|0:15:24|0:01:51|0|0:08:58|0|0:15:24|0|-1|-1|
127|cthbst|12|0:17:00|0:08:35|0|0:09:48|0|0:17:00|0|-1|-1|
128|tatyam|12|0:19:12|0:04:17|0|0:11:51|0|0:19:12|0|-1|-1|
129|hamayanhamayan|12|0:22:36|0:03:37|0|0:12:56|1|0:17:36|0|-1|-1|
130|scut_dell|12|0:26:05|0:02:41|0|0:14:55|0|0:26:05|0|-1|-1|
131|anisaha|12|0:26:25|0:03:08|0|0:12:18|0|0:26:25|0|-1|-1|
132|biltharesatyendra|12|0:26:49|0:03:13|1|0:12:33|0|0:21:49|0|-1|-1|
133|levy0834|12|0:27:11|0:04:32|0|0:14:06|0|0:27:11|0|-1|-1|
134|qian48|12|0:28:39|0:03:21|0|0:16:04|0|0:28:39|0|-1|-1|
135|sharvin2187|12|0:30:08|0:04:31|0|0:16:01|1|0:25:08|0|-1|-1|
136|swf|12|0:30:57|0:06:40|0|0:16:31|1|0:25:57|0|-1|-1|
137|gultai4uk_r|12|0:31:48|0:09:31|0|0:21:07|0|0:31:48|0|-1|-1|
138|Minori|12|0:32:24|0:02:45|0|0:32:24|0|0:23:29|0|-1|-1|
139|rzwei|12|0:32:40|0:03:29|0|0:18:49|0|0:32:40|0|-1|-1|
140|_kay|12|0:33:34|0:06:14|0|0:27:14|0|0:33:34|0|-1|-1|
141|qpwoeirut|12|0:33:57|0:05:13|0|0:21:46|0|0:33:57|0|-1|-1|
142|rockstar|12|0:35:37|0:02:49|0|0:19:10|1|0:30:37|0|-1|-1|
143|ironmaniiith|12|0:37:11|0:03:28|0|0:37:11|0|0:13:37|0|-1|-1|
144|Akatsuki_|12|0:38:09|0:02:20|0|0:33:09|1|0:21:29|0|-1|-1|
145|lbjlc|12|0:38:50|0:03:39|0|0:28:50|1|0:16:39|1|-1|-1|
146|blackskygg|12|0:39:02|0:03:55|0|0:28:04|0|0:39:02|0|-1|-1|
147|VVKot|12|0:39:36|0:09:16|0|0:39:36|0|0:16:16|0|-1|-1|
148|rbtmd1010|12|0:40:03|0:04:05|0|0:21:49|0|0:35:03|1|-1|-1|
149|linsinn|12|0:40:11|0:23:58|1|0:19:25|0|0:35:11|0|-1|-1|
150|shaktirajpandey1996|12|0:40:23|0:03:50|0|0:40:23|0|0:30:27|0|-1|-1|
151|muhandae|12|0:40:25|0:03:25|0|0:40:25|0|0:19:26|0|-1|-1|
152|Aragog|12|0:41:14|0:05:42|0|0:36:14|1|0:17:06|0|-1|-1|
153|tiankonguse|12|0:42:12|0:05:55|0|0:26:00|1|0:37:12|0|-1|-1|
154|yihuikang|12|0:42:23|0:03:24|0|0:21:28|0|0:42:23|0|-1|-1|
155|suzyzhang|12|0:43:26|0:02:20|0|0:43:26|0|0:11:39|0|-1|-1|
156|beginner1010|12|0:43:35|0:03:36|0|0:19:45|1|0:38:35|0|-1|-1|
157|rgkbitw|12|0:43:59|0:02:44|0|0:43:59|0|0:29:53|0|-1|-1|
158|scau_grated|12|0:44:02|0:04:09|0|0:22:58|0|0:44:02|0|-1|-1|
159|zjj1149|12|0:44:30|0:04:23|0|0:25:05|0|0:44:30|0|-1|-1|
160|ambling|12|0:44:31|0:08:02|0|0:27:03|0|0:44:31|0|-1|-1|
161|hwhf6699|12|0:44:38|0:06:19|0|0:44:38|0|0:18:50|0|-1|-1|
162|vijju123|12|0:44:38|0:03:06|0|0:29:50|1|0:39:38|0|-1|-1|
163|lakh|12|0:44:56|0:05:06|0|0:22:57|0|0:44:56|0|-1|-1|
164|duy_khanh|12|0:45:03|0:05:32|0|0:24:34|0|0:45:03|0|-1|-1|
165|bragcat|12|0:45:14|0:02:35|0|0:33:33|0|0:45:14|0|-1|-1|
166|Phoenix1369|12|0:45:26|0:03:15|0|0:40:26|1|0:15:47|0|-1|-1|
167|Jy_Tan|12|0:46:02|0:03:02|0|0:46:02|0|0:33:24|0|-1|-1|
168|chuan-chih|12|0:46:45|0:03:26|0|0:30:38|1|0:41:45|0|-1|-1|
169|nguyen_hoanh|12|0:47:00|0:14:21|0|0:32:44|0|0:47:00|0|-1|-1|
170|jun__|12|0:47:06|0:02:45|0|0:47:06|0|0:32:09|0|-1|-1|
171|lemiao|12|0:47:10|0:06:00|0|0:28:31|0|0:47:10|0|-1|-1|
172|programbhavan|12|0:47:16|0:07:09|0|0:29:33|1|0:42:16|0|-1|-1|
173|piyush____1|12|0:47:34|0:42:48|0|0:45:42|0|0:47:34|0|-1|-1|
174|coder206|12|0:47:39|0:07:22|0|0:33:06|0|0:47:39|0|-1|-1|
175|lydxlx|12|0:47:56|0:02:32|0|0:15:57|2|0:32:56|1|-1|-1|
176|mapleisle|12|0:48:21|0:04:18|0|0:29:03|1|0:43:21|0|-1|-1|
177|2997ms|12|0:48:48|0:03:27|0|0:20:47|4|0:28:48|0|-1|-1|
178|zipei2124|12|0:49:07|0:04:28|0|0:20:30|0|0:49:07|0|-1|-1|
179|ryanwang|12|0:49:12|0:03:49|0|0:18:35|0|0:39:12|2|-1|-1|
180|snickeen|12|0:49:14|0:44:14|0|0:43:59|1|0:44:01|0|-1|-1|
181|lxiange|12|0:49:45|0:03:58|0|0:49:45|0|0:29:31|0|-1|-1|
182|alpha_null|12|0:49:50|0:04:33|0|0:39:50|2|0:21:26|0|-1|-1|
183|y9527|12|0:50:18|0:04:45|0|0:29:08|1|0:45:18|0|-1|-1|
184|saodem74|12|0:50:29|0:04:23|0|0:50:29|0|0:32:33|0|-1|-1|
185|applewolf|12|0:50:44|0:10:30|0|0:37:34|1|0:45:44|0|-1|-1|
186|lovedsp210|12|0:51:00|0:04:24|0|0:51:00|0|0:41:46|0|-1|-1|
187|itachi001|12|0:51:50|0:05:14|0|0:46:50|1|0:40:53|0|-1|-1|
188|WJTung|12|0:51:58|0:09:00|0|0:51:58|0|0:32:50|0|-1|-1|
189|Acepted|12|0:52:30|0:08:52|0|0:47:30|1|0:29:29|0|-1|-1|
190|thread_start|12|0:52:31|0:19:14|0|0:37:48|0|0:52:31|0|-1|-1|
191|tuanpnm|12|0:52:35|0:04:27|0|0:29:50|1|0:47:35|0|-1|-1|
192|chendongcharlie|12|0:52:40|0:03:51|0|0:36:36|0|0:52:40|0|-1|-1|
193|stupidg|12|0:53:10|0:04:25|0|0:23:51|0|0:48:10|1|-1|-1|
194|yanametro|12|0:53:18|0:06:21|0|0:32:17|0|0:48:18|1|-1|-1|
195|williamchenwl|12|0:53:31|0:10:51|0|0:33:05|1|0:48:31|0|-1|-1|
196|hancuizeaux|12|0:53:31|0:04:47|1|0:30:59|0|0:48:31|0|-1|-1|
197|catnipan|12|0:53:50|0:03:04|0|0:32:42|0|0:53:50|0|-1|-1|
198|alexanderlee|12|0:54:01|0:02:49|0|0:44:01|1|0:21:25|1|-1|-1|
199|blocked|12|0:54:05|0:05:46|0|0:15:32|3|0:39:05|0|-1|-1|
200|ferrarima|12|0:54:08|0:05:43|0|0:17:39|0|0:49:08|1|-1|-1|
201|great_white|12|0:54:18|0:03:14|0|0:49:18|0|0:15:09|1|-1|-1|
202|elvinyang|12|0:54:31|0:03:51|0|0:25:06|0|0:44:31|2|-1|-1|
203|garrett9|12|0:54:31|0:03:17|0|0:44:31|2|0:43:21|0|-1|-1|
204|kmshihabuddin|12|0:54:49|0:08:29|0|0:33:32|1|0:49:49|0|-1|-1|
205|punitkoura|12|0:55:31|0:04:07|0|0:41:13|0|0:55:31|0|-1|-1|
206|A_Pinterest_Employee|12|0:55:39|0:04:23|0|0:50:39|1|0:19:25|0|-1|-1|
207|0222_|12|0:56:03|0:08:06|0|0:28:14|0|0:56:03|0|-1|-1|
208|pkucoin|12|0:56:28|0:03:28|0|0:51:28|1|0:24:17|0|-1|-1|
209|cembirler|12|0:56:31|0:05:50|0|0:46:31|1|0:34:15|1|-1|-1|
210|aridj456|12|0:56:38|0:05:20|0|0:33:47|0|0:56:38|0|-1|-1|
211|Kaizyn|12|0:57:31|0:02:31|0|0:42:31|3|0:34:05|0|-1|-1|
212|keyunjie96|12|0:57:34|0:14:51|0|0:41:26|0|0:57:34|0|-1|-1|
213|shihongliang|12|0:57:43|0:04:38|0|0:35:33|0|0:57:43|0|-1|-1|
214|reborn_chris|12|0:57:56|0:03:59|0|0:33:05|2|0:47:56|0|-1|-1|
215|kaiserasif|12|0:57:58|0:04:38|0|0:34:09|1|0:52:58|0|-1|-1|
216|RedMoon|12|0:57:58|0:03:56|1|0:42:58|2|0:13:47|0|-1|-1|
217|Duuuuu|12|0:58:07|0:04:17|0|0:34:08|0|0:58:07|0|-1|-1|
218|xyzw123|12|0:58:19|0:03:29|0|0:58:19|0|0:23:10|0|-1|-1|
219|basasuya|12|0:58:45|0:07:10|0|0:36:23|3|0:43:45|0|-1|-1|
220|enrique_alexandre|12|0:58:50|0:06:41|0|0:25:31|0|0:58:50|0|-1|-1|
221|sylvan-2|12|0:58:51|0:04:42|0|0:26:06|0|0:58:51|0|-1|-1|
222|szp14|12|0:59:04|0:04:23|0|0:39:04|1|0:49:04|1|-1|-1|
223|deyu4n|12|0:59:08|0:03:17|0|0:33:01|1|0:54:08|0|-1|-1|
224|Sirius|12|0:59:32|0:02:13|0|0:40:58|2|0:49:32|0|-1|-1|
225|xhcqup|12|0:59:52|0:02:36|0|0:34:43|2|0:49:52|0|-1|-1|
226|xhuaoe|12|1:00:01|0:09:14|0|0:36:38|0|0:55:01|1|-1|-1|
227|timc1981|12|1:00:06|0:03:09|0|0:22:03|1|0:45:06|2|-1|-1|
228|leoknuth|12|1:00:08|0:05:16|0|0:38:43|1|0:55:08|0|-1|-1|
229|joe-33|12|1:00:13|0:04:37|0|1:00:13|0|0:35:02|0|-1|-1|
230|theory_and_me|12|1:00:41|0:09:03|0|0:55:41|1|0:32:03|0|-1|-1|
231|umopepisdn|12|1:00:44|0:11:29|0|0:55:44|1|0:30:23|0|-1|-1|
232|jasonshieh|12|1:00:46|0:03:13|0|0:55:46|0|0:42:24|1|-1|-1|
233|aleix|12|1:01:04|0:04:46|0|0:56:04|1|0:34:27|0|-1|-1|
234|Zuikaku|12|1:01:58|0:04:24|0|1:01:58|0|0:41:38|0|-1|-1|
235|haku-less|12|1:02:13|0:05:27|0|1:01:36|0|1:02:13|0|-1|-1|
236|CaoRui|12|1:02:50|0:03:52|0|0:44:10|2|0:52:50|0|-1|-1|
237|rongzhihao|12|1:03:04|0:02:06|0|0:58:04|1|0:30:57|0|-1|-1|
238|zyecheng|12|1:03:08|0:02:44|0|0:37:29|1|0:53:08|1|-1|-1|
239|arun_j|12|1:03:11|0:07:29|1|0:23:31|0|0:58:11|0|-1|-1|
240|mamun4122|12|1:03:41|0:18:44|1|0:37:00|0|0:58:41|0|-1|-1|
241|haitao7|12|1:03:42|0:04:15|0|0:46:20|0|1:03:42|0|-1|-1|
242|ps_sneak|12|1:04:03|0:07:29|0|1:04:03|0|0:40:10|0|-1|-1|
243|adavis444|12|1:04:07|0:03:57|0|1:04:07|0|0:31:27|0|-1|-1|
244|tarptaeya|12|1:04:13|0:03:18|0|0:23:17|1|0:49:13|2|-1|-1|
245|zzucainiao|12|1:04:15|0:07:42|0|0:59:15|1|0:29:24|0|-1|-1|
246|tanghaibao|12|1:04:18|0:04:41|0|0:30:07|0|0:59:18|1|-1|-1|
247|bugzpodder|12|1:04:40|0:04:13|0|1:04:40|0|0:30:47|0|-1|-1|
248|tzhuan|12|1:04:51|0:05:42|0|0:40:16|0|0:59:51|1|-1|-1|
249|mhaghpanah|12|1:05:16|0:08:46|0|1:05:16|0|0:38:30|0|-1|-1|
250|lynn00lynn|12|1:05:32|0:27:03|0|1:05:32|0|0:57:24|0|-1|-1|
251|pekka|12|1:05:39|0:06:31|0|0:52:32|0|1:05:39|0|-1|-1|
252|xujia|12|1:05:42|0:03:55|0|0:29:21|1|0:55:42|1|-1|-1|
253|Yan_Yichun|12|1:05:49|0:03:03|0|0:38:21|3|0:50:49|0|-1|-1|
254|farmerboy|12|1:06:00|0:03:03|0|0:22:03|1|0:51:00|2|-1|-1|
255|lichunzhu|12|1:06:00|0:04:14|0|0:42:36|2|0:56:00|0|-1|-1|
256|alanmiller|12|1:06:13|0:14:04|0|0:44:09|0|0:56:13|2|-1|-1|
257|leslieholoway|12|1:06:15|0:12:46|0|1:01:15|0|0:35:24|1|-1|-1|
258|gzh47|12|1:06:31|0:08:38|1|0:28:17|1|0:56:31|0|-1|-1|
259|EAirPeter|12|1:06:36|0:44:40|0|0:57:23|0|1:06:36|0|-1|-1|
260|yuanzhendai|12|1:06:46|0:04:37|0|0:47:01|0|1:06:46|0|-1|-1|
261|helloworld201801|12|1:06:51|0:11:17|1|0:33:25|1|0:56:51|0|-1|-1|
262|kick2|12|1:07:02|0:23:51|0|0:38:06|0|1:07:02|0|-1|-1|
263|tommyjiang|12|1:07:26|0:02:19|0|1:07:26|0|0:36:36|0|-1|-1|
264|zj140-ustc|12|1:07:38|0:08:05|0|0:30:11|1|1:02:38|0|-1|-1|
265|sports18272|12|1:07:41|0:02:46|0|0:29:07|1|0:57:41|1|-1|-1|
266|2499370956|12|1:07:55|0:09:46|0|0:52:00|1|1:02:55|0|-1|-1|
267|LoveWX|12|1:08:13|0:04:35|0|0:31:31|0|1:08:13|0|-1|-1|
268|wangjian2015la|12|1:08:51|0:23:04|0|0:52:14|1|1:03:51|0|-1|-1|
269|flyingpenguin|12|1:09:01|0:05:03|0|0:49:01|3|0:29:07|1|-1|-1|
270|zzy1996|12|1:09:04|0:07:58|1|0:39:04|2|0:54:04|0|-1|-1|
271|Sakamono|12|1:09:10|0:07:03|0|1:09:10|0|0:55:45|0|-1|-1|
272|Traves|12|1:09:16|0:05:24|0|1:09:16|0|0:34:57|0|-1|-1|
273|hahahiehie|12|1:09:19|0:03:20|0|1:04:19|0|0:37:57|1|-1|-1|
274|Coder35|12|1:09:37|0:04:59|0|0:49:37|1|0:35:18|3|-1|-1|
275|bk96|12|1:09:52|0:11:33|0|0:46:07|1|1:04:52|0|-1|-1|
276|ChaobinYang|12|1:10:08|0:04:12|0|1:05:08|1|0:21:28|0|-1|-1|
277|pritam_roy|12|1:10:33|0:07:39|0|0:43:53|2|1:00:33|0|-1|-1|
278|Rayleigh0328|12|1:10:54|0:07:03|0|0:42:40|0|1:10:54|0|-1|-1|
279|dengl11|12|1:11:33|0:15:04|0|1:11:33|0|0:37:10|0|-1|-1|
280|guo-yan-2|12|1:11:39|0:05:44|0|0:48:25|1|1:06:39|0|-1|-1|
281|quicy|12|1:11:49|0:04:09|0|0:53:26|0|1:11:49|0|-1|-1|
282|tushargarg|12|1:12:10|0:16:31|0|0:50:51|0|1:12:10|0|-1|-1|
283|HbXImLIFlH|12|1:12:19|0:32:31|0|0:38:58|1|0:57:19|2|-1|-1|
284|simonwux|12|1:12:22|0:03:20|0|1:12:22|0|0:51:59|0|-1|-1|
285|sohelH|12|1:12:28|0:04:21|0|1:03:00|0|1:12:28|0|-1|-1|
286|shaoholy|12|1:12:29|0:05:19|0|1:12:29|0|0:53:02|0|-1|-1|
287|WindfuryBulb|12|1:12:34|0:03:01|0|0:43:31|3|0:57:34|0|-1|-1|
288|snowflake_7|12|1:12:44|0:07:13|0|0:22:10|0|1:02:44|2|-1|-1|
289|Bellerophon|12|1:12:50|0:05:15|0|0:58:20|2|1:02:50|0|-1|-1|
