Rank Name Score Finish Time Q1 (1) Q2 (1) Q3 (1)
76|weilin2|2|0:32:36|0:14:12|0|0:32:36|0|-1|-1|
77|LeiQ|2|0:33:10|0:23:10|1|0:20:50|0|-1|-1|
78|jiaohy|2|0:34:26|0:11:04|0|0:34:26|0|-1|-1|
79|XenonZinc|2|0:34:27|0:16:00|0|0:34:27|0|-1|-1|
80|mengpq|2|0:36:00|0:07:54|1|0:26:00|0|-1|-1|
81|czhangaegean|2|0:36:57|0:10:29|0|0:36:57|0|-1|-1|
82|wormtooth|2|0:37:21|0:05:59|0|0:37:21|0|-1|-1|
83|codetang1|2|0:37:29|0:14:29|0|0:37:29|0|-1|-1|
84|rookiy|2|0:38:47|0:05:23|0|0:38:47|0|-1|-1|
85|hyzhang|2|0:39:17|0:16:37|0|0:39:17|0|-1|-1|
86|Mystokes|2|0:39:21|0:08:07|0|0:39:21|0|-1|-1|
87|chen070757|2|0:40:23|0:13:06|0|0:40:23|0|-1|-1|
88|mingfong|2|0:40:51|0:20:54|0|0:40:51|0|-1|-1|
89|weikailee|2|0:41:49|0:18:32|0|0:31:49|1|-1|-1|
90|Buffest|2|0:41:57|0:08:01|0|0:41:57|0|-1|-1|
91|kuailezhish|2|0:42:26|0:32:26|1|0:26:20|0|-1|-1|
92|music_box|2|0:43:00|0:07:11|0|0:43:00|0|-1|-1|
93|geerzhijia|2|0:43:05|0:43:05|0|0:35:45|0|-1|-1|
94|Sherilyn|2|0:43:21|0:10:14|0|0:33:21|1|-1|-1|
95|rongcheng|2|0:43:24|0:07:07|0|0:43:24|0|-1|-1|
96|cintata|2|0:43:53|0:13:55|0|0:43:53|0|-1|-1|
97|Jo925|2|0:44:54|0:44:54|0|-1|-1|0:43:15|0|
98|fightingagain|2|0:44:58|0:05:39|0|0:44:58|0|-1|-1|
99|yaobing|2|0:46:11|0:14:48|0|0:36:11|1|-1|-1|
100|NerdyCoder|2|0:46:35|0:10:19|0|0:36:35|1|-1|-1|
101|19891101|2|0:46:41|0:10:12|1|0:16:41|2|-1|-1|
102|jahudam|2|0:46:53|0:26:31|0|0:46:53|0|-1|-1|
103|tcui|2|0:47:12|0:06:17|0|0:27:12|2|-1|-1|
104|agalad|2|0:48:27|0:18:21|0|0:48:27|0|-1|-1|
105|dbwzr|2|0:49:46|0:08:54|0|0:49:46|0|-1|-1|
106|apf1743|2|0:50:13|0:03:32|0|0:50:13|0|-1|-1|
107|ttdangkhoa|2|0:50:26|0:06:17|0|0:50:26|0|-1|-1|
108|shdut|2|0:51:03|0:16:07|0|0:51:03|0|-1|-1|
109|coconut_zzzz|2|0:51:04|0:15:05|0|0:51:04|0|-1|-1|
110|yicui|2|0:51:06|0:18:44|0|0:41:06|1|-1|-1|
111|ergeda|2|0:52:18|0:05:00|0|0:52:18|0|-1|-1|
112|EvaChen|2|0:53:27|0:15:49|0|0:43:27|1|-1|-1|
113|lpx1989|2|0:54:10|0:13:15|2|0:34:10|0|-1|-1|
114|JiaqiYang|2|0:54:14|0:06:38|0|0:44:14|1|-1|-1|
115|kejin|2|0:54:57|0:10:11|0|0:44:57|1|-1|-1|
116|juishah|2|0:55:16|0:11:10|0|0:55:16|0|-1|-1|
117|yushengjsman|2|0:55:26|0:17:46|0|0:55:26|0|-1|-1|
118|Linmuadido|2|0:55:45|0:54:18|0|0:55:45|0|-1|-1|
119|xia47|2|0:55:56|0:10:48|0|0:45:56|1|-1|-1|
120|NcUltimate|2|0:56:00|0:24:00|0|0:56:00|0|-1|-1|
121|tangsijian1991|2|0:56:02|0:09:23|0|0:56:02|0|-1|-1|
122|guabuzi|2|0:56:03|0:16:01|0|0:46:03|1|-1|-1|
123|yangpy|2|0:56:57|0:08:30|0|0:56:57|0|-1|-1|
124|aaronjoe|2|0:57:41|0:19:26|1|0:47:41|0|-1|-1|
125|Haihao|2|0:58:06|0:06:12|0|0:38:06|2|-1|-1|
126|Kyan__|2|0:58:28|0:04:03|0|0:38:28|2|-1|-1|
127|godlike|2|1:00:30|0:11:16|0|1:00:30|0|-1|-1|
128|Mxxx|2|1:00:51|0:40:51|2|0:33:13|0|-1|-1|
129|Nakanu|2|1:02:10|0:16:18|1|0:52:10|0|-1|-1|
130|meiyiyan|2|1:02:21|0:21:33|1|0:52:21|0|-1|-1|
131|cgsv|2|1:02:37|0:07:54|0|0:42:37|2|-1|-1|
132|myldh|2|1:03:14|0:27:45|2|0:33:14|1|-1|-1|
133|Malevolence|2|1:04:43|0:54:43|1|0:54:23|0|-1|-1|
134|Lawliet890|2|1:05:37|0:07:46|0|0:55:37|1|-1|-1|
135|exponentian|2|1:05:52|0:32:39|0|1:05:52|0|-1|-1|
136|fei051466|2|1:06:17|0:10:00|0|0:46:17|2|-1|-1|
137|minqiang|2|1:06:23|0:30:10|1|0:56:23|0|-1|-1|
138|MissRoundFace|2|1:07:07|0:10:47|0|1:07:07|0|-1|-1|
139|C-Jin|2|1:07:21|0:06:00|0|1:07:21|0|-1|-1|
140|abs|2|1:07:28|0:11:12|0|1:07:28|0|-1|-1|
141|swapnilsc|2|1:07:29|0:21:54|0|1:07:29|0|-1|-1|
142|bbccyy1|2|1:07:30|0:05:11|0|0:57:30|1|-1|-1|
143|jhujhuang|2|1:07:34|1:07:34|0|0:37:15|0|-1|-1|
144|jonathenzc|2|1:07:40|0:10:38|0|1:07:40|0|-1|-1|
145|atubo|2|1:08:33|0:11:01|0|0:58:33|1|-1|-1|
146|onthewayLsd|2|1:08:52|1:08:52|0|0:50:20|0|-1|-1|
147|a9515558|2|1:09:39|0:20:37|2|0:39:39|1|-1|-1|
148|twu123|2|1:09:56|0:08:53|0|0:59:56|1|-1|-1|
149|iurisrb|2|1:10:25|0:59:00|1|1:00:25|0|-1|-1|
150|ripeapple|2|1:10:27|0:20:40|0|1:00:27|1|-1|-1|
151|chaitanya15|2|1:10:47|0:15:51|0|1:00:47|1|-1|-1|
152|mushroom5g|2|1:10:48|0:17:22|1|1:00:48|0|-1|-1|
153|siddharthshah52|2|1:10:52|1:01:50|0|1:10:52|0|-1|-1|
154|buriy|2|1:10:55|0:23:02|0|1:00:55|1|-1|-1|
155|aqin|2|1:11:03|0:30:29|1|1:01:03|0|-1|-1|
156|yzjJosh|2|1:12:30|0:56:26|0|1:12:30|0|-1|-1|
157|Bujejuh|2|1:12:56|0:17:10|1|1:02:56|0|-1|-1|
158|zhongzyd|2|1:12:57|0:12:24|0|1:02:57|1|-1|-1|
159|lzlmike|2|1:13:37|0:07:18|0|1:03:37|1|-1|-1|
160|yuhuoersheng|2|1:14:00|0:38:23|0|1:14:00|0|-1|-1|
161|45DegreeBomb|2|1:14:38|0:05:13|0|1:14:38|0|-1|-1|
162|hiteshkhamesra|2|1:15:32|0:09:43|0|1:05:32|1|-1|-1|
163|Joyce_Lee|2|1:15:38|0:55:52|0|1:05:38|1|-1|-1|
164|yiztang|2|1:16:49|0:45:49|0|1:16:49|0|-1|-1|
165|hao250|2|1:16:59|0:55:11|0|1:16:59|0|-1|-1|
166|bkup|2|1:17:04|0:40:34|0|1:17:04|0|-1|-1|
167|YJL1228|2|1:17:26|0:08:08|0|-1|-1|0:57:26|2|
168|yingdi1111@gmail.com|2|1:17:52|0:16:08|0|1:07:52|1|-1|-1|
169|Code_Idiot|2|1:18:42|0:30:59|0|1:08:42|1|-1|-1|
170|wsnssx|2|1:18:46|0:12:25|0|1:18:46|0|-1|-1|
171|AlgoGuruZ|2|1:18:52|0:08:17|0|1:08:52|1|-1|-1|
172|albertxavier|2|1:18:57|0:11:25|0|1:18:57|0|-1|-1|
173|ZepL|2|1:19:27|0:15:43|0|1:09:27|1|-1|-1|
174|chenshusen2010|2|1:19:27|0:14:31|0|1:09:27|1|-1|-1|
175|sbdust|2|1:19:45|0:08:42|0|1:09:45|1|-1|-1|
176|Serenasun|2|1:19:48|0:59:48|2|0:14:33|0|-1|-1|
177|dublinCA|2|1:21:04|0:14:13|0|0:51:04|3|-1|-1|
178|zhaopeng19911109|2|1:21:10|0:12:13|0|0:51:10|3|-1|-1|
179|boyangzhang|2|1:22:17|0:15:42|0|1:22:17|0|-1|-1|
180|punk0706|2|1:22:25|0:17:05|0|1:22:25|0|-1|-1|
181|第五个季节的心情|2|1:22:36|0:28:17|1|0:52:36|2|-1|-1|
182|blackbird_rs|2|1:22:52|0:11:56|1|0:42:52|3|-1|-1|
183|yan35|2|1:23:28|0:06:27|0|1:03:28|2|-1|-1|
184|sf_wind|2|1:24:29|1:10:38|0|1:14:29|1|-1|-1|
185|jamescao|2|1:24:39|0:08:09|0|1:04:39|2|-1|-1|
186|zizhengwu|2|1:24:44|0:03:19|0|1:04:44|2|-1|-1|
187|yetaila|2|1:24:50|0:05:21|0|1:14:50|1|-1|-1|
188|kevinlmll|2|1:25:50|0:28:43|0|1:25:50|0|-1|-1|
189|benxiaowan|2|1:26:07|0:19:07|0|1:16:07|1|-1|-1|
190|liang|2|1:26:10|0:12:08|1|0:56:10|2|-1|-1|
191|hadanfly|2|1:27:53|0:07:57|0|-1|-1|1:07:53|2|
192|haiwei624|2|1:27:59|0:58:42|1|1:17:59|0|-1|-1|
193|weizhich|2|1:28:28|0:07:20|0|1:18:28|1|-1|-1|
194|yanzhan2|2|1:28:33|0:05:13|0|1:18:33|1|-1|-1|
195|zgf|2|1:28:49|0:19:11|0|1:28:49|0|-1|-1|
196|sniffsky|2|1:28:49|0:26:15|0|0:38:49|5|-1|-1|
197|lb2132000|2|1:29:56|0:13:35|1|1:19:56|0|-1|-1|
198|howe-leetcode|2|1:30:20|0:09:06|0|1:20:20|1|-1|-1|
199|guoxiaoxiaoxiao|2|1:30:29|0:20:46|0|1:10:29|2|-1|-1|
200|Nemoleoliu|2|1:30:40|0:12:18|0|1:30:40|0|-1|-1|
201|sachinmour|2|1:30:47|0:06:10|0|1:00:47|3|-1|-1|
202|TurtleShip|2|1:30:57|0:04:11|0|1:10:57|2|-1|-1|
203|sweetkonfyt|2|1:31:01|0:20:18|1|1:21:01|0|-1|-1|
204|andulas|2|1:31:38|0:10:16|0|1:31:38|0|-1|-1|
205|lin64|2|1:31:46|0:07:45|0|1:21:46|1|-1|-1|
206|raye|2|1:33:08|0:30:42|0|1:33:08|0|-1|-1|
207|wanghanwen|2|1:33:43|0:22:10|0|1:23:43|1|-1|-1|
208|slhuang|2|1:33:50|0:06:38|1|0:53:50|3|-1|-1|
209|jariasf|2|1:34:21|0:05:31|0|1:24:21|1|-1|-1|
210|shadow9|2|1:34:25|1:10:23|0|1:34:25|0|-1|-1|
211|wgtdkp|2|1:34:55|0:03:42|0|1:04:55|3|-1|-1|
212|shuhuai_li|2|1:35:05|0:06:19|0|1:15:05|2|-1|-1|
213|linzebing|2|1:35:56|0:04:27|1|0:55:56|3|-1|-1|
214|feiyoshang|2|1:36:04|0:05:43|0|1:36:04|0|-1|-1|
215|dehua2|2|1:36:38|1:11:43|0|1:26:38|1|-1|-1|
216|biaaaa|2|1:36:53|0:07:50|0|1:26:53|1|-1|-1|
217|JackCen|2|1:37:43|0:57:15|0|1:27:43|1|-1|-1|
218|newman2|2|1:38:08|0:03:15|0|1:08:08|3|-1|-1|
219|lnyng|2|1:38:54|1:09:17|1|1:28:54|0|-1|-1|
220|hongyangwang92|2|1:38:59|0:04:47|0|1:18:59|2|-1|-1|
221|orange9320|2|1:40:30|0:24:37|1|1:20:30|1|-1|-1|
222|zygote|2|1:41:05|0:26:28|0|1:31:05|1|-1|-1|
223|Coldrain|2|1:42:01|0:29:04|0|1:22:01|2|-1|-1|
224|ferrarima|2|1:42:17|1:02:17|0|0:57:25|4|-1|-1|
225|goodguy2008|2|1:43:14|0:18:44|0|1:33:14|1|-1|-1|
226|hy__345|2|1:43:29|0:05:08|0|0:43:29|6|-1|-1|
227|danzhutest|2|1:43:58|0:54:39|2|1:03:58|2|-1|-1|
228|nmurark1|2|1:43:59|0:09:47|0|1:33:59|1|-1|-1|
229|bobyuwenchen|2|1:44:06|0:17:19|0|0:54:06|5|-1|-1|
230|jujiang|2|1:44:21|0:20:56|2|1:24:21|0|-1|-1|
231|fishball|2|1:44:25|0:41:31|2|1:24:25|0|-1|-1|
232|csfldf|2|1:44:47|0:25:45|1|1:34:47|0|-1|-1|
233|wenliyan|2|1:45:10|0:11:50|0|1:35:10|1|-1|-1|
234|bahetysudhanshu|2|1:47:53|0:44:06|2|1:17:53|1|-1|-1|
235|ncfxy|2|1:48:55|0:56:41|0|1:28:55|2|-1|-1|
236|Jerry1988|2|1:49:25|1:23:58|0|1:49:25|0|-1|-1|
237|scai|2|1:49:35|0:51:43|0|1:39:35|1|-1|-1|
238|YuxinCao|2|1:50:23|0:11:42|0|1:00:23|5|-1|-1|
239|huaying2|2|1:50:36|0:12:56|0|1:20:36|3|-1|-1|
240|spacetime2012|2|1:50:43|0:48:28|4|1:10:43|0|-1|-1|
241|pbj1203|2|1:50:55|0:07:24|0|1:50:55|0|-1|-1|
242|NathanNi|2|1:51:20|0:11:54|0|-1|-1|1:41:20|1|
243|xyx10|2|1:52:26|1:42:08|0|1:52:26|0|-1|-1|
244|antonio7|2|1:53:34|0:44:31|1|1:33:34|1|-1|-1|
245|mymax2012|2|1:54:18|0:23:05|1|1:44:18|0|-1|-1|
246|o_sharp|2|1:54:51|0:10:20|1|1:34:51|1|-1|-1|
247|O__O|2|1:55:29|0:54:38|0|1:35:29|2|-1|-1|
248|KevinGoogLi|2|1:56:11|0:12:41|0|1:26:11|3|-1|-1|
249|xie8|2|1:56:34|0:58:05|0|1:36:34|2|-1|-1|
250|wenchen2|2|1:57:02|0:20:21|0|1:17:02|4|-1|-1|
251|lixiaobo|2|1:57:44|0:29:36|1|1:27:44|2|-1|-1|
252|xiesunny|2|1:57:57|0:51:10|0|1:57:57|0|-1|-1|
253|MinhTuanTran|2|1:58:01|1:02:49|0|1:48:01|1|-1|-1|
254|HorseShoe2016|2|1:58:07|0:11:58|1|1:48:07|0|-1|-1|
255|Teppi|2|1:58:30|0:05:28|0|1:08:30|5|-1|-1|
256|pathto|2|2:00:00|0:10:02|0|1:40:00|2|-1|-1|
257|lijinglun|2|2:00:24|0:39:23|0|2:00:24|0|-1|-1|
258|ivancjw|2|2:00:43|0:46:38|0|2:00:43|0|-1|-1|
259|Smallcandy|2|2:01:15|0:17:15|1|1:41:15|1|-1|-1|
260|deveshmittal|2|2:01:32|0:19:56|1|1:21:32|3|-1|-1|
261|Shouzhi|2|2:01:39|0:37:27|1|1:51:39|0|-1|-1|
262|james100|2|2:01:42|0:46:18|0|2:01:42|0|-1|-1|
263|effectiveJava|2|2:01:44|0:41:01|0|1:51:44|1|-1|-1|
264|JerryNet|2|2:01:50|1:21:34|0|2:01:50|0|-1|-1|
265|lusoul|2|2:01:56|0:22:00|0|-1|-1|2:01:56|0|
266|unijiang|2|2:02:40|0:14:43|4|0:42:40|4|-1|-1|
267|heqingy|2|2:03:05|0:41:55|2|1:33:05|1|-1|-1|
268|QimingZhao|2|2:03:11|0:16:40|0|1:53:11|1|-1|-1|
269|bigjohn2|2|2:03:13|2:03:13|0|0:56:56|0|-1|-1|
270|andy.x|2|2:03:59|1:33:36|1|1:53:59|0|-1|-1|
271|yerkezhan|2|2:04:29|0:22:31|0|1:44:29|2|-1|-1|
272|luluzhu|2|2:04:37|0:10:47|0|1:34:37|3|-1|-1|
273|xiyang0405|2|2:05:53|0:03:55|0|1:15:53|5|-1|-1|
274|socketnaut|2|2:06:20|1:55:57|0|2:06:20|0|-1|-1|
275|ScratBai|2|2:07:10|0:53:53|1|1:57:10|0|-1|-1|
276|jassi9c|2|2:07:32|0:06:55|0|2:07:32|0|-1|-1|
277|lostinscau|2|2:08:14|0:11:38|0|1:38:14|3|-1|-1|
278|02xiaoma|2|2:08:36|0:15:20|1|1:18:36|4|-1|-1|
279|from0tohero|2|2:08:37|0:17:17|0|2:08:37|0|-1|-1|
280|elancer|2|2:09:42|0:14:24|0|1:39:42|3|-1|-1|
281|qian48|2|2:10:11|0:16:52|0|1:20:11|5|-1|-1|
282|fxleyu|2|2:10:21|0:10:22|0|2:10:21|0|-1|-1|
283|lukasfroehlich1|2|2:10:28|0:08:59|1|1:40:28|2|-1|-1|
284|bear8133|2|2:10:56|0:14:01|0|1:30:56|4|-1|-1|
285|choniong|2|2:12:01|0:09:26|0|1:02:01|7|-1|-1|
286|Firkraag|2|2:12:01|1:42:01|1|1:34:02|2|-1|-1|
287|yekui|2|2:13:36|0:35:26|0|2:13:36|0|-1|-1|
288|bcigdemoglu|2|2:14:10|0:13:47|0|-1|-1|2:04:10|1|
289|Cc213|2|2:14:18|0:30:36|0|2:04:18|1|-1|-1|
290|pigeon|2|2:14:32|0:27:09|1|1:24:32|4|-1|-1|
291|dp90|2|2:14:51|0:07:19|0|2:04:51|1|-1|-1|
292|yq9090|2|2:16:04|0:28:53|0|2:06:04|1|-1|-1|
293|jackie618|2|2:16:58|0:06:11|0|1:16:58|6|-1|-1|
294|btswt22|2|2:19:13|0:05:45|0|2:19:13|0|-1|-1|
295|TianhaoSong|2|2:19:23|0:09:14|0|1:19:23|6|-1|-1|
296|ruidu|2|2:21:16|0:03:28|0|1:21:16|6|-1|-1|
297|Sean-Lan|2|2:22:15|0:06:45|0|1:42:15|4|-1|-1|
298|Restart2016|2|2:22:25|0:23:12|0|2:12:25|1|-1|-1|
299|urbanist|2|2:22:33|0:06:37|0|2:02:33|2|-1|-1|
300|yegeng2015|2|2:22:59|0:24:10|0|2:12:59|1|-1|-1|
301|Pipeweed|2|2:23:06|1:22:38|0|2:03:06|2|-1|-1|
302|fiveface|2|2:24:27|0:06:14|0|1:14:27|7|-1|-1|
303|magicfine|2|2:24:45|1:52:08|0|2:24:45|0|-1|-1|
304|liangfan|2|2:25:38|0:15:24|1|2:05:38|1|-1|-1|
305|BonnieSong|2|2:26:58|0:06:50|1|2:06:58|1|-1|-1|
306|wwei|2|2:27:06|0:36:38|0|2:17:06|1|-1|-1|
307|yzj1212|2|2:27:10|0:13:04|1|2:17:10|0|-1|-1|
308|KJer|2|2:27:42|0:22:19|0|2:27:42|0|-1|-1|
309|edbones|2|2:28:51|0:26:10|1|2:08:51|1|-1|-1|
310|wenlili|2|2:32:57|0:12:32|0|2:22:57|1|-1|-1|
311|tibs|2|2:35:04|0:59:10|0|2:25:04|1|-1|-1|
312|buaahsh|2|2:35:58|0:10:20|1|2:15:58|1|-1|-1|
313|tungyty|2|2:36:25|0:14:21|1|1:36:25|5|-1|-1|
314|sophia7|2|2:38:31|0:43:55|1|2:18:31|1|-1|-1|
315|guanyuly|2|2:40:07|0:15:40|0|2:00:07|4|-1|-1|
316|yanwsh|2|2:41:12|0:13:49|1|2:01:12|3|-1|-1|
317|plynn|2|2:42:48|0:54:28|0|2:12:48|3|-1|-1|
318|acmiyaguchi|2|2:42:51|0:14:43|1|1:32:51|6|-1|-1|
319|andrew56|2|2:42:55|0:07:26|0|2:22:55|2|-1|-1|
320|lebesggg|2|2:43:14|0:16:22|0|2:13:14|3|-1|-1|
321|jiabinzzz|2|2:43:22|0:26:37|0|2:03:22|4|-1|-1|
322|Ptero|2|2:45:34|0:11:05|1|-1|-1|2:15:34|2|
323|cesar.pereira.9210|2|2:47:54|0:20:22|0|2:07:54|4|-1|-1|
324|narasimha14|2|2:48:09|0:19:15|0|2:08:09|4|-1|-1|
325|wuqi333444|2|2:48:24|0:05:31|0|2:18:24|3|-1|-1|
326|hczstev|2|2:48:24|1:10:15|1|2:18:24|2|-1|-1|
327|kkklll|2|2:49:38|0:21:55|0|1:29:38|8|-1|-1|
328|oleksandr8|2|2:51:34|0:07:13|0|2:01:34|5|-1|-1|
329|Wang-Yi|2|2:53:58|0:18:31|0|1:53:58|6|-1|-1|
330|hehe666|2|2:57:37|0:09:21|0|-1|-1|2:07:37|5|
331|svcharan94|2|2:57:49|0:18:06|0|1:57:49|6|-1|-1|
332|fuark3|2|2:59:25|1:03:08|0|2:29:25|3|-1|-1|
333|plesn|2|3:00:28|0:26:45|1|2:10:28|4|-1|-1|
334|liliufv|2|3:05:45|2:15:45|1|2:00:39|4|-1|-1|
335|James_Yang|2|3:06:57|0:26:41|1|2:16:57|4|-1|-1|
336|Mad_air|2|3:07:21|1:39:03|1|-1|-1|2:27:21|3|
337|nevgivin|2|3:09:16|0:44:06|2|2:19:16|3|-1|-1|
338|kyao4|2|3:15:22|0:31:16|2|-1|-1|1:55:22|6|
339|SP@@@CE|2|3:15:52|0:05:07|0|0:55:52|14|-1|-1|
340|sayaliJ|2|3:16:39|0:21:28|0|-1|-1|2:06:39|7|
341|bookshadow|2|3:23:33|0:02:46|0|2:23:33|6|-1|-1|
342|Martina526|2|3:31:53|0:12:06|0|2:11:53|8|-1|-1|
343|lylzmqb|2|3:35:07|0:17:53|0|2:15:07|8|-1|-1|
344|randywhisper|2|3:36:02|0:08:56|0|2:06:02|9|-1|-1|
345|doria112|2|3:44:39|0:19:02|1|2:24:39|7|-1|-1|
346|hanpx08035|2|3:58:45|0:08:59|2|1:58:45|10|-1|-1|
347|HenryLinTW|2|4:20:04|0:22:00|0|2:20:04|12|-1|-1|
348|sysu_wjh|1|0:03:26|0:03:26|0|-1|-1|-1|-1|
349|KareemErgawy|1|0:03:28|0:03:28|0|-1|-1|-1|-1|
350|willy.soesanto.92|1|0:04:01|0:04:01|0|-1|-1|-1|-1|
351|cjsyrcjsyr16|1|0:04:17|0:04:17|0|-1|-1|-1|-1|
352|jason-junchen|1|0:04:23|0:04:23|0|-1|-1|-1|-1|
353|echenyu|1|0:04:23|0:04:23|0|-1|-1|-1|-1|
354|nevergiveup|1|0:04:24|0:04:24|0|-1|-1|-1|-1|
