Rank Name Score Finish Time Q1 (3) Q2 (4) Q3 (5) Q4 (5)
1|ji-gong|17|0:09:06|0:01:07|0|0:02:43|0|0:06:20|0|0:09:06|0|
29|DylanSmith|17|0:16:17|0:02:41|0|0:05:04|0|0:13:46|0|0:16:17|0|
30|jovial-chateleta7n|17|0:16:28|0:05:29|1|0:05:00|0|0:09:13|0|0:11:28|0|
31|lichen-7i|17|0:16:46|0:12:55|0|0:02:57|0|0:10:36|0|0:16:46|0|
32|sveng101|17|0:16:49|0:02:08|0|0:05:38|0|0:11:03|0|0:16:49|0|
33|bruceyuj|17|0:16:52|0:02:12|0|0:05:11|0|0:11:30|0|0:16:52|0|
34|Return_of_Ishaan|17|0:16:59|0:01:39|0|0:03:43|0|0:12:28|0|0:16:59|0|
35|helewrer3|17|0:17:00|0:02:10|0|0:05:19|0|0:11:25|0|0:17:00|0|
36|Fandou-Hututu|17|0:17:01|0:17:01|0|0:15:47|0|0:14:41|0|0:14:19|0|
37|damya|17|0:17:05|0:03:47|0|0:07:18|0|0:12:55|0|0:17:05|0|
38|jl1230|17|0:17:13|0:02:05|0|0:05:16|0|0:09:21|0|0:17:13|0|
39|shreyd01|17|0:17:16|0:01:59|0|0:04:45|0|0:17:16|0|0:12:23|0|
40|ding-fei-5|17|0:17:19|0:02:23|0|0:05:38|0|0:12:07|0|0:17:19|0|
41|balakrishnan_v|17|0:17:26|0:17:26|0|0:15:16|0|0:12:41|0|0:06:49|0|
42|oldyan|17|0:17:26|0:01:13|0|0:02:53|0|0:06:05|0|0:12:26|1|
43|hasimzc|17|0:17:26|0:03:17|0|0:10:10|1|0:11:31|0|0:12:26|0|
44|zanj0|17|0:17:28|0:01:41|0|0:03:56|0|0:12:38|0|0:17:28|0|
45|jyf111|17|0:17:42|0:02:58|0|0:06:12|0|0:09:25|0|0:17:42|0|
46|avgstuboboge|17|0:17:58|0:02:02|0|0:06:36|0|0:13:23|0|0:17:58|0|
47|Kude|17|0:18:00|0:03:18|1|0:05:44|0|0:10:05|0|0:13:00|0|
48|lddlinan|17|0:18:09|0:01:34|0|0:04:02|0|0:07:53|0|0:13:09|1|
49|han3000|17|0:18:24|0:02:49|0|0:05:39|0|0:12:18|0|0:18:24|0|
50|chenyxuan|17|0:18:39|0:03:21|0|0:09:34|0|0:13:33|0|0:18:39|0|
51|suresh_paliwal|17|0:18:41|0:01:41|0|0:04:16|0|0:11:44|1|0:13:41|0|
52|hp2104|17|0:18:46|0:02:37|0|0:05:28|0|0:11:58|0|0:18:46|0|
53|qiye-5|17|0:18:59|0:13:20|0|0:17:03|0|0:18:59|0|0:04:32|0|
54|huah-f|17|0:19:00|0:01:52|0|0:05:36|0|0:11:14|0|0:14:00|1|
55|ji-nian-ceng-jing-de-xin-nian|17|0:19:01|0:03:48|1|0:08:47|0|0:12:06|0|0:14:01|0|
56|bala101|17|0:19:07|0:02:48|0|0:07:28|0|0:14:21|0|0:19:07|0|
57|jatin1510|17|0:19:07|0:02:24|0|0:06:15|0|0:19:07|0|0:14:07|0|
58|vonrong|17|0:19:08|0:03:30|0|0:02:15|0|0:06:35|0|0:14:08|1|
59|djunkelskog|17|0:19:17|0:01:38|0|0:04:39|0|0:19:17|0|0:16:05|0|
60|Faruk3727421667|17|0:19:43|0:02:02|0|0:05:58|0|0:19:43|0|0:08:31|0|
61|ericlong|17|0:19:49|0:13:11|0|0:03:14|0|0:11:28|0|0:19:49|0|
62|kumarapoorv617|17|0:19:59|0:01:34|0|0:19:59|0|0:09:32|0|0:17:12|0|
63|wuyangOuO|17|0:20:02|0:02:32|0|0:05:37|0|0:14:23|0|0:20:02|0|
64|kmjp|17|0:20:03|0:01:06|0|0:03:23|1|0:06:38|1|0:10:03|0|
65|ashwanthkannan|17|0:20:06|0:01:40|0|0:04:36|0|0:14:10|0|0:20:06|0|
66|Conn0isseur|17|0:20:07|0:01:31|0|0:03:52|0|0:07:41|0|0:15:07|1|
67|Valera_Grinenko|17|0:20:10|0:01:53|0|0:04:10|0|0:12:23|1|0:15:10|0|
68|z1bbo|17|0:20:14|0:03:08|0|0:06:59|0|0:12:39|0|0:20:14|0|
69|tifv|17|0:20:17|0:02:17|0|0:06:38|0|0:11:40|0|0:20:17|0|
70|SilverWing05|17|0:20:17|0:10:05|0|0:09:57|0|0:09:52|0|0:20:17|0|
71|user9218i|17|0:20:18|0:01:59|0|0:05:53|0|0:20:18|0|0:15:56|0|
72|wery0|17|0:20:18|0:11:57|0|0:11:47|0|0:11:38|0|0:15:18|1|
73|Glukua|17|0:20:37|0:01:54|0|0:06:37|0|0:11:37|1|0:15:37|0|
74|woruo27|17|0:20:37|0:01:01|0|0:05:33|0|0:11:28|1|0:15:37|0|
75|NK-|17|0:20:39|0:04:14|0|0:03:35|0|0:08:02|2|0:10:39|0|
76|Atg_|17|0:20:43|0:02:18|0|0:05:07|0|0:14:28|0|0:20:43|0|
77|_merlin_|17|0:20:46|0:02:42|0|0:09:08|0|0:11:08|1|0:15:46|0|
78|A_Le_K|17|0:20:48|0:02:43|0|0:05:35|0|0:10:18|0|0:15:48|1|
79|roboto7o32oo3|17|0:20:49|0:02:23|0|0:06:24|0|0:14:26|0|0:20:49|0|
80|rgb234rgb|17|0:21:05|0:01:40|0|0:05:16|0|0:10:26|1|0:16:05|0|
81|yanhulingya|17|0:21:07|0:17:13|0|0:21:07|0|0:06:33|0|0:12:52|0|
82|physics0523|17|0:21:14|0:01:10|0|0:04:12|0|0:07:42|0|0:11:14|2|
83|Kingslayer7|17|0:21:20|0:01:47|0|0:04:41|1|0:08:14|0|0:16:20|0|
84|cheng-liang-yu|17|0:21:33|0:02:03|0|0:06:08|0|0:14:16|0|0:21:33|0|
85|fxfxxxfxx|17|0:21:35|0:02:36|0|0:06:05|0|0:14:05|0|0:21:35|0|
86|Ma_Lin|17|0:21:36|0:01:55|0|0:04:45|0|0:11:34|1|0:16:36|0|
87|lintd|17|0:21:37|0:02:03|0|0:06:46|0|0:12:01|1|0:16:37|0|
88|Harshkriplani|17|0:21:39|0:02:25|0|0:05:09|0|0:21:39|0|0:16:49|0|
89|wei-she-ming|17|0:21:41|0:01:54|0|0:05:54|0|0:10:05|0|0:16:41|1|
90|PROFESSOR_RAKESH|17|0:21:42|0:02:04|0|0:05:17|0|0:13:50|0|0:21:42|0|
91|humflelump|17|0:21:49|0:02:33|0|0:06:44|0|0:14:12|0|0:21:49|0|
92|ctrlalt|17|0:21:55|0:02:42|1|0:05:05|0|0:12:25|0|0:16:55|0|
93|sahilkesarwani|17|0:22:00|0:03:13|0|0:06:15|0|0:14:05|0|0:22:00|0|
94|idontreallyknow|17|0:22:00|0:03:49|0|0:06:53|0|0:13:41|0|0:22:00|0|
95|qui2zical-karen8k|17|0:22:12|0:02:43|0|0:06:31|0|0:14:59|0|0:22:12|0|
96|milind0110|17|0:22:21|0:01:37|0|0:08:56|0|0:13:46|1|0:17:21|0|
97|CookiesWasTaken|17|0:22:21|0:15:10|0|0:11:51|0|0:22:21|0|0:05:54|0|
98|smalukav|17|0:22:23|0:05:16|0|0:08:02|0|0:13:37|0|0:22:23|0|
99|alkonaesc|17|0:22:24|0:02:28|0|0:22:24|0|0:17:08|0|0:12:29|0|
100|andrewtam360|17|0:22:27|0:02:46|0|0:07:20|0|0:13:10|0|0:22:27|0|
101|nekosyndrome|17|0:22:41|0:14:20|0|0:17:41|0|0:12:48|1|0:05:22|0|
102|user2937Vz|17|0:22:43|0:02:56|0|0:05:25|0|0:11:54|0|0:17:43|1|
103|skyflaming|17|0:22:45|0:06:10|2|0:04:24|0|0:10:22|0|0:12:45|0|
104|Md_Atik|17|0:22:58|0:03:30|0|0:07:42|0|0:13:59|0|0:22:58|0|
105|kritikmodi|17|0:22:58|0:03:14|0|0:07:33|0|0:15:43|0|0:22:58|0|
106|Java_Programmer_Ketan|17|0:23:02|0:02:03|0|0:07:42|0|0:14:55|0|0:23:02|0|
107|ryangrayson|17|0:23:04|0:03:22|0|0:06:12|0|0:09:28|0|0:23:04|0|
108|x____x|17|0:23:11|0:03:43|0|0:06:15|0|0:23:11|0|0:21:41|0|
109|MeetBrahmbhatt|17|0:23:14|0:06:57|0|0:04:23|0|0:14:55|0|0:23:14|0|
110|hartiksalaria|17|0:23:16|0:01:56|0|0:05:10|0|0:17:04|0|0:23:16|0|
111|czjnbb|17|0:23:24|0:03:27|0|0:07:10|0|0:18:19|0|0:23:24|0|
112|ritik_chhikara|17|0:23:25|0:03:12|0|0:06:40|0|0:16:00|0|0:23:25|0|
113|Aging|17|0:23:39|0:01:46|0|0:03:17|0|0:08:38|1|0:18:39|0|
114|adityaatcodeleet|17|0:23:43|0:04:22|0|0:07:17|0|0:11:34|0|0:18:43|1|
115|dream_boy|17|0:23:55|0:02:30|1|0:05:47|0|0:16:03|0|0:18:55|0|
116|hao-yue-xing-chen-e|17|0:23:56|0:02:27|0|0:06:16|0|0:16:52|0|0:23:56|0|
117|tarun2202|17|0:24:05|0:03:11|0|0:09:05|0|0:17:11|0|0:24:05|0|
118|_anusharma|17|0:24:06|0:02:42|0|0:08:00|0|0:14:15|0|0:24:06|0|
119|twitch_tv_qiqi_impact|17|0:24:08|0:02:08|0|0:04:42|0|0:12:00|1|0:19:08|0|
120|akg7227|17|0:24:20|0:03:18|0|0:07:55|0|0:15:00|0|0:24:20|0|
121|not_deepu21|17|0:24:21|0:03:08|0|0:10:58|0|0:16:26|0|0:24:21|0|
122|tonghuikang|17|0:24:23|0:03:04|0|0:05:15|0|0:12:23|1|0:19:23|0|
123|pr0d1g4ls0n|17|0:24:28|0:03:04|0|0:06:36|0|0:15:53|0|0:24:28|0|
124|vibrant-mayerhct|17|0:24:31|0:01:29|0|0:04:35|0|0:10:35|1|0:19:31|0|
125|zai-lu-shang-45|17|0:24:31|0:01:11|0|0:05:15|0|0:11:15|1|0:19:31|0|
126|abdulrahman27|17|0:24:33|0:02:23|0|0:06:06|0|0:16:06|0|0:24:33|0|
127|HS007_|17|0:24:40|0:01:54|0|0:05:30|0|0:12:29|0|0:24:40|0|
128|solene|17|0:24:47|0:02:40|0|0:07:32|1|0:13:32|0|0:19:47|0|
129|vickyguptaa7|17|0:24:47|0:02:53|0|0:08:10|0|0:15:48|0|0:24:47|0|
130|aropan|17|0:24:48|0:01:33|0|0:04:16|0|0:11:05|1|0:14:48|1|
131|hxu10|17|0:25:01|0:01:17|0|0:05:09|0|0:14:07|1|0:20:01|0|
132|paw-patrol|17|0:25:18|0:04:16|0|0:08:40|0|0:16:30|0|0:25:18|0|
133|afeem|17|0:25:22|0:03:18|0|0:09:47|0|0:16:09|0|0:25:22|0|
134|linkzelda-s|17|0:25:22|0:03:30|0|0:11:12|0|0:17:14|1|0:20:22|0|
135|ding-4e|17|0:25:25|0:01:22|0|0:08:55|0|0:16:22|1|0:20:25|0|
136|silvertint10|17|0:25:28|0:02:31|0|0:05:31|0|0:15:56|1|0:20:28|0|
137|hughstudy-n|17|0:25:30|0:20:30|0|0:17:55|0|0:13:46|1|0:05:01|0|
138|segment-tree|17|0:25:35|0:02:36|0|0:07:28|0|0:25:35|0|0:17:23|0|
139|mit_riya|17|0:25:39|0:01:42|0|0:04:54|0|0:16:24|0|0:25:39|0|
140|alxwen711|17|0:25:42|0:02:20|0|0:08:17|0|0:19:26|0|0:25:42|0|
141|kzyKT|17|0:25:42|0:01:52|1|0:04:09|0|0:11:41|0|0:15:42|1|
142|qian-li-ma-8|17|0:25:45|0:01:10|0|0:02:27|0|0:06:38|1|0:20:45|0|
143|teacher-six|17|0:25:48|0:04:34|0|0:03:58|0|0:12:44|2|0:15:48|0|
144|fatalerror-i|17|0:26:00|0:03:54|0|0:06:34|0|0:17:55|1|0:21:00|0|
145|@_deleted_user_8c36ca8f|17|0:26:05|0:03:18|0|0:07:08|0|0:19:33|0|0:26:05|0|
146|Chasey|17|0:26:08|0:02:12|1|0:05:14|0|0:16:24|0|0:21:08|0|
147|ramamoorthy2002|17|0:26:12|0:03:21|0|0:06:59|0|0:13:53|0|0:26:12|0|
148|Deep_Kanani|17|0:26:15|0:02:13|0|0:06:43|0|0:16:17|1|0:21:15|0|
149|ritikjainrj18|17|0:26:23|0:02:43|0|0:07:33|0|0:15:59|0|0:26:23|0|
150|awice|17|0:26:29|0:00:53|0|0:01:56|0|0:21:29|1|0:08:08|0|
151|Chandraprabhu|17|0:26:30|0:02:24|0|0:04:58|0|0:26:30|0|0:16:39|0|
152|callmepandey|17|0:26:33|0:01:42|0|0:04:58|0|0:21:38|0|0:26:33|0|
153|k946201|17|0:26:38|0:04:49|0|0:09:53|0|0:18:55|0|0:26:38|0|
154|pjshwa|17|0:26:38|0:02:18|0|0:05:04|0|0:21:38|1|0:20:33|0|
155|skqliiiao|17|0:26:43|0:02:32|0|0:04:34|0|0:21:43|1|0:17:56|0|
156|tomsangotw|17|0:26:44|0:01:57|0|0:05:59|0|0:16:25|0|0:26:44|0|
157|anant_83|17|0:26:46|0:03:09|0|0:07:29|0|0:14:13|0|0:21:46|1|
158|zephyrr|17|0:26:46|0:01:50|0|0:07:16|0|0:12:39|0|0:21:46|1|
159|hayoungsong|17|0:26:49|0:01:30|0|0:04:01|0|0:12:58|1|0:21:49|0|
160|sabdahai22|17|0:26:51|0:05:10|0|0:11:19|0|0:19:39|0|0:26:51|0|
161|newhar|17|0:26:52|0:21:52|0|0:18:53|0|0:16:04|1|0:10:03|0|
162|xin-xiang-yuan-fang|17|0:27:03|0:01:42|0|0:10:15|0|0:19:17|0|0:27:03|0|
163|irmuun|17|0:27:05|0:02:14|1|0:05:17|0|0:14:29|0|0:22:05|0|
164|prashant360|17|0:27:12|0:04:43|0|0:07:36|0|0:16:44|1|0:22:12|0|
165|JustJie|17|0:27:17|0:01:49|0|0:05:10|0|0:18:50|1|0:22:17|0|
166|nanoape|17|0:27:18|0:02:04|0|0:05:43|0|0:12:29|1|0:17:18|1|
167|g_dipanshu26|17|0:27:18|0:02:58|0|0:07:11|0|0:17:22|0|0:27:18|0|
168|wzc1995|17|0:27:20|0:02:02|0|0:11:07|0|0:21:03|0|0:27:20|0|
169|hao-shou-bu-juan|17|0:27:21|0:27:21|0|0:27:06|0|0:26:52|0|0:26:37|0|
170|PavloT|17|0:27:23|0:04:55|0|0:08:25|0|0:20:01|0|0:27:23|0|
171|linxiaotian|17|0:27:26|0:01:47|1|0:04:34|0|0:09:46|1|0:17:26|0|
172|silenttkillerr|17|0:27:36|0:02:21|0|0:10:01|0|0:21:15|0|0:27:36|0|
173|nicolasalba|17|0:27:40|0:02:44|0|0:08:17|0|0:16:37|0|0:27:40|0|
174|iwnRwfzapZ|17|0:27:42|0:01:50|0|0:05:30|0|0:15:09|1|0:22:42|0|
175|surajpatel|17|0:27:42|0:02:06|0|0:04:44|0|0:22:42|1|0:21:44|0|
176|__Satyam__|17|0:27:45|0:02:15|0|0:08:22|0|0:15:40|0|0:27:45|0|
177|gooday-3|17|0:27:46|0:02:26|0|0:05:30|0|0:12:43|1|0:22:46|0|
178|ryanguorocket|17|0:27:46|0:02:05|0|0:05:41|0|0:12:44|1|0:22:46|0|
179|xiao-xi-pao|17|0:27:49|0:03:50|0|0:07:28|0|0:18:39|1|0:22:49|0|
180|infallible-i3anach5b9|17|0:27:53|0:18:43|0|0:18:30|0|0:18:20|0|0:22:53|1|
181|funny-parekbz|17|0:27:57|0:02:41|0|0:08:41|0|0:15:26|0|0:27:57|0|
182|xi-jun-xiao-zi|17|0:28:01|0:01:39|0|0:04:29|0|0:11:12|2|0:18:01|0|
183|lyw_|17|0:28:04|0:02:24|0|0:06:07|0|0:16:58|1|0:23:04|0|
184|CaribbeanPirate|17|0:28:07|0:03:25|0|0:08:48|0|0:17:43|0|0:28:07|0|
185|uchiha_Shivam|17|0:28:15|0:02:51|0|0:06:10|0|0:23:15|1|0:16:38|0|
186|AntonBorzenko|17|0:28:17|0:03:27|0|0:07:54|0|0:20:46|0|0:28:17|0|
187|riddle_7|17|0:28:22|0:02:16|0|0:05:50|0|0:22:24|0|0:28:22|0|
188|vishal_7_sharma|17|0:28:24|0:03:51|0|0:07:44|0|0:18:31|0|0:28:24|0|
189|emthrm|17|0:28:24|0:01:57|0|0:05:28|0|0:10:01|0|0:18:24|2|
190|chaudhariyogiraj2002|17|0:28:27|0:04:06|1|0:07:26|0|0:13:56|0|0:23:27|0|
191|Sandeep_P|17|0:28:29|0:04:03|0|0:09:18|0|0:17:44|0|0:28:29|0|
192|jainaditya8464|17|0:28:34|0:01:51|0|0:10:23|0|0:19:13|0|0:28:34|0|
193|shashwat_nayak|17|0:28:38|0:01:56|0|0:05:20|0|0:16:20|1|0:23:38|0|
194|sourashisHmm|17|0:28:41|0:02:16|0|0:07:40|0|0:15:42|0|0:23:41|1|
195|Paren|17|0:28:41|0:28:41|0|0:28:31|0|0:28:21|0|0:28:16|0|
196|jujimeizuo|17|0:28:47|0:16:55|0|0:17:04|0|0:23:47|1|0:16:39|0|
197|Kritik09|17|0:28:50|0:04:07|1|0:07:20|0|0:16:32|0|0:23:50|0|
198|lakshya_7878|17|0:28:56|0:02:48|0|0:06:17|0|0:17:08|1|0:23:56|0|
199|Abhi99999998|17|0:29:02|0:02:07|0|0:09:31|0|0:15:20|0|0:29:02|0|
200|agakishy|17|0:29:03|0:05:59|0|0:12:26|0|0:22:53|0|0:29:03|0|
201|ying-mu-9|17|0:29:05|0:28:42|0|0:29:05|0|0:28:33|0|0:28:53|0|
202|CZjOL1TmVc|17|0:29:15|0:02:03|0|0:04:01|0|0:20:07|1|0:24:15|0|
203|ShashankZobb|17|0:29:17|0:02:51|0|0:06:07|0|0:18:08|1|0:24:17|0|
204|swami59|17|0:29:19|0:04:47|0|0:13:50|0|0:20:44|0|0:29:19|0|
205|FransV|17|0:29:23|0:01:39|0|0:05:34|0|0:16:27|0|0:24:23|1|
206|escottrose01|17|0:29:26|0:02:03|0|0:04:52|0|0:09:54|1|0:19:26|1|
207|vassu118|17|0:29:28|0:01:21|0|0:03:51|0|0:13:17|2|0:19:28|0|
208|CaptainCoder272|17|0:29:28|0:02:28|0|0:05:22|0|0:18:17|1|0:24:28|0|
209|ayush_2800|17|0:29:29|0:02:57|0|0:07:29|0|0:17:44|0|0:24:29|1|
210|OneShhhhhh|17|0:29:30|0:02:32|0|0:06:32|0|0:18:32|0|0:29:30|0|
211|arghakole|17|0:29:31|0:24:31|0|0:22:12|0|0:08:08|0|0:16:52|1|
212|yanawz|17|0:29:32|0:02:42|1|0:07:53|0|0:13:24|0|0:19:32|1|
213|Milind_Sharma|17|0:29:38|0:03:13|0|0:09:16|0|0:17:39|0|0:29:38|0|
214|ruts|17|0:29:39|0:01:32|0|0:04:05|0|0:24:39|0|0:16:49|1|
215|omipus|17|0:29:39|0:03:43|0|0:07:53|0|0:19:43|0|0:29:39|0|
216|xiao-bai-yi-ze|17|0:29:40|0:29:15|0|0:29:21|0|0:29:30|0|0:29:40|0|
217|darrenhp|17|0:29:42|0:03:12|0|0:06:21|1|0:24:42|0|0:19:01|0|
218|mohankrishna13012001|17|0:29:43|0:02:39|0|0:08:01|0|0:14:59|0|0:24:43|1|
219|JiahangLi|17|0:29:44|0:02:50|0|0:04:34|0|0:29:44|0|0:10:02|0|
220|18o3|17|0:29:46|0:03:19|2|0:06:06|0|0:12:32|1|0:14:46|0|
221|is_this_faraz|17|0:29:47|0:03:29|0|0:09:47|0|0:29:47|0|0:26:02|0|
222|tudislei|17|0:30:03|0:06:08|0|0:10:29|0|0:26:36|0|0:30:03|0|
223|anupam_ghosh|17|0:30:03|0:08:18|0|0:13:16|0|0:18:46|1|0:25:03|0|
224|dong-o0a|17|0:30:08|0:03:51|0|0:07:43|0|0:15:04|1|0:25:08|0|
225|letsintegreat|17|0:30:08|0:04:33|0|0:07:05|0|0:19:49|0|0:30:08|0|
226|ttrraasshh12345|17|0:30:10|0:01:40|0|0:15:11|0|0:12:13|1|0:25:10|0|
227|zhao-yang-yu-sui|17|0:30:12|0:07:12|0|0:10:41|0|0:25:12|1|0:23:31|0|
228|non_deterministic|17|0:30:18|0:02:44|0|0:05:16|0|0:14:18|1|0:25:18|0|
229|xiaoxing-e|17|0:30:20|0:03:41|0|0:07:08|0|0:23:17|0|0:30:20|0|
230|Marmaduke|17|0:30:22|0:02:55|0|0:05:37|0|0:12:23|0|0:30:22|0|
231|18099226897|17|0:30:22|0:02:10|0|0:05:33|0|0:14:47|1|0:25:22|0|
232|Sariabell|17|0:30:23|0:02:01|0|0:05:57|0|0:17:38|1|0:25:23|0|
233|thedesalizes|17|0:30:25|0:15:04|0|0:11:36|0|0:06:24|1|0:25:25|0|
234|USYDLDH|17|0:30:28|0:01:16|0|0:04:07|0|0:19:45|1|0:25:28|0|
235|yottabot|17|0:30:30|0:03:23|0|0:07:02|0|0:22:50|0|0:30:30|0|
236|scotchtape|17|0:30:32|0:03:08|1|0:05:18|0|0:17:41|0|0:25:32|0|
237|holyk|17|0:30:34|0:02:53|1|0:09:26|0|0:17:30|1|0:20:34|0|
238|071_Prashant|17|0:30:35|0:02:58|0|0:06:31|0|0:13:56|1|0:20:35|1|
239|pranav_indalkar|17|0:30:35|0:04:25|0|0:09:00|0|0:15:57|0|0:30:35|0|
240|small-turtle|17|0:30:37|0:05:02|0|0:11:22|0|0:20:36|0|0:30:37|0|
241|AlphaS|17|0:30:38|0:03:51|1|0:08:48|0|0:17:51|0|0:25:38|0|
242|jlax|17|0:30:38|0:02:25|0|0:08:50|0|0:23:32|0|0:30:38|0|
243|Maruzensky|17|0:30:40|0:03:55|0|0:02:43|0|0:25:40|1|0:24:25|0|
244|jmy45|17|0:30:45|0:06:41|0|0:10:49|0|0:23:35|0|0:30:45|0|
245|yi-meng-san-sheng|17|0:30:48|0:02:06|0|0:05:28|0|0:20:18|1|0:25:48|0|
246|A009|17|0:30:55|0:03:08|0|0:06:23|0|0:12:45|0|0:25:55|1|
247|miaopass|17|0:30:59|0:05:36|0|0:11:28|0|0:19:41|0|0:30:59|0|
248|1iin|17|0:31:04|0:02:58|0|0:08:26|0|0:16:24|0|0:31:04|0|
249|sachin20_ug|17|0:31:05|0:03:16|0|0:08:31|0|0:26:05|1|0:21:51|0|
250|harsh_0412|17|0:31:07|0:07:23|0|0:12:22|0|0:22:02|0|0:31:07|0|
251|poddar28|17|0:31:20|0:03:06|0|0:05:35|0|0:13:19|1|0:21:20|1|
252|QsR12|17|0:31:25|0:02:43|0|0:05:34|0|0:17:48|0|0:26:25|1|
253|dogdog|17|0:31:25|0:11:15|0|0:16:58|0|0:26:25|1|0:07:56|0|
254|sobols|17|0:31:26|0:04:26|0|0:07:51|0|0:15:59|0|0:31:26|0|
255|cloudstrife0142|17|0:31:27|0:01:11|0|0:05:00|0|0:21:14|0|0:31:27|0|
256|akokoz|17|0:31:29|0:03:19|0|0:06:21|0|0:19:06|1|0:26:29|0|
257|Yazeed7|17|0:31:31|0:02:57|0|0:08:10|0|0:26:31|0|0:18:33|1|
258|deepak1810yadav|17|0:31:35|0:02:41|0|0:07:27|0|0:18:13|0|0:31:35|0|
259|ren-can-r|17|0:31:39|0:05:58|0|0:10:51|0|0:20:30|0|0:31:39|0|
260|rk9456rk|17|0:31:40|0:03:06|0|0:08:48|0|0:20:24|0|0:31:40|0|
261|therealchainman|17|0:31:41|0:03:00|0|0:05:15|0|0:13:34|1|0:26:41|0|
262|K-Arash|17|0:31:43|0:02:21|0|0:08:22|0|0:17:34|1|0:26:43|0|
263|qing-feng-zz|17|0:31:43|0:01:10|0|0:03:40|0|0:10:31|1|0:21:43|1|
264|allrounderankit|17|0:31:44|0:21:35|0|0:15:59|0|0:17:11|0|0:31:44|0|
265|ddlearn|17|0:31:44|0:02:00|0|0:05:07|0|0:25:06|0|0:31:44|0|
266|mcy4ever|17|0:31:47|0:04:05|0|0:09:20|0|0:20:09|1|0:26:47|0|
267|sharmaharisam|17|0:31:48|0:04:49|0|0:11:24|0|0:18:28|1|0:26:48|0|
268|Ani_S|17|0:31:48|0:02:36|0|0:13:06|0|0:20:09|0|0:31:48|0|
269|xmentex|17|0:31:52|0:01:29|0|0:04:49|0|0:19:46|1|0:26:52|0|
270|dsagen|17|0:31:54|0:04:23|0|0:08:16|0|0:21:11|0|0:31:54|0|
271|satviksr|17|0:31:55|0:01:23|0|0:05:15|0|0:11:19|1|0:21:55|1|
272|fpeterfalvi|17|0:31:57|0:01:55|0|0:06:35|0|0:19:12|0|0:31:57|0|
273|doxuanviet1996|17|0:31:59|0:01:09|0|0:03:41|0|0:10:08|1|0:26:59|0|
274|fuwutu|17|0:32:03|0:02:39|0|0:07:26|0|0:16:54|0|0:27:03|1|
275|AtulKeshari|17|0:32:08|0:21:47|0|0:14:03|0|0:19:07|0|0:32:08|0|
276|intelligent-hawkingnw8|17|0:32:15|0:02:47|0|0:05:36|0|0:20:46|0|0:27:15|1|
