Rank Name Score Finish Time Q1 (3) Q2 (5) Q3 (5) Q4 (6)
1|ASAPIN|19|0:13:22|0:01:02|0|0:03:27|0|0:07:00|0|0:13:22|0|
41|farmerboy|19|0:31:37|0:02:30|0|0:07:26|0|0:12:28|0|0:26:37|1|
42|ykx_akks|19|0:31:58|0:03:21|0|0:15:39|0|0:21:30|0|0:31:58|0|
43|newhar|19|0:32:27|0:02:15|0|0:10:52|0|0:18:24|0|0:32:27|0|
44|WJTung|19|0:33:25|0:02:02|0|0:08:28|0|0:20:24|0|0:33:25|0|
45|qwnjc|19|0:33:41|0:01:56|0|0:06:16|0|0:12:38|0|0:33:41|0|
46|thuczh|19|0:34:35|0:03:49|0|0:10:09|0|0:18:53|0|0:34:35|0|
47|eureka17|19|0:34:37|0:01:55|0|0:06:12|0|0:17:53|1|0:29:37|0|
48|atolstikov|19|0:34:49|0:02:20|0|0:07:25|0|0:13:12|1|0:29:49|0|
49|TheLurkingStarman|19|0:35:38|0:04:34|0|0:09:22|1|0:18:54|0|0:30:38|0|
50|johnathan79717|19|0:36:29|0:02:54|0|0:08:47|0|0:13:59|0|0:36:29|0|
51|blackskygg|19|0:37:15|0:02:30|0|0:09:36|0|0:19:28|0|0:37:15|0|
52|simulated-anneal|19|0:37:33|0:02:29|0|0:05:27|0|0:16:55|1|0:27:33|1|
53|xavier13540|19|0:38:34|0:05:12|0|0:12:17|0|0:20:15|0|0:33:34|1|
54|jianfeng4|19|0:39:04|0:02:18|0|0:08:50|0|0:18:07|0|0:39:04|0|
55|npuzj|19|0:39:11|0:01:38|0|0:05:20|0|0:14:13|0|0:39:11|0|
56|anhpp|19|0:39:23|0:01:33|0|0:07:27|0|0:17:29|0|0:39:23|0|
57|Eser|19|0:39:58|0:02:15|0|0:07:37|0|0:19:21|0|0:39:58|0|
58|alanmiller|19|0:39:59|0:07:23|0|0:08:25|1|0:16:10|0|0:34:59|0|
59|ericlong|19|0:40:11|0:03:11|0|0:11:56|0|0:26:47|0|0:40:11|0|
60|wyj20154348|19|0:40:15|0:01:50|0|0:05:55|0|0:23:17|0|0:40:15|0|
61|rajdetroja|19|0:40:43|0:02:31|0|0:07:37|0|0:19:04|0|0:40:43|0|
62|cthbst|19|0:40:48|0:07:55|0|0:21:22|2|0:18:38|0|0:30:48|0|
63|darrenhp|19|0:40:50|0:04:08|0|0:09:04|0|0:17:59|0|0:40:50|0|
64|KobeDuu|19|0:41:01|0:02:48|0|0:08:05|0|0:15:48|0|0:36:01|1|
65|rign-LR7Rq2TRuq|19|0:41:10|0:01:42|0|0:07:55|0|0:18:26|0|0:41:10|0|
66|qwertier|19|0:41:23|0:02:51|0|0:16:18|0|0:21:21|0|0:41:23|0|
67|liao119|19|0:41:46|0:02:38|0|0:12:37|1|0:21:17|0|0:36:46|0|
68|lddlinan|19|0:41:52|0:02:20|0|0:12:37|0|0:19:03|0|0:36:52|1|
69|A_Le_K|19|0:42:28|0:02:05|0|0:06:27|0|0:23:40|1|0:37:28|0|
70|kmjp|19|0:42:31|0:22:51|0|0:25:32|0|0:30:49|0|0:42:31|0|
71|JiaLiLue|19|0:42:37|0:02:15|0|0:28:01|0|0:42:37|0|0:17:23|0|
72|jasonlaw-dev|19|0:42:42|0:03:45|0|0:10:17|0|0:18:31|0|0:42:42|0|
73|slinSSS|19|0:42:49|0:04:16|0|0:13:57|0|0:21:41|0|0:37:49|1|
74|linchpin|19|0:43:05|0:16:51|0|0:21:03|0|0:25:49|0|0:43:05|0|
75|Megumi-cs|19|0:43:27|0:08:16|0|0:21:55|0|0:28:57|0|0:43:27|0|
76|_dup4|19|0:43:27|0:01:58|0|0:05:24|0|0:11:37|0|0:38:27|1|
77|wnjxyk|19|0:43:34|0:02:11|0|0:06:16|0|0:12:59|0|0:38:34|1|
78|hanhsienhuang|19|0:44:08|0:39:08|0|0:33:48|0|0:27:41|0|0:19:33|1|
79|han3000|19|0:44:29|0:02:22|0|0:12:36|0|0:24:51|1|0:39:29|0|
80|_DAle_|19|0:44:32|0:02:16|0|0:15:22|0|0:26:55|0|0:44:32|0|
81|radiancesheep|19|0:44:56|0:01:23|0|0:07:56|0|0:19:37|0|0:39:56|1|
82|galaxies|19|0:44:57|0:03:54|1|0:07:48|2|0:17:14|1|0:24:57|0|
83|jghy53508|19|0:45:00|0:02:27|0|0:07:35|0|0:13:38|0|0:45:00|0|
84|sun-man-man|19|0:45:20|0:01:59|0|0:08:32|0|0:17:23|0|0:45:20|0|
85|ddoudle|19|0:45:29|0:02:00|0|0:07:07|1|0:13:07|0|0:40:29|0|
86|kasperyang|19|0:45:34|0:09:41|0|0:17:44|0|0:31:38|0|0:45:34|0|
87|wzc1995|19|0:45:58|0:01:41|0|0:07:30|0|0:24:55|2|0:35:58|0|
88|weak-chicken|19|0:46:12|0:03:50|0|0:11:07|0|0:23:27|1|0:41:12|0|
89|polonez|19|0:46:21|0:03:36|0|0:10:08|0|0:25:36|0|0:46:21|0|
90|fallleaves01|19|0:46:43|0:02:23|0|0:06:47|1|0:13:04|0|0:31:43|2|
91|huntersjm|19|0:46:47|0:02:15|0|0:08:01|0|0:19:19|0|0:46:47|0|
92|Ujimatsu_Chiya|19|0:47:10|0:03:39|0|0:07:44|0|0:19:00|0|0:42:10|1|
93|cathy009|19|0:47:10|0:05:16|0|0:13:18|0|0:27:05|0|0:47:10|0|
94|maxymshymon|19|0:48:18|0:01:55|0|0:07:51|0|0:27:43|0|0:43:18|1|
95|Minori|19|0:48:37|0:03:16|0|0:48:37|0|0:43:04|0|0:33:06|0|
96|pjcv|19|0:49:53|0:04:16|0|0:09:41|0|0:22:50|0|0:44:53|1|
97|Hewitt_1570|19|0:50:10|0:01:34|0|0:08:37|0|0:28:32|1|0:45:10|0|
98|vos-hod|19|0:50:20|0:01:38|0|0:08:12|0|0:32:28|0|0:50:20|0|
99|experiencor|19|0:51:03|0:03:11|0|0:15:55|0|0:27:57|0|0:51:03|0|
100|dumb_ass|19|0:51:28|0:01:07|0|0:05:10|2|0:23:01|1|0:36:28|0|
101|jcaoso1a|19|0:52:17|0:03:21|0|0:08:30|0|0:23:48|2|0:42:17|0|
102|DylanSmith|19|0:52:33|0:01:23|0|0:06:52|1|0:19:15|2|0:32:33|1|
103|xing89qs|19|0:53:30|0:48:30|0|0:42:44|0|0:36:23|0|0:30:47|1|
104|leo934524|19|0:54:08|0:05:46|0|0:21:59|1|0:30:01|0|0:49:08|0|
105|YuranN|19|0:54:15|0:02:29|0|0:15:38|0|0:36:05|0|0:54:15|0|
106|weihongji1206|19|0:54:27|0:04:23|0|0:12:03|1|0:25:40|0|0:49:27|0|
107|MecentZZZ|19|0:54:30|0:02:34|0|0:08:25|0|0:49:30|1|0:25:34|0|
108|lkh1018|19|0:54:41|0:03:57|0|0:16:42|0|0:29:02|0|0:54:41|0|
109|chuan-chih|19|0:54:47|0:03:11|0|0:11:42|0|0:21:07|0|0:54:47|0|
110|Andrew-Angrew|19|0:54:59|0:04:02|0|0:13:10|1|0:22:54|0|0:49:59|0|
111|lee0560|19|0:55:35|0:04:02|0|0:50:35|1|0:15:07|0|0:40:02|0|
112|thuutin|19|0:56:03|0:03:01|0|0:18:04|0|0:32:29|1|0:51:03|0|
113|ForGive|19|0:56:40|0:05:44|0|0:14:44|0|0:56:40|0|0:37:41|0|
114|nianyi|19|0:56:46|0:04:27|0|0:13:12|1|0:23:50|1|0:46:46|0|
115|awice|19|0:56:56|0:02:11|0|0:04:08|0|0:07:48|0|0:51:56|1|
116|lyhshang|19|0:56:56|0:05:25|0|0:17:50|0|0:29:57|0|0:56:56|0|
117|xi-jun-xiao-zi|19|0:56:58|0:04:44|0|0:16:20|0|0:24:59|0|0:56:58|0|
118|delphih|19|0:57:18|0:02:22|0|0:52:18|1|0:32:07|0|0:45:08|0|
119|HideLord|19|0:57:50|0:04:20|0|0:17:55|1|0:37:31|0|0:52:50|0|
120|xzqforever|19|0:58:00|0:03:08|0|0:17:02|1|0:30:07|0|0:53:00|0|
121|theoroi|19|0:58:02|0:01:50|0|0:12:30|0|0:22:41|0|0:53:02|1|
122|sleepybag|19|0:58:32|0:02:47|0|0:13:52|2|0:22:49|0|0:48:32|0|
123|fried-chicken|19|0:58:37|0:05:16|1|0:22:56|1|0:15:39|0|0:43:37|1|
124|Asagi|19|0:59:15|0:02:17|0|0:12:47|0|0:30:58|1|0:54:15|0|
125|Fuquan|19|0:59:19|0:02:37|0|0:12:18|1|0:24:47|0|0:54:19|0|
126|_-owo-_|19|0:59:54|0:01:21|0|0:11:42|0|0:18:26|0|0:59:54|0|
127|cai_lw|19|0:59:58|0:04:13|0|0:12:42|0|0:18:47|0|0:54:58|1|
128|harttle|19|1:01:03|0:02:23|0|0:09:51|0|0:33:10|0|0:56:03|1|
129|wubincen123|19|1:01:05|0:05:29|0|0:32:25|0|0:18:18|0|0:56:05|1|
130|zxMrlc|19|1:01:26|0:03:44|0|0:08:55|0|0:24:24|0|0:51:26|2|
131|acst|19|1:01:43|0:04:29|0|0:30:52|1|0:45:37|0|0:56:43|0|
132|dexterdreeeam|19|1:01:56|0:07:19|0|0:19:37|0|0:40:13|0|1:01:56|0|
133|its_aks_ulure|19|1:02:05|0:46:25|0|0:44:02|0|0:39:28|0|1:02:05|0|
134|please_AC|19|1:02:43|0:04:03|0|0:07:59|0|0:32:46|3|0:47:43|0|
135|n3therite|19|1:02:56|0:01:52|0|0:06:56|0|0:21:32|1|0:52:56|1|
136|penukonda|19|1:03:03|0:07:09|0|0:13:08|0|0:35:54|0|1:03:03|0|
137|Hexadecimal|19|1:03:25|0:03:36|0|0:16:03|0|0:28:51|0|0:58:25|1|
138|serdes|19|1:03:33|0:01:55|0|0:06:17|0|0:17:12|2|0:43:33|2|
139|beginner1010|19|1:03:35|0:01:42|0|0:10:53|0|0:20:52|0|1:03:35|0|
140|shua-shua-bi-sai-er-yi|19|1:03:46|0:26:12|0|0:21:04|0|0:09:32|0|0:58:46|1|
141|liuliuii-m|19|1:03:51|0:03:41|0|0:08:55|1|0:15:21|0|0:48:51|2|
142|zy_|19|1:03:56|0:03:14|0|0:15:25|1|0:40:45|0|0:58:56|0|
143|yanrucheng|19|1:04:04|0:13:52|0|0:20:04|0|0:27:34|0|0:54:04|2|
144|_tim|19|1:04:06|0:02:36|0|0:08:17|0|0:34:07|0|1:04:06|0|
145|mouradfelipe|19|1:04:13|0:03:16|0|0:40:55|0|0:15:40|1|0:54:13|1|
146|smga|19|1:04:13|0:02:24|0|0:07:24|0|0:34:59|1|0:54:13|1|
147|MesbahTanvir|19|1:04:33|0:08:41|0|0:13:51|1|0:31:39|1|0:49:33|1|
148|ChelseaChenC|19|1:04:42|0:04:37|0|0:12:12|1|0:23:10|0|0:54:42|1|
149|mingrui|19|1:04:47|0:08:25|0|0:24:07|0|0:45:40|0|1:04:47|0|
150|shang-jin|19|1:04:51|0:02:16|0|0:10:42|0|0:29:22|2|0:49:51|1|
151|orthogonal1|19|1:04:55|0:05:51|0|0:14:20|0|0:26:40|0|1:04:55|0|
152|minhquanym|19|1:05:16|0:03:28|0|0:09:29|2|0:20:13|1|0:40:16|2|
153|CrossHair|19|1:05:25|0:01:52|0|0:08:28|0|0:33:37|2|0:55:25|0|
154|_o-_-d|19|1:05:41|0:03:24|0|0:10:53|1|0:27:51|2|0:50:41|0|
155|oldyan|19|1:06:08|0:07:23|0|0:49:34|0|0:28:09|1|1:01:08|0|
156|huanglanzhiguan|19|1:06:11|0:01:54|0|0:06:44|0|0:29:29|0|1:01:11|1|
157|McCheng|19|1:06:53|0:03:06|0|0:34:36|0|0:20:23|2|0:56:53|0|
158|shiguojq|19|1:07:17|0:09:47|0|0:18:42|0|0:30:19|0|1:02:17|1|
159|AMline|19|1:07:25|0:04:07|0|0:21:53|1|0:35:33|1|0:57:25|0|
160|roeexu|19|1:07:29|0:03:04|0|0:13:57|1|0:50:12|0|1:02:29|0|
161|mkazinayeem|19|1:07:52|0:09:10|0|0:57:52|0|0:25:22|0|0:51:20|2|
162|Wenwen326|19|1:08:07|0:01:39|0|0:21:29|1|0:28:47|0|0:58:07|1|
163|Marmaduke|19|1:08:34|0:04:05|0|0:19:25|0|0:39:45|2|0:58:34|0|
164|seaskylwl|19|1:08:43|0:11:29|0|0:25:29|1|0:53:43|2|0:30:32|0|
165|llcD_K|19|1:08:49|0:04:18|0|0:53:49|3|0:34:23|0|0:49:34|0|
166|xPKdHzZNz1|19|1:08:50|0:08:31|0|0:19:10|1|0:33:35|1|0:58:50|0|
167|Michael98Liu|19|1:08:51|0:03:23|0|0:10:02|0|0:38:41|0|1:08:51|0|
168|fanzhh|19|1:08:54|0:04:12|0|0:12:55|1|0:34:31|1|0:58:54|0|
169|hwei002|19|1:09:06|0:02:14|0|0:20:01|1|0:32:42|0|1:04:06|0|
170|yuan-zhi-b|19|1:09:16|0:02:31|0|0:22:21|1|0:29:01|0|0:54:16|2|
171|LarryNY|19|1:10:08|0:01:48|0|0:14:16|1|0:27:14|2|0:50:08|1|
172|zilin2020|19|1:10:14|0:03:57|0|0:21:26|0|0:36:58|0|1:10:14|0|
173|tom-chan|19|1:10:17|0:05:33|0|0:10:27|0|0:18:41|2|0:55:17|1|
174|HenryLee4|19|1:10:39|0:02:09|0|0:40:57|1|0:24:20|2|0:55:39|0|
175|qibincode|19|1:10:58|0:20:35|0|0:35:45|1|0:45:11|0|1:05:58|0|
176|abhigyankole|19|1:11:03|0:04:45|0|0:16:09|0|0:40:20|1|1:06:03|0|
177|JRiver|19|1:11:05|0:06:30|0|0:19:28|0|0:40:13|1|1:06:05|0|
178|lz_askey|19|1:11:13|0:04:15|0|0:10:09|0|0:30:09|0|1:11:13|0|
179|sepehry|19|1:11:25|0:03:24|0|1:11:25|0|0:18:58|0|0:55:07|0|
180|guoqiaomixian|19|1:11:29|0:06:37|0|0:14:20|0|0:28:41|1|0:56:29|2|
181|chenreddy0207|19|1:11:55|0:06:46|0|0:15:57|0|0:29:59|0|1:11:55|0|
182|szzzwno123|19|1:11:57|0:06:45|0|0:19:15|1|0:47:19|1|1:01:57|0|
183|s902830a|19|1:11:58|0:03:03|0|0:48:38|0|0:35:48|0|1:11:58|0|
184|ddmike|19|1:12:20|0:03:06|0|0:11:15|0|0:34:40|1|1:07:20|0|
185|arsenal591|19|1:12:21|0:02:36|0|0:09:55|1|0:19:20|0|1:07:21|0|
186|phython|19|1:12:30|0:03:53|0|0:12:56|2|0:23:13|2|0:47:30|1|
187|A_Separated|19|1:12:33|0:02:09|0|0:08:33|1|0:24:54|1|0:57:33|1|
188|JitGup|19|1:12:39|0:01:43|0|0:07:05|0|0:27:12|0|1:12:39|0|
189|hjcafaro|19|1:13:09|0:01:50|0|0:30:29|3|0:11:56|0|0:53:09|1|
190|necoramen|19|1:13:14|0:09:42|0|0:18:01|0|0:24:11|0|1:03:14|2|
191|dtdt-2|19|1:13:25|0:04:38|0|0:27:46|0|0:44:01|1|1:08:25|0|
192|erwin_ke|19|1:13:34|0:05:23|0|0:18:20|0|0:32:13|1|1:08:34|0|
193|fywang0327|19|1:13:37|0:12:58|0|0:37:56|1|0:41:56|1|1:03:37|0|
194|nagabhushan|19|1:13:50|0:02:41|0|0:41:02|0|0:14:38|0|1:03:50|2|
195|untitled-4z|19|1:14:39|0:03:55|0|0:34:56|1|0:25:31|0|0:59:39|2|
196|ga-beng-cui-7|19|1:14:44|0:09:09|0|0:18:54|0|0:33:54|0|1:14:44|0|
197|yftheone-f|19|1:15:44|0:09:56|0|0:24:55|0|0:38:03|0|1:15:44|0|
198|lwpyr|19|1:15:48|0:04:04|0|0:46:10|0|0:31:08|3|1:00:48|0|
199|b99202050|19|1:15:53|0:05:20|0|0:14:42|1|0:37:37|2|1:00:53|0|
200|gy22|19|1:16:02|0:03:59|0|0:46:41|0|0:22:41|0|1:16:02|0|
201|miryoosefi|19|1:16:03|0:05:40|0|0:15:18|0|0:33:13|0|1:11:03|1|
202|weiyanthor|19|1:16:30|0:11:33|0|0:17:55|0|0:51:54|1|1:11:30|0|
203|aobo_y|19|1:16:51|0:17:58|0|0:27:58|0|0:56:10|0|1:16:51|0|
204|arignote|19|1:17:42|0:02:24|0|0:55:47|0|1:17:42|0|1:07:38|0|
205|mei-shi-lai-shua-liang-ti|19|1:18:32|0:03:12|0|0:09:51|0|0:34:06|0|1:18:32|0|
206|tommyjiang|19|1:19:11|0:02:03|0|0:09:59|0|0:35:39|1|1:09:11|1|
207|everything_now|19|1:19:19|0:02:57|0|0:23:48|2|0:37:09|0|1:09:19|0|
208|jljljljljl|19|1:19:26|0:06:01|0|0:35:13|1|0:43:19|0|1:14:26|0|
209|coder206|19|1:19:58|0:01:45|0|1:09:16|0|0:17:24|0|0:40:53|0|
210|unreal13|19|1:19:58|0:02:18|0|0:12:25|1|0:20:37|0|1:09:58|1|
211|simpleson|19|1:20:08|0:09:20|1|0:17:19|1|0:40:53|1|1:05:08|0|
212|r03245011|19|1:20:35|0:15:52|0|0:30:04|2|0:44:31|1|1:05:35|0|
213|ShidaLei|19|1:20:40|0:03:59|0|0:10:25|0|0:34:52|2|1:05:40|1|
214|Arucade|19|1:20:42|0:09:17|0|0:29:54|0|0:51:09|0|1:20:42|0|
215|knarf|19|1:21:00|0:06:48|0|0:28:56|1|1:11:00|0|0:55:05|1|
216|maxxjq|19|1:21:02|0:07:33|0|0:46:30|0|0:21:34|0|1:21:02|0|
217|tomarint|19|1:21:26|0:03:04|0|0:12:09|0|0:44:10|2|1:11:26|0|
218|user4607v|19|1:21:27|0:06:56|0|0:33:32|0|0:45:34|0|1:21:27|0|
219|zhou-zhou-36|19|1:21:28|0:06:18|0|0:27:09|0|0:46:57|0|1:21:28|0|
220|jake96785|19|1:21:38|0:04:02|0|0:23:56|1|0:51:41|2|1:06:38|0|
221|u3434555|19|1:21:42|0:04:40|0|1:21:42|0|0:29:31|0|0:55:04|0|
222|ydchentw|19|1:21:44|0:06:32|0|0:14:25|0|0:59:10|1|1:11:44|1|
223|poorva2145|19|1:21:44|0:03:06|0|0:15:25|0|0:38:49|0|1:21:44|0|
224|itsing7|19|1:21:54|0:04:24|0|0:20:27|0|0:52:51|0|1:21:54|0|
225|viju_4076|19|1:22:00|0:13:11|0|0:19:06|0|0:34:27|2|1:12:00|0|
226|superj|19|1:22:10|0:01:35|0|0:05:22|0|0:30:27|1|1:17:10|0|
227|14417335|19|1:22:17|0:09:52|0|0:19:12|0|0:58:10|1|1:17:17|0|
228|cloudstrife0142|19|1:22:19|0:01:41|0|0:16:23|0|0:32:55|1|1:12:19|1|
229|iica|19|1:22:20|0:03:46|0|0:19:04|1|0:35:00|0|1:17:20|0|
230|chen_n|19|1:22:23|0:06:47|0|0:16:45|0|0:27:50|0|1:22:23|0|
231|dabien1|19|1:22:25|0:04:38|0|0:18:01|1|0:48:29|1|1:12:25|0|
232|NonesZzft|19|1:22:35|0:02:48|0|0:10:35|0|0:48:50|2|1:12:35|0|
233|xywang0520|19|1:22:49|0:03:02|0|0:36:09|0|0:45:43|0|1:17:49|1|
234|Loxis|19|1:23:03|0:01:39|0|0:06:17|1|0:18:06|0|1:18:03|0|
235|chaoqin-li|19|1:23:06|0:08:57|0|0:32:43|1|0:57:50|0|1:18:06|0|
236|minhtien_142|19|1:23:52|0:03:45|0|0:14:17|1|0:45:35|3|0:58:52|1|
237|ImprovingZero|19|1:24:13|0:06:23|0|0:18:27|1|0:40:36|1|1:09:13|1|
238|Wonter|19|1:24:34|0:03:44|0|0:13:25|0|0:29:34|0|1:09:34|3|
239|foreverhighness-meow|19|1:24:58|0:02:39|0|0:15:32|1|0:36:18|0|1:19:58|0|
240|Rayleigh0328|19|1:25:15|0:07:06|0|0:25:17|0|0:55:36|2|1:15:15|0|
241|e-llusion|19|1:25:16|0:03:03|0|0:20:48|0|0:47:31|0|1:20:16|1|
242|Jankin_Lv|19|1:25:17|0:02:30|0|0:10:27|0|0:36:27|0|1:20:17|1|
243|alex_salcianu|19|1:25:35|0:02:41|0|0:18:51|0|0:33:23|0|1:25:35|0|
244|xiaok0707|19|1:25:36|0:01:29|0|0:12:47|1|0:45:00|1|1:15:36|0|
245|3DpoNCh1k|19|1:25:49|0:15:08|0|0:44:37|0|0:29:46|0|1:25:49|0|
246|hao-shou-bu-juan|19|1:25:58|0:12:20|0|0:21:53|1|0:47:58|0|1:20:58|0|
247|MadhavVats|19|1:26:25|0:05:20|0|0:51:59|1|0:22:04|1|1:16:25|0|
248|BrWang|19|1:27:04|0:02:40|0|0:24:27|2|0:15:43|0|1:02:04|3|
249|AsiaDanceKing|19|1:27:17|0:05:38|0|0:10:54|0|0:25:06|2|1:12:17|1|
250|nociIantro|19|1:27:23|0:05:57|0|0:12:09|0|0:46:43|3|1:12:23|0|
251|iliyas1155|19|1:28:33|0:05:39|0|1:09:55|0|0:19:51|0|1:23:33|1|
252|mohit7153|19|1:28:48|0:04:30|0|0:21:54|0|0:54:17|0|1:23:48|1|
253|iynaur87|19|1:29:30|0:05:15|0|0:21:56|0|0:30:39|0|1:14:30|3|
254|yoline|19|1:29:31|0:08:17|0|0:23:48|0|0:45:54|0|1:24:31|1|
255|zyxwvu164|19|1:29:50|0:54:10|0|0:59:54|1|1:08:45|1|1:19:50|0|
256|vbsinha|19|1:30:03|0:02:50|0|0:43:33|2|0:51:35|1|1:15:03|0|
257|xyqkoala|19|1:30:04|0:07:32|0|0:16:02|0|0:23:38|0|1:20:04|2|
258|song-204|19|1:30:15|0:02:12|0|0:14:56|0|0:51:51|3|1:15:15|0|
259|buptpwy|19|1:30:55|0:08:57|0|1:10:38|1|0:39:28|0|1:25:55|0|
260|yswdra|19|1:31:13|0:05:10|0|0:14:23|1|0:36:43|0|1:16:13|2|
261|hegupta|19|1:31:18|0:03:18|0|0:10:11|1|0:20:54|0|1:26:18|0|
262|hprAQ8MXVC|19|1:31:54|0:08:00|0|0:32:13|0|0:54:52|0|1:26:54|1|
263|stormsunshine|19|1:32:18|0:03:41|0|0:07:46|1|0:17:51|0|1:12:18|3|
264|wincss|19|1:32:42|0:02:01|0|1:22:42|0|0:14:37|1|1:03:42|1|
265|lifuhuang|19|1:33:05|0:08:09|0|0:16:46|0|0:51:19|1|1:18:05|2|
266|BQP|19|1:33:08|0:10:23|0|0:16:30|0|0:36:34|0|1:28:08|1|
267|zhenguowcs|19|1:34:52|0:08:26|0|0:17:12|2|0:32:08|0|1:09:52|3|
268|nhatdx|19|1:35:17|0:02:16|0|0:11:44|0|0:41:15|2|1:20:17|1|
269|yrclamb|19|1:36:02|0:02:35|0|0:06:32|0|0:52:35|2|1:21:02|1|
270|oiybhio|19|1:36:07|0:01:59|0|0:31:34|1|0:44:44|2|1:21:07|0|
271|metalhead95|19|1:36:12|0:06:05|0|0:19:22|1|1:21:12|1|0:58:19|1|
272|kausal|19|1:36:14|0:01:02|0|0:12:22|1|0:51:46|5|1:06:14|0|
273|yaroslav-repeta|19|1:36:38|0:03:12|0|0:19:30|2|0:37:37|3|1:06:38|1|
274|yuhsiangliu|19|1:36:47|0:03:05|0|0:10:21|1|0:32:45|1|1:21:47|1|
275|Mike_Chen|19|1:36:57|0:58:35|0|0:43:29|1|0:54:44|1|1:26:57|0|
276|kphmd|19|1:37:12|0:03:15|0|0:26:30|1|0:59:35|1|1:27:12|0|
277|sw_enthusiast|19|1:37:17|0:01:38|0|0:20:22|1|1:03:55|1|1:27:17|0|
278|john_shelvin|19|1:38:10|0:14:49|1|0:39:52|1|1:23:10|1|1:01:34|0|
279|sguo-lq|19|1:38:25|0:12:13|0|0:34:49|0|0:57:37|2|1:28:25|0|
280|silvertint10|19|1:38:27|0:08:48|0|0:20:01|0|0:32:15|0|1:28:27|2|
