Rank Name Score Finish Time Q1 (3) Q2 (5) Q3 (6) Q4 (7)
1|neal_wu|21|0:16:34|0:01:33|0|0:10:54|0|0:14:25|0|0:16:34|0|
48|hdchen|21|0:55:57|0:05:36|0|0:44:35|0|0:28:49|0|0:55:57|0|
49|joy32812|21|0:55:58|0:03:03|0|0:21:39|0|0:39:06|0|0:55:58|0|
50|abcdefat|21|0:56:18|0:56:18|0|0:48:53|0|0:29:18|0|0:11:28|0|
51|ZYCSwing|21|0:56:43|0:03:52|0|0:19:20|0|0:41:44|0|0:56:43|0|
52|Hashss|21|0:56:53|0:02:54|0|0:18:53|1|0:37:01|0|0:51:53|0|
53|DickLearning|21|0:57:12|0:02:47|0|0:16:09|0|0:37:12|1|0:52:12|0|
54|Spinaria_|21|0:57:30|0:04:23|0|0:16:36|0|0:37:33|0|0:57:30|0|
55|xpycc|21|0:58:00|0:03:59|0|0:16:16|0|0:35:51|0|0:58:00|0|
56|XBB_HOME|21|0:58:15|0:03:40|0|0:22:38|1|0:42:00|0|0:53:15|0|
57|Aragog|21|0:58:31|0:03:24|0|0:12:27|0|0:48:31|2|0:36:55|0|
58|wnjxyk|21|0:58:37|0:05:53|0|0:27:07|2|0:37:19|0|0:48:37|0|
59|lbjlc|21|0:59:04|0:02:17|0|0:26:13|1|0:38:42|0|0:49:04|1|
60|shaoholy|21|0:59:08|0:07:04|0|0:29:07|0|0:48:34|0|0:59:08|0|
61|x____x|21|0:59:38|0:02:04|0|0:12:41|0|0:31:31|0|0:59:38|0|
62|SSigurd|21|0:59:44|0:05:35|1|0:22:02|1|0:35:40|1|0:44:44|0|
63|daodao-2|21|1:00:27|0:05:41|1|0:19:46|1|0:30:52|0|0:45:27|1|
64|liuhb86|21|1:01:43|0:06:49|0|0:26:11|0|0:50:13|0|0:56:43|1|
65|tylerwang|21|1:01:48|0:01:52|0|1:01:48|0|0:54:59|0|0:29:38|0|
66|DeerSong|21|1:02:00|0:03:56|0|1:02:00|0|0:41:53|0|0:33:07|0|
67|mirosuaf|21|1:02:24|0:05:59|0|0:17:04|0|0:39:36|0|1:02:24|0|
68|WJTung|21|1:02:52|0:07:22|0|0:32:28|0|1:02:52|0|0:48:26|0|
69|leonxpray|21|1:03:16|0:02:27|0|0:26:07|1|0:38:54|0|0:58:16|0|
70|mapleisle|21|1:04:19|0:05:22|0|0:22:48|0|0:48:59|0|1:04:19|0|
71|songzz|21|1:04:43|0:02:19|0|0:14:06|0|0:31:19|0|1:04:43|0|
72|flashyang|21|1:05:13|0:06:37|1|0:50:13|1|0:21:40|1|0:28:32|0|
73|laekov_prc|21|1:05:35|0:08:25|2|0:16:05|0|0:23:57|0|0:50:35|1|
74|OTTFF|21|1:06:04|0:10:30|0|0:29:18|0|0:32:42|0|1:06:04|0|
75|coder206|21|1:06:40|0:04:56|0|0:19:54|0|1:06:40|0|0:52:39|0|
76|bragcat|21|1:06:41|0:04:46|0|0:22:02|2|0:32:50|0|0:56:41|0|
77|uwelena|21|1:06:46|0:02:53|0|0:19:43|0|1:06:46|0|0:42:53|0|
78|hac|21|1:07:02|0:12:00|1|0:34:47|0|0:46:13|1|0:57:02|0|
79|JOHNKYON|21|1:07:16|0:04:09|0|0:27:12|0|0:58:07|0|1:07:16|0|
80|maystar|21|1:07:25|0:06:45|0|0:23:31|0|0:36:53|0|1:07:25|0|
81|txwang_2019|21|1:07:41|0:06:22|1|0:26:19|1|0:40:34|0|0:57:41|0|
82|Jesko|21|1:07:51|0:24:49|1|0:37:40|0|0:48:54|0|1:02:51|0|
83|Simpleson|21|1:08:07|0:04:28|0|0:21:15|0|0:42:30|0|1:08:07|0|
84|seeean|21|1:08:34|0:02:17|0|0:19:09|3|0:35:40|0|0:53:34|0|
85|ranpo|21|1:08:37|0:07:38|0|0:29:22|0|0:46:10|0|1:08:37|0|
86|programbhavan|21|1:08:50|0:05:35|0|0:26:39|0|1:08:50|0|0:45:06|0|
87|mingqin-chen|21|1:09:04|0:02:27|0|0:09:15|0|0:19:08|0|1:09:04|0|
88|cui_|21|1:09:05|0:15:02|1|0:27:21|0|0:43:10|0|1:04:05|0|
89|FoolPerson|21|1:09:37|0:03:33|1|0:17:15|0|0:26:11|0|1:04:37|0|
90|immike|21|1:09:56|0:06:47|0|0:31:36|0|1:09:56|0|0:55:25|0|
91|jiazhou|21|1:10:08|0:15:02|1|0:32:54|0|0:42:13|0|1:05:08|0|
92|thuczh|21|1:10:09|0:02:32|0|0:15:54|1|0:30:20|1|1:00:09|0|
93|lee0560|21|1:10:10|0:03:39|0|0:16:37|2|0:30:00|1|0:55:10|0|
94|humochen|21|1:10:16|0:06:11|1|0:18:51|0|0:37:27|0|1:00:16|1|
95|yu1419|21|1:10:23|0:04:22|0|0:19:35|0|0:34:42|1|1:05:23|0|
96|jevancc|21|1:12:03|0:01:37|0|0:10:46|0|0:32:17|0|1:02:03|2|
97|samhan616|21|1:12:25|0:05:03|1|0:30:19|2|0:53:42|0|0:57:25|0|
98|TobeABetterMan|21|1:12:30|0:05:03|0|0:17:39|1|0:27:53|0|1:07:30|0|
99|liujz08|21|1:12:32|0:07:15|0|0:37:36|2|0:57:08|0|1:02:32|0|
100|changeme|21|1:12:43|0:06:27|0|0:29:55|0|1:00:18|1|1:07:43|0|
101|waitnote|21|1:12:51|0:05:52|1|0:21:36|0|0:35:34|0|1:02:51|1|
102|@_deleted_user_1a9d00f9|21|1:12:55|0:05:24|0|0:19:01|0|1:12:55|0|1:10:27|0|
103|timFan|21|1:13:09|0:05:10|0|0:27:42|0|1:01:50|1|1:08:09|0|
104|SaveVMK|21|1:13:22|0:02:17|0|0:10:34|0|0:22:55|1|0:58:22|2|
105|lichunzhu|21|1:13:38|0:10:45|0|0:30:06|0|0:46:33|0|1:13:38|0|
106|wxy9018|21|1:13:50|0:03:23|0|0:26:36|2|0:39:48|0|1:03:50|0|
107|aruba1|21|1:14:04|0:20:54|0|0:40:52|0|1:14:04|0|1:02:03|0|
108|mkatsev|21|1:14:13|0:04:12|0|0:33:07|0|1:14:13|0|0:55:12|0|
109|Aging|21|1:15:06|0:02:07|0|0:41:35|0|0:31:04|0|1:15:06|0|
110|wanyan|21|1:15:09|0:10:33|1|0:32:18|1|1:05:09|0|0:45:12|0|
111|zhyl321|21|1:15:12|0:12:40|2|0:29:16|0|0:51:59|0|1:00:12|1|
112|LbyoAo|21|1:15:38|0:07:39|0|0:30:04|0|0:56:35|0|1:15:38|0|
113|TungPM|21|1:15:39|0:03:42|0|0:20:10|0|0:41:12|0|1:05:39|2|
114|LaSeineFirenze|21|1:15:40|1:10:40|1|1:05:39|0|0:33:09|0|0:56:37|0|
115|vipjml|21|1:15:45|0:05:04|0|0:25:05|0|0:39:32|0|1:10:45|1|
116|xhuaoe|21|1:17:13|0:03:41|0|0:40:26|1|0:54:37|0|1:12:13|0|
117|x372p|21|1:17:26|0:06:30|0|0:37:44|2|0:46:42|0|1:02:26|1|
118|ayaphis|21|1:17:28|0:11:56|0|0:39:14|0|1:10:32|0|1:17:28|0|
119|okaduki|21|1:17:43|0:03:38|0|0:17:45|1|0:32:26|0|1:07:43|1|
120|sin1080|21|1:17:51|0:09:45|1|0:26:28|0|0:49:39|0|1:12:51|0|
121|Bellerophon|21|1:17:56|0:09:06|0|0:30:14|1|0:48:59|0|1:12:56|0|
122|Hughstudy|21|1:18:17|0:09:05|0|1:03:01|1|0:36:50|0|1:13:17|0|
123|pernekhan|21|1:18:23|0:10:05|2|0:38:18|1|0:41:43|0|1:03:23|0|
124|Hvivi|21|1:18:25|0:06:08|0|0:16:06|0|0:39:51|0|1:18:25|0|
125|basi4869|21|1:18:58|0:03:48|0|0:17:33|0|0:41:22|1|1:08:58|1|
126|y119777|21|1:19:08|0:04:27|0|0:21:15|0|0:37:36|0|1:09:08|2|
127|hahahiehie|21|1:19:29|0:04:38|0|0:16:18|0|0:28:59|0|1:19:29|0|
128|darrenhp|21|1:20:15|0:02:22|0|0:15:15|1|0:36:30|0|1:15:15|0|
129|raincoat911|21|1:20:16|0:06:49|0|0:15:53|0|0:36:20|0|1:20:16|0|
130|batilei|21|1:20:33|0:09:00|0|0:45:21|1|1:07:01|0|1:15:33|0|
131|howeverforever|21|1:20:40|0:08:01|1|0:26:11|1|0:52:05|1|1:05:40|0|
132|Const5215|21|1:20:42|0:03:11|0|0:17:05|0|0:33:08|0|1:10:42|2|
133|layor|21|1:21:38|0:28:57|0|0:40:40|0|0:49:39|0|1:16:38|1|
134|wentian|21|1:21:41|0:06:14|1|0:24:27|1|0:55:42|0|1:11:41|0|
135|saurabhsuniljain|21|1:21:59|0:03:06|0|0:23:26|0|1:16:59|0|0:58:33|1|
136|liuyl_2019|21|1:22:14|0:07:30|0|0:42:51|0|1:12:14|2|0:52:38|0|
137|wuchaohaohai|21|1:22:46|0:04:40|0|0:29:43|1|0:52:52|1|1:12:46|0|
138|Sirius|21|1:23:02|0:03:45|0|0:32:15|1|0:48:31|0|1:18:02|0|
139|megaspazz|21|1:23:03|0:03:38|0|0:15:35|0|1:18:03|1|0:45:40|0|
140|murkyautomata|21|1:23:03|0:07:21|1|1:13:03|1|1:10:10|0|0:52:51|0|
141|Will_Simple|21|1:23:09|0:02:26|0|0:20:00|3|1:08:09|0|0:51:30|0|
142|sachin208|21|1:23:30|0:08:06|1|0:36:55|1|0:57:45|0|1:13:30|0|
143|AdamTai|21|1:23:33|0:06:34|0|0:47:49|0|0:34:51|1|1:13:33|1|
144|ferrarima|21|1:23:47|0:02:56|0|0:44:35|1|0:56:43|0|1:18:47|0|
145|may6|21|1:24:09|0:08:04|0|0:28:29|0|0:44:25|0|1:19:09|1|
146|yuchenliulyc|21|1:24:16|0:08:38|0|1:19:16|1|0:43:24|0|0:20:40|0|
147|thread_start|21|1:24:19|0:07:20|0|0:30:35|0|0:52:55|0|1:24:19|0|
148|Tonyspurs|21|1:24:32|0:09:24|0|0:40:30|1|1:06:47|0|1:14:32|1|
149|scut_dell|21|1:24:39|0:03:07|0|0:29:18|0|1:03:17|1|1:19:39|0|
150|davyroosevelt|21|1:24:52|0:02:17|0|0:23:00|7|0:44:52|1|0:29:48|0|
151|Keyuan|21|1:25:03|0:04:48|0|0:55:10|1|1:16:34|0|1:20:03|0|
152|Lisanaaa|21|1:25:11|1:04:55|0|1:18:04|0|1:07:19|0|1:25:11|0|
153|dqdt|21|1:25:16|0:03:37|0|0:48:10|2|0:33:08|0|1:15:16|0|
154|Zuikaku|21|1:25:18|0:08:19|0|0:21:30|1|1:06:53|0|1:20:18|0|
155|wengzhe|21|1:25:32|0:07:27|0|0:21:17|1|0:45:13|0|1:20:32|0|
156|tenstep|21|1:25:35|0:03:39|0|0:13:07|0|0:31:29|0|1:20:35|1|
157|spcharc|21|1:25:37|0:27:02|0|0:47:50|0|1:02:18|0|1:25:37|0|
158|CanDong|21|1:25:47|0:07:16|0|0:27:50|2|0:48:28|0|1:15:47|0|
159|pnzhao|21|1:26:08|0:04:46|1|0:33:05|3|0:48:33|0|1:06:08|0|
160|luchy0120|21|1:26:14|1:14:13|0|1:14:22|0|1:14:31|0|1:26:14|0|
161|tfliao|21|1:26:20|0:03:06|0|0:23:42|1|1:01:27|0|1:21:20|0|
162|morphling2|21|1:26:22|0:03:26|0|0:48:58|0|1:00:52|0|1:26:22|0|
163|leoknuth|21|1:26:30|0:06:00|0|0:47:07|0|0:26:50|0|1:21:30|1|
164|raymond_gnu|21|1:26:34|0:02:20|0|0:14:27|0|0:35:07|0|1:21:34|1|
165|LJian|21|1:26:48|0:06:20|0|0:43:49|0|1:26:48|0|1:03:09|0|
166|bradhuang1999|21|1:26:50|0:06:56|0|0:41:21|1|1:05:15|0|1:21:50|0|
167|YanJF|21|1:27:23|0:08:35|1|0:44:06|0|1:10:01|0|1:22:23|0|
168|jiah|21|1:27:26|0:17:24|0|0:52:00|1|1:09:01|0|1:22:26|0|
169|josh7788|21|1:27:47|0:05:50|1|1:11:04|1|0:39:53|0|1:17:47|0|
170|seryp|21|1:28:01|0:03:31|0|0:24:23|0|0:50:50|0|1:28:01|0|
171|lddlinan|21|1:28:09|0:06:20|0|0:23:46|0|0:38:51|0|1:28:09|0|
172|hamale|21|1:28:27|0:08:27|1|0:37:24|1|1:00:56|0|1:18:27|0|
173|depar|21|1:29:30|0:06:06|0|0:31:21|0|1:19:30|2|1:08:18|0|
174|neophytep|21|1:29:44|0:03:01|0|0:34:21|1|0:58:29|0|1:24:44|0|
175|kai_yang|21|1:29:50|0:03:19|0|0:22:33|3|0:42:07|0|1:14:50|0|
176|xhcqup|21|1:29:59|0:05:24|0|0:29:42|1|0:57:50|0|1:24:59|0|
177|goodluck_yh2018|21|1:30:05|0:09:08|1|1:15:05|2|0:31:41|0|0:52:02|0|
178|kangbb|21|1:30:13|0:07:38|1|0:27:25|1|0:42:19|0|1:20:13|0|
179|joshualian1989|21|1:30:49|0:02:25|0|0:18:41|0|1:02:11|2|1:20:49|0|
180|danzhi|21|1:31:37|0:07:08|0|0:43:31|1|1:21:13|0|1:26:37|0|
181|yueb95|21|1:31:54|0:04:55|0|0:28:51|1|0:51:19|1|1:21:54|0|
182|hamlet_fiis|21|1:32:05|0:05:15|0|0:27:56|1|0:52:46|0|1:17:05|2|
183|victorzhang21503|21|1:32:18|0:17:57|1|0:51:50|0|1:20:05|0|1:27:18|0|
184|leetcodedocteel|21|1:32:29|0:19:45|0|0:41:01|2|0:58:00|1|1:17:29|0|
185|ShibaPikachu|21|1:32:51|0:07:55|0|1:12:51|4|0:21:54|0|0:25:24|0|
186|Charles000|21|1:33:25|0:05:07|0|0:40:15|2|1:02:09|0|1:23:25|0|
187|scau_grated|21|1:33:40|0:05:40|0|0:24:49|0|0:41:29|1|1:28:40|0|
188|wisdompeak|21|1:33:44|0:05:36|0|0:27:37|0|1:28:44|1|1:16:46|0|
189|smalljjjack|21|1:34:00|0:06:46|1|0:26:21|1|1:09:44|2|1:14:00|0|
190|gg__gg|21|1:34:25|0:10:16|1|0:33:07|1|0:48:54|0|1:24:25|0|
191|nyaruko|21|1:34:46|0:04:20|0|0:38:53|0|0:17:55|0|1:24:46|2|
192|Lencerf|21|1:34:57|0:06:38|0|0:42:25|0|1:29:57|1|1:00:07|0|
193|shshwdr|21|1:35:32|0:15:53|2|0:33:51|0|0:53:49|1|1:20:32|0|
194|wcwswswws|21|1:36:00|0:17:32|2|0:36:31|1|0:47:04|0|1:21:00|0|
195|blaksmatic|21|1:36:18|0:05:44|0|0:31:27|1|0:59:30|2|1:21:18|0|
196|mzchen|21|1:36:41|0:06:22|0|0:26:46|1|0:52:18|0|1:26:41|1|
197|nvincent|21|1:36:53|0:08:09|2|0:28:00|1|1:21:53|0|1:01:11|0|
198|woshilxd912|21|1:36:56|0:06:40|1|1:16:56|1|1:05:26|2|0:15:02|0|
199|plus2047|21|1:37:23|0:12:00|0|0:29:40|1|0:39:42|0|1:22:23|2|
200|mchilly|21|1:37:38|0:05:11|0|0:27:01|1|1:17:34|1|1:27:38|0|
201|2499370956|21|1:38:03|0:09:10|0|0:33:39|0|1:28:03|2|1:15:56|0|
202|happybelly|21|1:39:21|0:08:09|2|0:27:36|2|0:47:49|0|1:19:21|0|
203|PhoenixHe|21|1:39:26|0:19:32|3|0:53:02|1|1:14:27|0|1:19:26|0|
204|ahsh123456|21|1:39:40|1:19:39|0|0:32:43|1|1:07:35|0|1:29:40|1|
205|u2takey2|21|1:39:49|0:08:24|0|0:21:16|0|0:43:07|0|1:29:49|2|
206|jerryhui|21|1:39:52|0:02:42|0|0:25:15|1|0:48:10|2|1:19:52|1|
207|heapq|21|1:40:09|0:27:40|1|1:00:53|3|1:03:45|0|1:20:09|0|
208|frostfrog|21|1:40:51|0:04:36|0|0:18:55|1|0:40:25|0|1:25:51|2|
209|striver|21|1:40:51|0:05:02|1|0:26:09|2|0:58:56|1|1:20:51|0|
210|bookshadow|21|1:41:15|0:03:36|0|0:12:51|1|1:16:48|2|1:26:15|0|
211|Sakamono|21|1:41:38|0:23:33|1|0:51:49|2|1:26:38|0|1:11:31|0|
212|perfectpan|21|1:42:17|0:02:47|0|1:22:17|3|0:24:08|1|0:38:08|0|
213|bigmiaomiao|21|1:42:48|0:03:10|0|0:18:00|3|0:36:20|1|1:22:48|0|
214|n1e2m3|21|1:42:59|0:05:08|1|0:58:08|2|1:22:59|1|0:18:10|0|
215|wengames|21|1:43:53|0:11:57|1|0:34:33|1|1:01:30|1|1:18:53|2|
216|0xF4|21|1:44:36|0:08:43|0|0:33:08|2|0:59:32|1|1:29:36|0|
217|KingAmon|21|1:44:58|0:08:53|1|0:23:19|2|0:56:52|0|1:29:58|0|
218|huahualeetcode|21|1:45:17|0:10:16|1|0:28:16|0|1:25:17|1|0:34:02|2|
219|BenL|21|1:46:26|0:01:56|0|0:32:38|3|1:21:26|2|0:46:13|0|
220|tocque|21|1:47:21|0:07:54|1|0:56:35|2|0:50:00|2|1:22:21|0|
221|chenwang0517|21|1:47:51|0:06:49|0|0:20:47|0|0:35:59|1|1:27:51|3|
222|Percy|21|1:48:38|0:09:00|2|1:07:50|2|0:38:15|0|1:28:38|0|
223|venico19|21|1:49:12|0:02:17|0|1:29:12|0|1:12:45|1|0:55:30|3|
224|wangby511|21|1:54:57|0:14:42|3|0:42:11|1|0:59:18|0|1:29:57|1|
225|hayden2|21|2:03:28|0:13:12|2|0:37:07|3|1:02:52|1|1:28:28|1|
226|lhh99766|21|2:05:03|0:19:57|3|1:20:03|6|0:34:29|0|0:40:34|0|
227|luchy0120|21|2:11:37|0:32:50|2|0:43:09|0|0:17:29|0|1:26:37|7|
228|jingli2007|18|1:23:35|-1|-1|0:39:54|2|1:13:35|0|1:01:39|0|
229|lookingforsure|16|0:33:29|0:06:48|0|-1|-1|0:27:37|0|0:33:29|0|
230|Erwin_Ke|16|0:45:34|0:05:33|0|-1|-1|0:43:04|0|0:45:34|0|
231|glucn|16|0:52:49|0:06:22|1|-1|-1|0:26:22|1|0:37:49|1|
232|mukeshsingal3|16|1:02:06|0:14:58|1|-1|-1|0:52:06|0|0:44:57|1|
233|immo2300576|16|1:04:27|0:07:55|1|-1|-1|0:45:36|1|0:54:27|0|
234|PencilZq|16|1:05:39|0:06:05|0|-1|-1|0:51:03|0|1:05:39|0|
235|ja67ja67|16|1:09:24|0:07:48|2|-1|-1|0:31:53|0|0:59:24|0|
236|cembirler|16|1:10:54|0:08:45|0|-1|-1|1:10:54|0|0:44:24|0|
237|Maxwell_Yang|16|1:12:57|0:21:13|0|-1|-1|1:03:48|0|1:12:57|0|
238|wenwenbin|16|1:13:51|0:10:38|2|-1|-1|0:36:45|0|1:03:51|0|
239|shunda|16|1:17:19|0:24:11|3|-1|-1|0:54:32|0|1:02:19|0|
240|luyeyun|16|1:18:07|0:24:01|3|-1|-1|0:56:38|0|1:03:07|0|
241|heavensyu|16|1:18:16|0:13:06|0|-1|-1|1:11:28|0|1:18:16|0|
242|Firstleetcode|16|1:22:49|0:39:10|0|-1|-1|1:22:49|0|0:49:22|0|
243|Studyfish|16|1:22:50|0:13:04|0|-1|-1|1:12:50|2|1:07:25|0|
244|adayxiang|16|1:24:21|0:32:54|3|-1|-1|0:59:22|0|1:09:21|0|
245|syx525|16|1:26:49|0:10:56|1|-1|-1|1:07:35|1|1:16:49|0|
246|fish444556|16|1:31:24|0:14:50|1|-1|-1|1:26:24|0|0:35:28|0|
247|steven0810|16|1:32:29|0:16:18|2|-1|-1|1:22:29|0|0:56:26|0|
248|ycj28c|16|1:32:55|0:10:53|1|-1|-1|1:16:16|1|1:22:55|0|
249|gavinmilk|16|1:34:13|0:04:57|0|-1|-1|0:54:39|1|1:29:13|0|
250|dmsehuang|16|1:34:32|0:17:51|1|-1|-1|0:52:46|1|1:19:32|1|
251|qinggniq|16|1:37:30|0:07:49|1|-1|-1|0:47:46|2|1:22:30|0|
252|jessiew|16|1:38:09|0:11:49|1|-1|-1|1:28:09|1|0:18:52|0|
253|DonaldTrump|15|0:52:32|0:11:08|0|0:33:46|2|-1|-1|0:42:32|0|
254|kirbyquerby|15|0:59:04|0:03:51|0|0:18:51|3|-1|-1|0:39:04|1|
255|xuan18|15|1:01:10|0:10:52|0|0:24:10|0|-1|-1|1:01:10|0|
256|unfinishedmission|15|1:03:43|0:06:45|0|0:33:08|1|-1|-1|0:58:43|0|
257|TypeScript|15|1:06:40|0:08:36|0|0:33:53|1|-1|-1|1:01:40|0|
258|oceanwall|15|1:09:30|0:06:44|1|0:43:36|1|-1|-1|0:54:30|1|
259|sanori|15|1:11:15|0:06:42|0|1:06:15|0|-1|-1|0:23:39|1|
260|zzcgogogo|15|1:13:12|0:03:30|0|1:08:12|1|-1|-1|0:42:30|0|
261|maciejkaminski|15|1:14:39|0:09:31|0|0:39:46|0|-1|-1|1:09:39|1|
262|triton|15|1:14:50|0:06:05|0|0:46:50|2|-1|-1|1:04:50|0|
263|OneDirection|15|1:15:14|0:07:19|0|0:44:31|2|-1|-1|1:05:14|0|
264|wangchuqiao93|15|1:17:20|0:11:58|2|1:02:20|1|-1|-1|0:50:07|0|
265|yuanb10|15|1:19:10|0:08:15|0|0:50:02|1|-1|-1|1:14:10|0|
266|bkup|15|1:22:41|0:09:47|0|0:40:02|0|-1|-1|1:22:41|0|
267|haku-less|15|1:23:02|0:22:48|0|1:18:02|0|-1|-1|1:09:50|1|
268|wangyxwyx|15|1:23:29|0:09:40|1|1:18:29|0|-1|-1|0:59:55|0|
269|love-algorithm|15|1:23:38|0:07:10|1|0:50:49|0|-1|-1|1:18:38|0|
270|LiQuanlai|15|1:24:07|0:17:16|0|1:03:07|1|-1|-1|1:19:07|0|
271|cbnoiuwhfoi|15|1:24:45|0:10:49|1|1:04:45|2|-1|-1|0:38:21|1|
272|lilidavid|15|1:25:36|0:06:50|0|0:49:11|1|-1|-1|1:20:36|0|
273|breakin1dipper|15|1:26:18|0:03:25|0|0:30:27|1|-1|-1|1:21:18|0|
274|Paul_F|15|1:27:16|0:06:59|0|1:08:54|3|-1|-1|1:12:16|0|
275|wss1995|15|1:27:21|0:12:51|0|1:17:21|1|-1|-1|0:52:41|1|
276|frostzyh|15|1:28:33|0:09:50|0|1:00:08|0|-1|-1|1:23:33|1|
277|shuchenc|15|1:28:50|0:32:30|0|0:59:21|3|-1|-1|1:13:50|0|
278|maxxjq|15|1:29:19|0:04:08|0|0:37:21|1|-1|-1|1:19:19|1|
279|yukizhong|15|1:30:39|0:07:43|0|0:45:01|2|-1|-1|1:20:39|0|
280|yihanxue|15|1:30:49|0:09:02|0|1:06:26|0|-1|-1|1:25:49|1|
281|hanwang|15|1:31:14|0:03:45|0|1:06:14|3|-1|-1|0:34:09|2|
282|rockstar|15|1:31:51|0:06:12|1|0:30:19|1|-1|-1|1:21:51|0|
283|fanciest|15|1:33:36|0:07:40|1|0:41:21|1|-1|-1|1:23:36|0|
284|bluedawnstar|15|1:34:29|0:10:38|0|0:51:15|1|-1|-1|1:29:29|0|
285|Cold|15|1:34:32|0:12:08|0|1:24:32|2|-1|-1|0:25:26|0|
