Rank Name Score Finish Time Q1 (1) Q2 (1) Q3 (1) Q4 (1)
32|aubee|4|2:02:44|0:38:53|1|0:47:05|0|1:26:28|0|1:42:44|1|
33|dehua2|4|2:04:48|0:41:51|0|0:55:45|3|0:31:31|0|1:24:48|1|
34|NotModified|4|2:06:43|0:52:28|1|0:24:26|0|1:09:26|0|1:56:43|0|
35|pmdiano|4|2:08:42|0:34:45|2|0:57:37|0|1:48:42|0|1:33:52|0|
36|xhuaoe|4|2:12:28|0:23:51|2|0:41:14|1|1:32:28|0|1:26:06|1|
37|bluedawnstar|4|2:13:11|0:27:35|0|0:42:58|0|1:09:58|4|1:33:11|0|
38|newman2|4|2:14:22|0:09:20|1|0:33:50|1|1:34:22|0|1:18:29|2|
39|kth_pylon|4|2:15:07|0:58:19|1|1:21:13|1|1:28:18|0|1:45:07|1|
40|Sharon_C|4|2:15:07|0:26:09|1|0:59:28|0|1:38:14|0|2:05:07|0|
41|sanxi|4|2:16:12|0:15:49|1|0:40:41|0|0:58:36|0|1:26:12|4|
42|messfish|4|2:16:37|0:22:49|1|0:44:48|0|1:56:37|0|1:14:18|1|
43|kejin|4|2:17:41|0:19:33|0|0:56:37|0|1:40:15|2|1:57:41|0|
44|billydou|4|2:19:08|1:29:08|0|0:54:32|2|0:43:53|0|0:14:33|3|
45|zgf|4|2:19:42|0:46:36|2|1:05:07|0|1:31:35|0|1:49:42|1|
46|harrysummer|4|2:20:25|1:34:02|1|1:50:25|0|0:49:48|2|1:19:00|0|
47|sbdust|4|2:22:08|0:13:42|1|1:30:57|1|1:16:39|2|1:42:08|0|
48|hoho2000hoho|4|2:22:44|1:22:44|1|1:01:46|5|0:35:06|0|0:15:27|0|
49|JiaqiYang|4|2:22:57|0:26:03|2|1:11:09|3|1:13:26|1|1:22:57|0|
50|Emberald|4|2:23:04|0:30:39|0|0:53:30|1|2:03:04|0|1:38:27|1|
51|zhichenggu|4|2:25:02|1:25:02|2|0:23:00|0|0:37:07|4|1:06:49|0|
52|nevergiveup|4|2:27:15|0:11:25|1|0:17:27|0|0:46:07|0|1:27:15|5|
53|czhangaegean|4|2:27:21|0:27:49|1|0:54:50|0|1:44:15|1|2:07:21|0|
54|ycf303|4|2:27:28|0:35:35|2|0:52:21|1|1:03:07|0|1:47:28|1|
55|virpro|4|2:28:38|1:58:38|0|0:46:24|1|1:46:04|0|1:35:57|2|
56|godlike|4|2:29:26|0:29:36|0|0:48:41|0|1:46:22|0|2:19:26|1|
57|hxtang|4|2:30:00|0:48:36|2|0:20:09|2|0:29:36|3|1:10:00|1|
58|wsurvi|4|2:31:11|0:34:10|0|0:57:44|0|1:12:18|4|1:41:11|1|
59|patrickm|4|2:31:31|2:11:31|0|1:13:41|1|0:26:26|0|2:06:31|1|
60|NeteaseSummer|4|2:31:59|0:23:00|2|0:40:43|0|1:29:17|1|1:51:59|1|
61|Neilhahaha|4|2:32:01|0:50:25|1|2:02:01|0|1:14:17|0|1:34:12|2|
62|williamljb|4|2:32:59|0:21:56|2|0:39:05|1|1:08:25|0|2:02:59|0|
63|cygnus|4|2:33:07|2:04:08|1|2:05:35|0|2:13:07|1|2:11:39|0|
64|crazy_y|4|2:33:24|0:32:59|1|0:53:28|0|1:13:18|0|2:03:24|2|
65|qr719830|4|2:34:58|0:45:25|3|1:05:25|0|1:25:15|1|1:54:58|0|
66|dettier|4|2:35:47|2:15:47|1|0:23:53|0|0:50:45|0|1:13:36|1|
67|JiasenLin|4|2:35:56|0:26:38|1|1:11:40|1|1:32:24|1|1:55:56|1|
68|ciceblue|4|2:39:00|0:10:18|0|0:23:14|0|0:58:07|1|2:19:00|1|
69|deneb|4|2:40:58|0:37:13|1|1:16:43|0|0:53:46|2|2:00:58|1|
70|shizuka|4|2:42:47|0:45:29|1|1:31:44|2|1:51:11|0|2:12:47|0|
71|jariasf|4|2:42:53|0:57:18|0|1:07:55|0|1:50:19|0|2:22:53|2|
72|yanyp_thu|4|2:43:18|0:26:18|1|0:52:36|3|1:07:59|0|1:33:18|3|
73|wyh9346|4|2:43:30|1:33:30|3|0:17:54|0|1:00:06|4|1:12:58|0|
74|irexy|4|2:49:29|0:20:59|2|1:08:15|2|1:30:19|1|1:49:29|1|
75|guangsha|4|2:49:39|1:40:13|1|1:33:54|2|1:46:07|1|2:09:39|0|
76|mzchen|4|2:50:40|0:20:24|1|0:33:40|0|1:18:34|1|2:10:40|2|
77|NaoJoeMiao|4|2:51:20|0:35:26|2|1:05:35|1|1:21:21|0|1:51:20|3|
78|ipt|4|2:52:25|0:20:09|2|0:32:54|0|1:03:41|2|2:02:25|1|
79|yushengjsman|4|2:54:33|0:48:35|1|1:30:23|0|1:46:16|3|2:14:33|0|
80|lixxx798|4|2:59:02|1:10:40|2|1:38:51|0|1:54:36|1|2:19:02|1|
81|hutuxian|4|2:59:59|2:09:59|2|0:15:47|2|0:50:06|1|1:05:09|0|
82|dengx162|4|3:03:10|0:59:20|0|1:27:19|3|2:23:10|1|2:17:38|0|
83|orangeclk|4|3:03:49|0:20:39|4|0:45:41|1|1:13:14|3|1:33:49|1|
84|tobe_forever|4|3:05:41|0:07:46|0|1:25:41|3|0:46:51|2|1:22:47|5|
85|rongcheng|4|3:07:18|0:45:02|2|1:14:18|1|1:28:56|1|2:17:18|1|
86|D_shaw|4|3:08:18|2:08:18|4|0:20:31|1|1:25:37|0|1:38:44|1|
87|Rahul_|4|3:08:22|0:31:54|3|1:13:09|1|1:58:22|1|1:41:16|2|
88|tianye0032|4|3:12:13|0:48:46|0|1:08:55|3|1:49:24|3|2:02:13|1|
89|Jay_1204|4|3:14:26|0:53:31|3|2:24:26|1|1:28:09|0|1:53:26|1|
90|sergiy_slobodyan|4|3:16:59|0:46:21|1|1:12:43|2|1:38:47|4|2:06:59|0|
91|llyou|4|3:18:04|1:26:19|2|0:35:54|1|2:00:43|1|2:28:04|1|
92|dabottle|4|3:18:25|0:24:47|2|0:55:31|3|1:21:29|4|1:38:25|1|
93|nevetshd|4|3:19:02|1:49:55|2|0:06:51|0|1:18:12|5|2:09:02|0|
94|glimmercn|4|3:21:11|0:38:20|5|2:01:11|1|1:39:07|1|0:59:05|1|
95|wz649588|4|3:22:12|0:23:59|2|0:51:01|1|1:47:07|3|2:12:12|1|
96|donnywin|4|3:26:31|1:22:51|0|1:18:57|1|2:26:31|5|1:34:19|0|
97|trort|4|3:29:09|0:11:50|0|0:34:58|1|1:15:59|9|1:49:09|0|
98|Gengjie|4|3:30:02|0:31:16|3|0:55:49|0|1:31:32|6|2:00:02|0|
99|xyx10|4|3:30:06|0:15:57|0|1:38:37|3|0:59:31|1|2:00:06|5|
100|liyan93|4|3:30:45|0:11:56|1|1:15:46|5|1:40:45|5|0:37:23|0|
101|seedlingfl|4|3:30:54|1:56:29|3|1:07:24|0|1:47:26|3|2:20:54|1|
102|mightyvoice|4|3:32:40|0:20:07|1|0:32:35|2|1:08:21|3|1:42:40|5|
103|jinfu|4|3:32:56|0:43:46|3|0:54:46|1|2:06:31|3|2:22:56|0|
104|jsjtzyy|4|3:35:54|0:32:42|2|1:12:51|2|1:37:47|1|2:25:54|2|
105|Patrickcxt|4|3:44:56|0:57:14|3|1:30:54|1|2:24:56|2|2:13:11|2|
106|orzzzl|4|4:00:37|1:50:53|4|0:27:25|5|1:04:59|2|2:00:37|1|
107|yijiezhu|4|4:03:58|0:41:56|4|1:39:41|3|1:55:12|4|2:13:58|0|
108|jaychen2016|4|4:05:28|1:32:21|0|1:31:34|0|2:25:28|7|1:28:47|3|
109|doria112|4|4:06:05|1:12:35|3|1:34:15|1|2:26:05|4|0:33:08|2|
110|fiveface|4|4:06:14|0:30:43|5|2:06:14|5|1:17:07|1|1:33:29|1|
111|liu31|4|4:11:28|0:19:13|1|2:01:28|7|1:37:19|5|1:50:01|0|
112|hardik5|4|4:24:40|0:21:23|1|1:01:18|4|1:25:50|8|1:44:40|3|
113|pirateraphael|4|4:29:49|0:24:21|2|0:53:29|0|2:06:09|9|2:29:49|1|
114|tjcd|4|4:47:53|0:46:24|1|1:00:37|4|2:06:15|8|2:07:53|3|
115|urekuk|4|5:32:04|0:56:03|16|1:33:55|4|1:48:49|1|2:02:04|0|
116|zyoppy008|4|5:44:09|0:16:58|2|0:50:48|6|1:36:43|13|2:04:09|1|
117|geraint0923|3|1:01:14|-1|-1|1:01:14|0|0:21:47|0|0:49:33|0|
118|starry2|3|1:17:53|0:23:24|0|0:32:13|1|-1|-1|0:57:53|1|
119|wormtooth|3|1:42:12|0:11:28|1|0:21:50|0|1:22:12|1|-1|-1|
120|athena|3|1:59:03|0:18:34|1|1:09:03|4|-1|-1|0:57:27|0|
121|bookshadow|3|2:06:29|0:53:07|0|1:12:16|0|2:06:29|0|-1|-1|
122|magicfine|3|2:08:04|0:36:52|1|1:00:49|1|1:28:04|2|-1|-1|
123|wayuze|3|2:24:44|0:57:22|3|1:44:44|1|1:27:54|0|-1|-1|
124|shawngao|3|2:26:23|0:36:13|2|1:11:14|1|-1|-1|1:56:23|0|
125|chendi2012|3|2:28:58|0:35:57|1|1:14:14|2|-1|-1|1:58:58|0|
126|szp14|3|2:29:27|0:16:50|1|0:38:35|1|-1|-1|2:09:27|0|
127|feiyoshang|3|2:30:05|0:51:38|1|1:50:05|0|1:17:59|3|-1|-1|
128|buriy|3|2:32:15|0:47:59|1|1:03:32|1|2:02:15|1|-1|-1|
129|zxwtry|3|2:32:58|1:10:38|1|1:45:43|0|2:12:58|1|-1|-1|
130|jason-junchen|3|2:33:12|-1|-1|2:13:12|0|1:36:39|2|1:03:57|0|
131|wgtdkp|3|2:34:58|0:51:56|3|1:22:18|0|1:44:58|2|-1|-1|
132|pramodh6353|3|2:37:14|1:01:06|0|2:17:14|0|-1|-1|1:51:36|2|
133|urbanist|3|2:38:17|1:08:43|2|0:20:29|0|-1|-1|2:18:17|0|
134|coconut_zzzz|3|2:38:32|0:29:44|0|1:20:01|2|-1|-1|2:18:32|0|
135|opew|3|2:38:34|0:40:58|2|-1|-1|1:13:48|1|1:58:34|1|
136|kisoph|3|2:39:51|0:40:53|1|0:55:50|0|-1|-1|2:09:51|2|
137|yifan_wu|3|2:42:18|0:57:17|3|0:27:39|0|1:32:18|4|-1|-1|
138|jiaohy|3|2:46:28|-1|-1|0:48:13|1|1:30:50|1|2:06:28|2|
139|lisuiyi|3|2:46:55|0:38:21|0|-1|-1|1:29:28|1|2:26:55|1|
140|Airman|3|2:46:57|0:32:08|0|1:01:08|1|2:16:57|2|-1|-1|
141|kamelzcs|3|2:47:21|1:05:37|0|1:22:09|2|2:17:21|1|-1|-1|
142|tangx345|3|2:47:30|-1|-1|1:57:30|1|1:25:45|0|0:45:14|4|
143|Rosenx|3|2:47:45|1:01:05|1|1:56:21|1|2:27:45|0|-1|-1|
144|Pipeweed|3|2:48:25|0:32:12|0|1:34:32|2|-1|-1|2:18:25|1|
145|SF26|3|2:49:53|1:59:53|3|0:48:40|1|1:22:52|1|-1|-1|
146|xcuicuixiao|3|2:50:52|0:58:50|1|2:10:52|1|1:18:20|2|-1|-1|
147|louisgb|3|2:52:19|0:26:07|0|0:54:09|0|2:12:19|4|-1|-1|
148|MingHan1990|3|2:53:54|-1|-1|0:51:25|2|1:07:08|1|1:53:54|3|
149|Martina526|3|2:54:28|0:51:08|2|1:31:39|4|-1|-1|1:54:28|0|
150|xixiaomigoogle|3|2:55:14|1:29:34|1|1:55:24|2|2:25:14|0|-1|-1|
151|chentaoz|3|2:55:52|-1|-1|0:43:58|1|1:14:00|4|1:55:52|1|
152|Dibjuv|3|2:57:12|1:09:29|3|1:34:47|2|-1|-1|2:07:12|0|
153|forte|3|3:00:34|-1|-1|0:24:27|1|0:43:35|0|1:50:34|6|
154|RSK|3|3:02:21|0:51:36|4|1:20:21|1|-1|-1|2:02:21|1|
155|xihaokai1|3|3:03:42|2:13:42|4|-1|-1|0:59:09|0|1:40:05|1|
156|jamescao|3|3:03:48|1:26:11|2|1:13:56|2|-1|-1|2:23:48|0|
157|VeryEdward|3|3:04:14|0:49:38|3|1:15:35|2|1:44:14|3|-1|-1|
158|ReeeStart|3|3:09:06|-1|-1|0:47:04|2|1:21:07|2|2:19:06|1|
159|robin8|3|3:10:19|2:00:19|2|1:20:07|0|1:24:02|5|-1|-1|
160|bigjohn123|3|3:15:54|1:36:58|3|0:41:02|0|-1|-1|2:15:54|3|
161|Tsien|3|3:16:17|-1|-1|2:16:17|1|1:59:03|2|1:37:56|3|
162|cvnguyen|3|3:16:29|1:29:22|3|2:07:37|1|2:26:29|1|-1|-1|
163|babaduredi|3|3:21:17|1:48:07|3|1:16:39|0|2:21:17|3|-1|-1|
164|niyikai|3|3:23:05|1:19:02|1|2:02:06|5|-1|-1|2:23:05|0|
165|wilbur_zzz|3|3:23:23|0:48:30|4|1:29:20|2|-1|-1|2:03:23|2|
166|music_box|3|3:25:46|0:22:53|3|0:54:26|2|2:05:46|3|-1|-1|
167|myqsh|3|3:26:59|1:33:23|3|2:06:56|1|2:16:59|3|-1|-1|
168|chenxigrace|3|3:28:05|1:24:26|2|0:40:36|4|2:08:05|2|-1|-1|
169|Anna1|3|3:28:44|1:18:13|4|2:10:40|1|2:28:44|1|-1|-1|
170|stephenweiwang|3|3:33:28|0:34:02|7|1:01:21|1|2:03:28|1|-1|-1|
171|slhuang|3|3:34:14|0:48:36|4|1:21:01|0|2:14:14|4|-1|-1|
172|Serenasun|3|3:34:48|0:44:33|4|1:36:00|1|2:24:48|2|-1|-1|
173|steamed_bun|3|3:37:35|-1|-1|1:37:35|7|1:00:29|3|0:42:18|2|
174|zsbreak|3|3:40:13|0:43:49|2|1:26:41|0|2:20:13|6|-1|-1|
175|sniffsky|3|4:02:38|2:22:38|7|0:46:50|0|1:11:49|3|-1|-1|
176|meiyiyan|3|4:09:52|1:59:52|3|1:12:44|2|1:44:22|8|-1|-1|
177|limian353|3|4:18:19|0:42:23|1|1:14:29|6|-1|-1|2:08:19|6|
178|zizhengwu|3|4:18:19|1:40:10|3|2:03:31|3|2:28:19|5|-1|-1|
179|Luffly|3|5:06:42|0:15:36|0|0:53:31|4|1:56:42|15|-1|-1|
180|classxiaoli|3|5:11:28|0:22:45|8|-1|-1|1:08:31|5|1:51:28|7|
181|xiaoweiliu945|3|5:14:52|1:14:13|15|-1|-1|1:04:41|4|1:54:52|1|
182|Dauphin7|3|6:32:56|1:56:16|10|1:25:21|8|2:22:56|7|-1|-1|
183|Derek_Q|3|7:57:37|0:31:12|11|1:11:47|9|1:47:37|17|-1|-1|
184|ang11|2|0:39:09|0:15:53|0|0:39:09|0|-1|-1|-1|-1|
185|hyj143|2|0:46:01|0:22:08|0|0:46:01|0|-1|-1|-1|-1|
186|kevin_doubletree|2|0:47:05|0:26:44|0|0:47:05|0|-1|-1|-1|-1|
187|sknaht|2|0:47:11|0:42:57|0|0:47:11|0|-1|-1|-1|-1|
188|wulinzhu|2|0:50:04|0:32:13|0|0:50:04|0|-1|-1|-1|-1|
189|XenonZinc|2|0:54:23|0:44:23|1|0:25:56|0|-1|-1|-1|-1|
190|geek_geek|2|0:58:03|0:18:22|0|0:38:03|2|-1|-1|-1|-1|
191|heqingy|2|1:01:29|0:55:04|0|1:01:29|0|-1|-1|-1|-1|
192|wsnssx|2|1:03:56|0:38:14|0|0:43:56|2|-1|-1|-1|-1|
193|qian48|2|1:06:04|-1|-1|0:47:02|0|1:06:04|0|-1|-1|
194|shadow9|2|1:12:10|0:47:00|1|1:02:10|0|-1|-1|-1|-1|
195|Haihao|2|1:13:09|0:26:04|2|0:53:09|0|-1|-1|-1|-1|
196|jyt0532|2|1:14:19|0:29:22|1|1:04:19|0|-1|-1|-1|-1|
197|Ptero|2|1:19:24|0:25:54|2|0:59:24|0|-1|-1|-1|-1|
198|gche1993|2|1:19:52|0:33:39|1|0:59:52|1|-1|-1|-1|-1|
199|myldh|2|1:24:01|0:51:39|1|1:04:01|1|-1|-1|-1|-1|
200|rkumar|2|1:25:05|-1|-1|0:43:51|0|-1|-1|1:25:05|0|
201|Xilai626|2|1:25:54|0:33:08|1|1:15:54|0|-1|-1|-1|-1|
202|Asoul|2|1:26:36|0:30:00|1|1:06:36|1|-1|-1|-1|-1|
203|jerryzh|2|1:26:39|0:37:36|0|1:16:39|1|-1|-1|-1|-1|
204|bilzotus|2|1:28:00|-1|-1|0:41:29|0|-1|-1|1:28:00|0|
205|polesun|2|1:28:44|0:23:16|1|0:58:44|2|-1|-1|-1|-1|
206|jayi|2|1:29:59|0:42:44|3|0:49:59|1|-1|-1|-1|-1|
207|shineboy2016|2|1:36:31|0:38:57|0|1:26:31|1|-1|-1|-1|-1|
208|Haruuuko|2|1:37:39|0:43:28|2|1:17:39|0|-1|-1|-1|-1|
209|libenchao_3|2|1:39:20|-1|-1|0:25:20|3|0:59:20|1|-1|-1|
210|KJer|2|1:39:45|0:34:43|0|1:29:45|1|-1|-1|-1|-1|
211|chillmax|2|1:40:03|0:35:11|1|1:20:03|1|-1|-1|-1|-1|
212|y3ah_abdn|2|1:43:22|1:00:23|1|1:33:22|0|-1|-1|-1|-1|
213|rhljain08|2|1:43:30|1:12:31|1|-1|-1|1:33:30|0|-1|-1|
214|chin-heng|2|1:43:44|-1|-1|1:29:10|0|1:43:44|0|-1|-1|
215|dutKevin|2|1:46:45|0:44:45|2|1:16:45|1|-1|-1|-1|-1|
216|xie8|2|1:46:58|1:07:25|1|1:26:58|1|-1|-1|-1|-1|
217|ChanCheng|2|1:47:13|1:03:04|2|1:17:13|1|-1|-1|-1|-1|
218|tinylic|2|1:48:19|-1|-1|1:28:19|1|-1|-1|1:09:22|1|
219|y9527|2|1:50:03|0:47:09|4|1:10:03|0|-1|-1|-1|-1|
220|zlsh10340|2|1:50:59|0:28:54|1|1:40:59|0|-1|-1|-1|-1|
221|vsmnv|2|1:51:19|0:59:11|2|1:31:19|0|-1|-1|-1|-1|
222|tory|2|1:51:36|0:32:42|1|1:01:36|4|-1|-1|-1|-1|
223|KenjiChao|2|1:53:40|0:49:44|1|1:23:40|2|-1|-1|-1|-1|
224|Johnny9L|2|1:55:17|0:34:55|0|1:55:17|0|-1|-1|-1|-1|
225|doaj666|2|1:56:00|0:14:28|1|1:06:00|4|-1|-1|-1|-1|
226|mortal42|2|1:56:22|1:02:12|1|1:46:22|0|-1|-1|-1|-1|
227|zhu3218|2|1:57:47|1:13:09|1|1:47:47|0|-1|-1|-1|-1|
228|sf_wind|2|1:58:26|-1|-1|1:15:35|0|1:58:26|0|-1|-1|
229|sanjibkd|2|1:58:28|-1|-1|1:11:52|1|-1|-1|1:48:28|0|
230|tengmack1|2|1:58:34|-1|-1|1:28:34|1|-1|-1|1:17:35|2|
231|coldknight|2|2:03:21|1:01:43|3|1:33:21|0|-1|-1|-1|-1|
232|qc20161026|2|2:03:46|0:48:26|0|1:43:46|2|-1|-1|-1|-1|
233|from0tohero|2|2:06:21|1:04:04|0|1:46:21|2|-1|-1|-1|-1|
234|nkaimer|2|2:06:23|0:48:04|1|1:26:23|3|-1|-1|-1|-1|
235|hedlmote|2|2:07:23|-1|-1|-1|-1|0:54:44|3|1:37:23|0|
236|list12356|2|2:09:17|0:53:44|2|1:29:17|2|-1|-1|-1|-1|
237|cheeray|2|2:10:05|1:08:36|0|2:10:05|0|-1|-1|-1|-1|
238|Mirando|2|2:10:09|1:50:09|2|0:48:24|0|-1|-1|-1|-1|
239|xiongyl|2|2:12:17|1:02:28|2|1:42:17|1|-1|-1|-1|-1|
240|dudongtai2002|2|2:14:14|-1|-1|1:40:16|1|2:04:14|0|-1|-1|
241|ankit12|2|2:15:02|1:55:02|2|0:37:23|0|-1|-1|-1|-1|
242|wuqi333444|2|2:15:47|0:47:32|3|1:25:47|2|-1|-1|-1|-1|
243|hongzhangbrown|2|2:15:57|1:45:57|1|1:04:53|2|-1|-1|-1|-1|
244|toriop|2|2:16:00|0:36:05|1|-1|-1|1:06:00|6|-1|-1|
245|Soupyong|2|2:16:04|0:41:47|4|1:26:04|1|-1|-1|-1|-1|
246|wenyu3|2|2:16:05|-1|-1|1:06:05|5|0:52:04|2|-1|-1|
247|zhenh_leet|2|2:16:20|-1|-1|1:20:33|0|-1|-1|2:16:20|0|
248|liwanxue|2|2:17:08|0:41:23|3|1:37:08|1|-1|-1|-1|-1|
249|Ha0sheng|2|2:18:41|1:38:41|2|1:17:20|2|-1|-1|-1|-1|
250|magee256|2|2:18:42|0:55:08|0|2:18:42|0|-1|-1|-1|-1|
251|daisyMiao|2|2:21:41|-1|-1|-1|-1|0:57:31|5|1:21:41|1|
252|Rabby250|2|2:22:06|-1|-1|2:22:06|0|-1|-1|1:52:21|0|
253|GuaGuaDean|2|2:22:22|1:13:50|5|1:32:22|0|-1|-1|-1|-1|
254|ershua|2|2:22:33|0:49:54|6|1:12:33|1|-1|-1|-1|-1|
255|jc0|2|2:23:08|1:05:13|5|1:23:08|1|-1|-1|-1|-1|
256|siqiu|2|2:24:48|-1|-1|1:09:14|6|1:14:48|1|-1|-1|
257|ZhongxiangDu|2|2:26:02|-1|-1|0:33:46|3|-1|-1|1:56:02|0|
258|whood|2|2:27:53|1:30:09|3|1:57:53|0|-1|-1|-1|-1|
259|tlx668|2|2:28:15|0:57:11|1|-1|-1|1:48:15|3|-1|-1|
260|abhinaysama|2|2:28:40|1:14:51|1|1:58:40|2|-1|-1|-1|-1|
261|Offers_Chen|2|2:29:55|-1|-1|0:46:12|4|1:09:55|4|-1|-1|
262|libinbinti|2|2:29:58|-1|-1|0:58:22|2|1:19:58|5|-1|-1|
263|youan|2|2:30:12|2:01:44|1|2:10:12|1|-1|-1|-1|-1|
264|leetcodeaccount|2|2:30:22|-1|-1|1:16:15|1|1:30:22|5|-1|-1|
265|hao250|2|2:30:37|1:14:40|3|2:00:37|0|-1|-1|-1|-1|
266|mavericks|2|2:30:44|1:40:44|4|1:22:56|1|-1|-1|-1|-1|
267|kpman|2|2:30:46|1:12:24|2|2:00:46|1|-1|-1|-1|-1|
268|YJL1228|2|2:30:55|1:17:36|1|2:00:55|2|-1|-1|-1|-1|
269|wangsenyuan|2|2:36:23|-1|-1|1:10:05|2|-1|-1|2:06:23|1|
270|Narusaki|2|2:36:40|-1|-1|0:40:01|2|1:16:40|6|-1|-1|
271|pkgub|2|2:38:18|2:05:39|1|2:28:18|0|-1|-1|-1|-1|
272|geerzhijia|2|2:38:57|-1|-1|2:18:57|1|0:35:32|1|-1|-1|
273|basphilameow|2|2:39:32|0:31:48|1|2:09:32|2|-1|-1|-1|-1|
274|程顺均|2|2:40:06|1:19:43|3|2:00:06|1|-1|-1|-1|-1|
275|alexbowe|2|2:41:24|1:22:07|2|1:51:24|3|-1|-1|-1|-1|
276|li-_-il|2|2:43:04|1:03:15|2|1:53:04|3|-1|-1|-1|-1|
277|xshen93|2|2:44:48|-1|-1|1:13:18|1|-1|-1|2:24:48|1|
278|cykustc|2|2:46:01|0:32:53|2|1:46:01|4|-1|-1|-1|-1|
279|BestAC|2|2:46:53|1:44:51|2|2:16:53|1|-1|-1|-1|-1|
280|kpark|2|2:47:48|0:32:54|1|1:27:48|7|-1|-1|-1|-1|
281|yliu224|2|2:48:09|2:18:09|3|0:59:58|0|-1|-1|-1|-1|
282|boyangzhang|2|2:48:35|1:00:18|3|1:48:35|3|-1|-1|-1|-1|
283|BoJack_W|2|2:51:11|0:53:02|6|1:41:11|1|-1|-1|-1|-1|
284|csytracy|2|2:52:00|0:46:29|2|2:22:00|1|-1|-1|-1|-1|
285|dongtianxiang|2|2:53:55|-1|-1|1:20:02|2|-1|-1|2:13:55|2|
286|coolufo|2|2:54:40|2:14:40|2|1:11:21|2|-1|-1|-1|-1|
287|zy000|2|2:56:06|0:34:13|1|1:56:06|5|-1|-1|-1|-1|
288|ksanju|2|2:56:42|1:11:19|2|2:16:42|2|-1|-1|-1|-1|
289|dbc1040|2|2:56:51|-1|-1|1:15:03|5|1:46:51|2|-1|-1|
290|lzb700m|2|2:57:38|2:08:10|1|-1|-1|2:27:38|2|-1|-1|
291|Qinlang|2|2:57:41|1:03:58|4|1:07:41|7|-1|-1|-1|-1|
292|dukewan|2|2:59:22|2:29:22|3|1:57:53|0|-1|-1|-1|-1|
293|Flopsy|2|3:00:00|-1|-1|1:10:00|9|-1|-1|0:22:15|2|
294|lzmshiwo|2|3:00:42|1:01:53|1|2:10:42|4|-1|-1|-1|-1|
295|29834829|2|3:03:41|0:19:15|5|1:03:41|7|-1|-1|-1|-1|
296|Tanych|2|3:05:06|-1|-1|2:15:06|4|1:42:19|1|-1|-1|
